

 Profile 318

mmho/cm,Celsius,dbars,hz

32.3884,3.8028,176.990, 0
32.3886,3.8029,177.090, 0
32.3888,3.8030,177.060, 0
32.3890,3.8035,177.120, 0
32.3892,3.8034,177.040, 0
32.3892,3.8031,177.160, 0
32.3892,3.8034,176.940, 0
32.3892,3.8035,177.150, 0
32.3894,3.8033,177.030, 0
32.3892,3.8036,177.120, 0
32.3894,3.8036,177.000, 0
32.3892,3.8035,177.020, 0
32.3894,3.8036,177.080, 0
32.3894,3.8038,176.960, 0
32.3894,3.8036,177.090, 0
32.3892,3.8038,177.030, 0
32.3892,3.8039,177.010, 0
32.3892,3.8035,177.150, 0
32.3892,3.8032,177.000, 0
32.3894,3.8034,177.090, 0
32.3892,3.8038,177.070, 0
32.3894,3.8035,177.020, 0
32.3892,3.8037,177.160, 0
32.3894,3.8035,177.020, 0
32.3892,3.8034,177.090, 0
32.3894,3.8036,177.110, 0
32.3890,3.8033,177.040, 0
32.3892,3.8036,177.160, 0
32.3892,3.8032,177.050, 0
32.3894,3.8037,177.070, 0
32.3892,3.8035,177.100, 0
32.3894,3.8035,177.040, 0
32.3892,3.8034,177.080, 0
32.3890,3.8032,177.110, 0
32.3890,3.8034,177.030, 0
32.3892,3.8031,177.070, 0
32.3894,3.8034,177.120, 0
32.3890,3.8035,176.950, 0
32.3892,3.8031,177.070, 0
32.3892,3.8033,177.100, 0
32.3890,3.8036,177.040, 0
32.3896,3.8035,177.020, 0
32.3894,3.8034,177.110, 0
32.3890,3.8034,177.000, 0
32.3890,3.8034,176.980, 0
32.3890,3.8035,177.160, 0
32.3892,3.8035,177.100, 0
32.3892,3.8036,177.030, 0
32.3894,3.8034,177.130, 0
32.3892,3.8035,177.140, 0
32.3890,3.8036,177.020, 0
32.3888,3.8033,177.060, 0
32.3888,3.8030,177.130, 0
32.3892,3.8030,177.050, 0
32.3890,3.8036,176.980, 0
32.3890,3.8033,177.040, 0
32.3890,3.8032,177.040, 0
32.3890,3.8031,176.970, 0
32.3890,3.8034,177.080, 0
32.3892,3.8032,177.130, 0
32.3890,3.8034,177.020, 0
32.3890,3.8034,177.020, 0
32.3890,3.8032,177.110, 0
32.3890,3.8033,177.100, 0
32.3890,3.8031,177.050, 0
32.3890,3.8032,177.060, 0
32.3890,3.8035,177.120, 0
32.3890,3.8031,177.110, 0
32.3890,3.8031,177.020, 0
32.3890,3.8033,177.030, 0
32.3892,3.8032,177.100, 0
32.3890,3.8033,177.000, 0
32.3892,3.8031,176.950, 0
32.3892,3.8032,177.050, 0
32.3892,3.8033,177.170, 0
32.3890,3.8033,177.060, 0
32.3890,3.8030,177.020, 0
32.3890,3.8031,177.100, 0
32.3890,3.8032,177.160, 0
32.3888,3.8033,177.080, 0
32.3890,3.8030,177.040, 0
32.3890,3.8036,177.030, 0
32.3890,3.8033,177.140, 0
32.3890,3.8035,177.020, 0
32.3892,3.8032,177.000, 0
32.3890,3.8034,177.080, 0
32.3890,3.8031,177.130, 0
32.3890,3.8032,177.000, 0
32.3890,3.8033,177.000, 0
32.3892,3.8035,177.050, 0
32.3890,3.8034,177.100, 0
32.3892,3.8033,177.140, 0
32.3892,3.8032,176.980, 0
32.3892,3.8034,177.070, 0
32.3890,3.8036,177.130, 0
32.3892,3.8033,177.050, 0
32.3892,3.8033,177.010, 0
32.3890,3.8030,177.010, 0
32.3890,3.8033,177.050, 0
32.3888,3.8030,177.130, 0
32.3888,3.8032,177.010, 0
32.3890,3.8031,176.930, 0
32.3888,3.8034,177.050, 0
32.3890,3.8032,177.120, 0
32.3892,3.8035,177.160, 0
32.3892,3.8034,177.000, 0
32.3890,3.8034,177.020, 0
32.3888,3.8032,177.080, 0
32.3892,3.8032,177.140, 0
32.3890,3.8028,177.110, 0
32.3888,3.8030,176.980, 0
32.3890,3.8031,177.000, 0
32.3890,3.8034,177.080, 0
32.3888,3.8030,177.120, 0
32.3888,3.8031,177.100, 0
32.3886,3.8028,176.970, 0
32.3884,3.8024,177.050, 0
32.3886,3.8027,177.120, 0
32.3884,3.8028,177.140, 0
32.3884,3.8027,177.120, 0
32.3884,3.8024,177.190, 0
32.3884,3.8025,177.220, 0
32.3886,3.8025,177.390, 0
32.3886,3.8026,177.550, 0
32.3886,3.8028,177.650, 0
32.3888,3.8026,177.740, 0
32.3888,3.8026,177.840, 0
32.3888,3.8027,177.980, 0
32.3884,3.8023,178.230, 0
32.3882,3.8018,178.510, 0
32.3880,3.8010,178.690, 0
32.3882,3.8012,178.820, 0
32.3880,3.8012,179.020, 0
32.3882,3.8012,179.220, 0
32.3880,3.8014,179.460, 0
32.3880,3.8008,179.830, 0
32.3882,3.8010,180.000, 0
32.3884,3.8012,180.230, 0
32.3888,3.8012,180.440, 0
32.3888,3.8012,180.640, 0
32.3886,3.8010,180.930, 0
32.3881,3.8003,181.310, 0
32.3884,3.8002,181.600, 0
32.3875,3.7991,181.830, 0
32.3861,3.7977,181.960, 0
32.3861,3.7973,182.240, 0
32.3860,3.7971,182.520, 0
32.3861,3.7969,182.880, 0
32.3863,3.7975,183.170, 0
32.3863,3.7973,183.400, 0
32.3865,3.7973,183.680, 0
32.3868,3.7974,183.910, 0
32.3867,3.7974,184.170, 0
32.3867,3.7971,184.470, 0
32.3866,3.7971,184.820, 0
32.3869,3.7972,185.090, 0
32.3873,3.7974,185.370, 0
32.3871,3.7973,185.590, 0
32.3873,3.7967,185.790, 0
32.3870,3.7967,186.090, 0
32.3869,3.7963,186.410, 0
32.3873,3.7964,186.680, 0
32.3875,3.7967,186.970, 0
32.3867,3.7956,187.250, 0
32.3867,3.7953,187.490, 0
32.3869,3.7955,187.730, 0
32.3865,3.7954,188.040, 0
32.3864,3.7953,188.330, 0
32.3863,3.7945,188.620, 0
32.3863,3.7944,188.840, 0
32.3861,3.7944,189.030, 0
32.3861,3.7940,189.290, 0
32.3865,3.7942,189.590, 0
32.3863,3.7941,189.940, 0
32.3861,3.7941,190.260, 0
32.3864,3.7939,190.480, 0
32.3865,3.7939,190.720, 0
32.3867,3.7942,190.920, 0
32.3869,3.7940,191.220, 0
32.3857,3.7927,191.550, 0
32.3843,3.7911,191.880, 0
32.3839,3.7902,192.190, 0
32.3841,3.7901,192.370, 0
32.3840,3.7901,192.640, 0
32.3841,3.7901,192.830, 0
32.3835,3.7896,193.070, 0
32.3825,3.7885,193.380, 0
32.3815,3.7871,193.710, 0
32.3813,3.7864,193.990, 0
32.3811,3.7865,194.280, 0
32.3811,3.7862,194.520, 0
32.3799,3.7846,194.820, 0
32.3787,3.7831,195.020, 0
32.3753,3.7798,195.350, 0
32.3755,3.7794,195.650, 0
32.3755,3.7795,195.950, 0
32.3753,3.7795,196.270, 0
32.3738,3.7779,196.500, 0
32.3722,3.7750,196.700, 0
32.3718,3.7750,196.900, 0
32.3718,3.7749,197.140, 0
32.3724,3.7756,197.440, 0
32.3721,3.7754,197.760, 0
32.3733,3.7762,198.030, 0
32.3730,3.7763,198.360, 0
32.3738,3.7763,198.590, 0
32.3730,3.7759,198.800, 0
32.3730,3.7757,199.060, 0
32.3730,3.7756,199.370, 0
32.3722,3.7746,199.670, 0
32.3728,3.7746,200.040, 0
32.3732,3.7751,200.290, 0
32.3720,3.7741,200.540, 0
32.3717,3.7731,200.750, 0
32.3722,3.7734,200.930, 0
32.3720,3.7732,201.220, 0
32.3719,3.7735,201.570, 0
32.3714,3.7724,201.870, 0
32.3714,3.7725,202.160, 0
32.3716,3.7723,202.420, 0
32.3716,3.7724,202.580, 0
32.3718,3.7724,202.860, 0
32.3718,3.7724,203.130, 0
32.3720,3.7720,203.460, 0
32.3721,3.7723,203.770, 0
32.3722,3.7727,204.030, 0
32.3730,3.7734,204.200, 0
32.3724,3.7727,204.420, 0
32.3728,3.7727,204.730, 0
32.3730,3.7729,205.020, 0
32.3730,3.7727,205.430, 0
32.3736,3.7732,205.710, 0
32.3740,3.7734,205.930, 0
32.3740,3.7732,206.090, 0
32.3742,3.7734,206.390, 0
32.3744,3.7735,206.640, 0
32.3748,3.7738,206.970, 0
32.3752,3.7742,207.330, 0
32.3752,3.7740,207.530, 0
32.3754,3.7740,207.720, 0
32.3756,3.7742,208.020, 0
32.3756,3.7740,208.230, 0
32.3758,3.7742,208.540, 0
32.3758,3.7743,208.870, 0
32.3760,3.7740,209.120, 0
32.3758,3.7738,209.400, 0
32.3760,3.7738,209.630, 0
32.3760,3.7736,209.830, 0
32.3764,3.7735,210.200, 0
32.3762,3.7736,210.540, 0
32.3774,3.7746,210.780, 0
32.3780,3.7752,211.070, 0
32.3786,3.7754,211.310, 0
32.3800,3.7768,211.490, 0
32.3802,3.7774,211.770, 0
32.3804,3.7775,212.060, 0
32.3806,3.7774,212.350, 0
