

 Profile 317

mmho/cm,Celsius,dbars,hz

31.9532,2.2000,2510.750, 0
31.9533,2.1999,2510.860, 0
31.9530,2.1995,2510.780, 0
31.9533,2.1996,2510.810, 0
31.9533,2.1998,2510.740, 0
31.9533,2.1995,2510.720, 0
31.9533,2.1994,2510.840, 0
31.9533,2.1995,2510.770, 0
31.9533,2.1994,2510.820, 0
31.9532,2.1998,2510.700, 0
31.9532,2.1997,2510.830, 0
31.9532,2.1994,2510.710, 0
31.9530,2.1992,2510.830, 0
31.9532,2.1995,2510.780, 0
31.9530,2.1992,2510.660, 0
31.9528,2.1992,2510.820, 0
31.9532,2.1995,2510.740, 0
31.9530,2.1992,2510.720, 0
31.9530,2.1993,2510.860, 0
31.9529,2.1995,2510.730, 0
31.9529,2.1995,2510.770, 0
31.9531,2.1993,2510.790, 0
31.9531,2.1994,2510.680, 0
31.9533,2.1997,2510.830, 0
31.9533,2.1998,2510.740, 0
31.9534,2.1997,2510.700, 0
31.9534,2.2000,2510.830, 0
31.9534,2.1999,2510.700, 0
31.9534,2.1998,2510.710, 0
31.9534,2.2000,2510.820, 0
31.9532,2.1998,2510.690, 0
31.9532,2.1995,2510.800, 0
31.9532,2.1996,2510.820, 0
31.9532,2.1995,2510.700, 0
31.9532,2.1997,2510.790, 0
31.9533,2.1995,2510.800, 0
31.9533,2.1994,2510.700, 0
31.9531,2.1994,2510.830, 0
31.9531,2.1995,2510.760, 0
31.9531,2.1994,2510.760, 0
31.9533,2.1994,2510.780, 0
31.9534,2.1994,2510.690, 0
31.9534,2.1995,2510.830, 0
31.9534,2.1997,2510.690, 0
31.9534,2.1997,2510.710, 0
31.9534,2.1997,2510.810, 0
31.9532,2.1996,2510.710, 0
31.9534,2.1998,2510.720, 0
31.9534,2.1996,2510.820, 0
31.9534,2.1995,2510.700, 0
31.9532,2.1994,2510.750, 0
31.9532,2.1997,2510.820, 0
31.9533,2.1997,2510.730, 0
31.9533,2.1995,2510.670, 0
31.9531,2.1997,2510.790, 0
31.9533,2.1997,2510.700, 0
31.9533,2.1995,2510.750, 0
31.9532,2.1998,2510.800, 0
31.9532,2.1995,2510.700, 0
31.9534,2.1996,2510.720, 0
31.9534,2.1997,2510.730, 0
31.9532,2.1995,2510.730, 0
31.9532,2.1995,2510.720, 0
31.9534,2.1996,2510.810, 0
31.9534,2.1996,2510.790, 0
31.9532,2.1995,2510.690, 0
31.9532,2.1993,2510.740, 0
31.9532,2.1995,2510.810, 0
31.9531,2.1994,2510.760, 0
31.9533,2.1995,2510.680, 0
31.9531,2.1995,2510.660, 0
31.9533,2.1997,2510.820, 0
31.9533,2.1996,2510.750, 0
31.9534,2.1995,2510.660, 0
31.9534,2.1996,2510.710, 0
31.9532,2.1996,2510.810, 0
31.9532,2.1996,2510.780, 0
31.9532,2.1995,2510.640, 0
31.9532,2.1997,2510.710, 0
31.9532,2.1997,2510.750, 0
31.9532,2.1997,2510.800, 0
31.9534,2.2000,2510.700, 0
31.9534,2.1997,2510.670, 0
31.9534,2.1996,2510.730, 0
31.9533,2.1998,2510.780, 0
31.9533,2.1995,2510.770, 0
31.9533,2.1999,2510.660, 0
31.9535,2.1994,2510.650, 0
31.9533,2.1997,2510.760, 0
31.9533,2.1996,2510.710, 0
31.9532,2.1997,2510.650, 0
31.9534,2.1995,2510.680, 0
31.9534,2.1995,2510.780, 0
31.9534,2.1997,2510.730, 0
31.9534,2.1997,2510.680, 0
31.9534,2.1994,2510.630, 0
31.9534,2.1998,2510.620, 0
31.9532,2.2000,2510.720, 0
31.9534,2.1997,2510.790, 0
31.9532,2.1997,2510.670, 0
31.9533,2.1997,2510.650, 0
31.9533,2.1999,2510.720, 0
31.9533,2.1998,2510.760, 0
31.9533,2.1998,2510.720, 0
31.9535,2.1997,2510.640, 0
31.9535,2.1998,2510.580, 0
31.9534,2.2001,2510.690, 0
31.9534,2.2000,2510.780, 0
31.9536,2.2000,2510.720, 0
31.9534,2.1998,2510.650, 0
31.9536,2.1997,2510.640, 0
31.9536,2.1998,2510.670, 0
31.9536,2.2000,2510.770, 0
31.9534,2.1998,2510.750, 0
31.9534,2.2000,2510.710, 0
31.9534,2.1999,2510.670, 0
31.9536,2.1999,2510.700, 0
31.9537,2.1997,2510.650, 0
31.9535,2.1997,2510.720, 0
31.9535,2.1998,2510.790, 0
31.9533,2.1997,2510.640, 0
31.9535,2.2000,2510.490, 0
31.9538,2.2000,2510.380, 0
31.9538,2.2002,2510.370, 0
31.9538,2.2005,2510.240, 0
31.9542,2.2007,2510.080, 0
31.9542,2.2010,2509.760, 0
31.9543,2.2010,2509.570, 0
31.9545,2.2014,2509.340, 0
31.9547,2.2021,2509.230, 0
31.9551,2.2023,2509.070, 0
31.9555,2.2030,2508.830, 0
31.9559,2.2034,2508.590, 0
31.9561,2.2040,2508.300, 0
31.9563,2.2043,2508.010, 0
31.9559,2.2043,2507.780, 0
31.9565,2.2052,2507.510, 0
31.9573,2.2058,2507.340, 0
31.9581,2.2069,2507.080, 0
31.9618,2.2113,2506.840, 0
31.9651,2.2157,2506.520, 0
31.9665,2.2178,2506.180, 0
31.9679,2.2192,2505.830, 0
31.9698,2.2217,2505.570, 0
31.9720,2.2242,2505.420, 0
31.9736,2.2263,2505.180, 0
31.9749,2.2277,2504.920, 0
31.9761,2.2295,2504.610, 0
31.9767,2.2304,2504.330, 0
31.9789,2.2328,2504.000, 0
31.9814,2.2354,2503.670, 0
31.9850,2.2396,2503.480, 0
31.9869,2.2427,2503.110, 0
31.9877,2.2436,2502.930, 0
31.9885,2.2444,2502.710, 0
31.9891,2.2452,2502.340, 0
31.9895,2.2459,2502.040, 0
31.9899,2.2464,2501.700, 0
31.9907,2.2473,2501.390, 0
31.9911,2.2477,2501.140, 0
31.9915,2.2485,2500.920, 0
31.9915,2.2489,2500.660, 0
31.9915,2.2487,2500.450, 0
31.9917,2.2491,2500.120, 0
31.9919,2.2493,2499.780, 0
31.9921,2.2495,2499.470, 0
31.9923,2.2499,2499.160, 0
31.9927,2.2502,2498.950, 0
31.9931,2.2509,2498.690, 0
31.9937,2.2514,2498.450, 0
31.9944,2.2528,2498.170, 0
31.9948,2.2534,2497.920, 0
31.9961,2.2546,2497.610, 0
31.9977,2.2566,2497.250, 0
31.9979,2.2573,2496.930, 0
31.9979,2.2573,2496.650, 0
31.9981,2.2579,2496.390, 0
31.9985,2.2582,2496.180, 0
31.9991,2.2591,2495.880, 0
31.9995,2.2596,2495.670, 0
32.0003,2.2603,2495.350, 0
32.0006,2.2611,2495.050, 0
32.0008,2.2618,2494.740, 0
32.0022,2.2632,2494.410, 0
32.0028,2.2640,2494.110, 0
32.0026,2.2641,2493.870, 0
32.0026,2.2638,2493.580, 0
32.0028,2.2644,2493.310, 0
32.0028,2.2643,2493.080, 0
32.0032,2.2651,2492.890, 0
32.0063,2.2683,2492.620, 0
32.0083,2.2712,2492.170, 0
32.0085,2.2720,2491.930, 0
32.0087,2.2721,2491.600, 0
32.0087,2.2720,2491.270, 0
32.0085,2.2720,2491.100, 0
32.0095,2.2729,2490.860, 0
32.0107,2.2750,2490.570, 0
32.0107,2.2754,2490.300, 0
32.0109,2.2752,2490.010, 0
32.0115,2.2757,2489.680, 0
32.0122,2.2771,2489.330, 0
32.0130,2.2779,2489.100, 0
32.0144,2.2796,2488.860, 0
32.0162,2.2816,2488.630, 0
32.0166,2.2823,2488.390, 0
32.0181,2.2838,2488.110, 0
32.0203,2.2866,2487.790, 0
32.0217,2.2887,2487.450, 0
32.0225,2.2900,2487.050, 0
32.0240,2.2914,2486.800, 0
32.0266,2.2948,2486.610, 0
32.0286,2.2973,2486.350, 0
32.0319,2.3018,2486.150, 0
32.0341,2.3043,2485.880, 0
32.0346,2.3057,2485.610, 0
32.0346,2.3057,2485.220, 0
32.0348,2.3058,2484.870, 0
32.0350,2.3061,2484.570, 0
32.0348,2.3065,2484.310, 0
32.0350,2.3065,2484.070, 0
32.0350,2.3068,2483.760, 0
32.0350,2.3071,2483.560, 0
32.0354,2.3073,2483.250, 0
32.0354,2.3074,2483.090, 0
32.0354,2.3074,2482.780, 0
32.0350,2.3075,2482.470, 0
32.0352,2.3073,2482.180, 0
32.0354,2.3076,2481.880, 0
32.0356,2.3082,2481.540, 0
32.0357,2.3083,2481.250, 0
32.0361,2.3091,2480.970, 0
32.0367,2.3099,2480.590, 0
