

 Profile 344

mmho/cm,Celsius,dbars,hz

32.6132,4.0400,177.150, 0
32.6135,4.0403,177.250, 0
32.6137,4.0400,177.200, 0
32.6140,4.0403,177.070, 0
32.6139,4.0403,177.260, 0
32.6141,4.0401,177.110, 0
32.6142,4.0404,177.220, 0
32.6141,4.0404,177.120, 0
32.6146,4.0405,177.180, 0
32.6144,4.0402,177.120, 0
32.6144,4.0403,177.110, 0
32.6146,4.0404,177.210, 0
32.6147,4.0409,177.060, 0
32.6147,4.0406,177.200, 0
32.6152,4.0412,177.120, 0
32.6147,4.0405,177.130, 0
32.6150,4.0405,177.220, 0
32.6150,4.0408,177.070, 0
32.6154,4.0412,177.200, 0
32.6146,4.0405,177.160, 0
32.6147,4.0407,177.080, 0
32.6147,4.0403,177.190, 0
32.6150,4.0408,177.140, 0
32.6147,4.0403,177.120, 0
32.6146,4.0404,177.220, 0
32.6141,4.0401,177.080, 0
32.6146,4.0403,177.070, 0
32.6152,4.0406,177.230, 0
32.6147,4.0404,177.130, 0
32.6147,4.0406,177.110, 0
32.6147,4.0404,177.230, 0
32.6156,4.0409,177.140, 0
32.6152,4.0406,177.110, 0
32.6147,4.0407,177.180, 0
32.6150,4.0404,177.110, 0
32.6147,4.0404,177.070, 0
32.6148,4.0406,177.190, 0
32.6150,4.0406,177.080, 0
32.6150,4.0407,177.050, 0
32.6150,4.0407,177.090, 0
32.6146,4.0403,177.140, 0
32.6142,4.0400,177.040, 0
32.6147,4.0404,177.160, 0
32.6147,4.0405,177.210, 0
32.6147,4.0404,177.150, 0
32.6141,4.0402,177.110, 0
32.6148,4.0401,177.210, 0
32.6135,4.0397,177.160, 0
32.6123,4.0379,177.010, 0
32.6127,4.0381,177.150, 0
32.6123,4.0382,177.230, 0
32.6126,4.0382,177.120, 0
32.6129,4.0386,177.100, 0
32.6117,4.0378,177.150, 0
32.6119,4.0374,177.190, 0
32.6119,4.0375,177.100, 0
32.6114,4.0372,177.120, 0
32.6069,4.0336,177.190, 0
32.6107,4.0350,177.140, 0
32.6115,4.0370,177.060, 0
32.6115,4.0372,177.090, 0
32.6120,4.0376,177.210, 0
32.6113,4.0372,177.170, 0
32.6113,4.0372,177.110, 0
32.6121,4.0376,177.160, 0
32.6117,4.0377,177.210, 0
32.6114,4.0368,177.210, 0
32.6127,4.0381,177.090, 0
32.6121,4.0378,177.110, 0
32.6125,4.0382,177.200, 0
32.6059,4.0335,177.170, 0
32.6028,4.0282,177.080, 0
32.6055,4.0293,177.090, 0
32.6081,4.0326,177.180, 0
32.6093,4.0342,177.220, 0
32.6103,4.0361,177.050, 0
32.6107,4.0361,177.130, 0
32.6117,4.0377,177.240, 0
32.6123,4.0380,177.200, 0
32.6115,4.0377,177.060, 0
32.6101,4.0368,177.110, 0
32.6099,4.0357,177.170, 0
32.6125,4.0378,177.170, 0
32.6129,4.0385,177.050, 0
32.6107,4.0372,177.220, 0
32.6121,4.0376,177.200, 0
32.6120,4.0379,177.050, 0
32.6121,4.0380,177.140, 0
32.6117,4.0375,177.270, 0
32.6121,4.0377,177.140, 0
32.6123,4.0383,177.110, 0
32.6109,4.0362,177.170, 0
32.6111,4.0366,177.210, 0
32.6111,4.0368,177.110, 0
32.6113,4.0373,177.090, 0
32.6113,4.0368,177.200, 0
32.6114,4.0370,177.100, 0
32.6119,4.0377,176.960, 0
32.6125,4.0385,177.080, 0
32.6117,4.0377,177.220, 0
32.6117,4.0375,177.100, 0
32.6116,4.0377,177.080, 0
32.6117,4.0376,177.200, 0
32.6117,4.0378,177.170, 0
32.6113,4.0373,177.040, 0
32.6115,4.0371,177.100, 0
32.6120,4.0379,177.230, 0
32.6115,4.0376,177.110, 0
32.6123,4.0381,177.060, 0
32.6127,4.0386,177.100, 0
32.6121,4.0382,177.190, 0
32.6120,4.0379,177.090, 0
32.6117,4.0375,177.070, 0
32.6119,4.0376,177.180, 0
32.6117,4.0375,177.170, 0
32.6117,4.0373,177.100, 0
32.6120,4.0377,177.090, 0
32.6119,4.0380,177.210, 0
32.6119,4.0381,177.210, 0
32.6117,4.0379,177.080, 0
32.6121,4.0378,177.110, 0
32.6120,4.0381,177.250, 0
32.6125,4.0383,177.390, 0
32.6127,4.0385,177.410, 0
32.6123,4.0379,177.450, 0
32.6131,4.0384,177.640, 0
32.6130,4.0389,177.900, 0
32.6133,4.0388,178.010, 0
32.6127,4.0381,178.090, 0
32.6131,4.0387,178.260, 0
32.5949,4.0218,178.510, 0
32.6024,4.0246,178.810, 0
32.6023,4.0287,178.930, 0
32.6005,4.0267,179.130, 0
32.6077,4.0292,179.290, 0
32.6095,4.0336,179.540, 0
32.6101,4.0345,179.870, 0
32.6103,4.0343,180.080, 0
32.6067,4.0321,180.210, 0
32.6077,4.0311,180.470, 0
32.6075,4.0300,180.850, 0
32.6101,4.0329,181.110, 0
32.6075,4.0322,181.280, 0
32.6065,4.0287,181.530, 0
32.6108,4.0334,181.910, 0
32.6120,4.0354,182.170, 0
32.6138,4.0375,182.350, 0
32.6134,4.0368,182.600, 0
32.6112,4.0336,182.930, 0
32.5883,4.0134,183.300, 0
32.5696,3.9902,183.510, 0
32.5638,3.9830,183.730, 0
32.5592,3.9781,183.970, 0
32.5561,3.9747,184.410, 0
32.5546,3.9729,184.600, 0
32.5530,3.9718,184.770, 0
32.5510,3.9697,185.040, 0
32.5504,3.9691,185.360, 0
32.5502,3.9689,185.690, 0
32.5502,3.9689,185.860, 0
32.5500,3.9686,186.090, 0
32.5500,3.9688,186.410, 0
32.5498,3.9687,186.670, 0
32.5504,3.9690,186.980, 0
32.5504,3.9693,187.200, 0
32.5508,3.9695,187.450, 0
32.5508,3.9698,187.850, 0
32.5504,3.9690,188.120, 0
32.5510,3.9694,188.290, 0
32.5510,3.9696,188.510, 0
32.5510,3.9690,188.860, 0
32.5506,3.9694,189.170, 0
32.5508,3.9690,189.480, 0
32.5510,3.9689,189.690, 0
32.5512,3.9693,189.870, 0
32.5514,3.9693,190.210, 0
32.5520,3.9702,190.550, 0
32.5518,3.9698,190.820, 0
32.5522,3.9702,191.010, 0
32.5524,3.9701,191.210, 0
32.5522,3.9702,191.560, 0
32.5524,3.9700,191.860, 0
32.5526,3.9699,192.160, 0
32.5530,3.9705,192.390, 0
32.5530,3.9702,192.580, 0
32.5532,3.9706,192.880, 0
32.5536,3.9707,193.180, 0
32.5534,3.9707,193.560, 0
32.5538,3.9703,193.700, 0
32.5538,3.9707,193.920, 0
32.5536,3.9701,194.230, 0
32.5536,3.9702,194.560, 0
32.5540,3.9704,194.850, 0
32.5540,3.9703,195.060, 0
32.5554,3.9714,195.240, 0
32.5562,3.9721,195.590, 0
32.5566,3.9730,195.880, 0
32.5566,3.9724,196.190, 0
32.5566,3.9725,196.420, 0
32.5567,3.9727,196.610, 0
32.5566,3.9725,196.930, 0
32.5569,3.9722,197.230, 0
32.5568,3.9721,197.580, 0
32.5576,3.9726,197.750, 0
32.5582,3.9730,197.950, 0
32.5590,3.9742,198.240, 0
32.5590,3.9743,198.570, 0
32.5562,3.9712,198.900, 0
32.5556,3.9700,199.140, 0
32.5536,3.9684,199.290, 0
32.5506,3.9642,199.550, 0
32.5508,3.9642,199.890, 0
32.5507,3.9646,200.210, 0
32.5506,3.9644,200.530, 0
32.5512,3.9644,200.720, 0
32.5512,3.9649,200.910, 0
32.5508,3.9641,201.140, 0
32.5510,3.9642,201.450, 0
32.5508,3.9641,201.810, 0
32.5512,3.9638,202.090, 0
32.5512,3.9637,202.270, 0
32.5516,3.9643,202.530, 0
32.5516,3.9641,202.720, 0
32.5517,3.9640,203.110, 0
32.5516,3.9642,203.420, 0
32.5516,3.9640,203.680, 0
32.5518,3.9640,203.890, 0
32.5522,3.9642,204.110, 0
32.5522,3.9644,204.410, 0
32.5524,3.9644,204.750, 0
32.5524,3.9644,205.050, 0
32.5534,3.9651,205.270, 0
32.5522,3.9639,205.490, 0
32.5522,3.9632,205.760, 0
32.5518,3.9631,205.980, 0
32.5516,3.9627,206.290, 0
32.5513,3.9622,206.600, 0
32.5516,3.9622,206.930, 0
32.5514,3.9620,207.170, 0
32.5514,3.9618,207.360, 0
32.5516,3.9617,207.600, 0
32.5510,3.9610,207.880, 0
32.5508,3.9611,208.170, 0
32.5510,3.9607,208.540, 0
32.5508,3.9609,208.770, 0
32.5506,3.9608,209.010, 0
32.5506,3.9602,209.200, 0
32.5510,3.9606,209.460, 0
32.5516,3.9609,209.740, 0
32.5512,3.9609,210.100, 0
32.5518,3.9612,210.340, 0
32.5518,3.9608,210.670, 0
32.5520,3.9611,210.860, 0
32.5524,3.9611,211.130, 0
32.5530,3.9618,211.370, 0
32.5536,3.9626,211.650, 0
32.5541,3.9629,211.940, 0
32.5536,3.9621,212.250, 0
32.5534,3.9617,212.530, 0
32.5541,3.9623,212.790, 0
32.5538,3.9617,212.880, 0
32.5531,3.9609,213.220, 0
32.5531,3.9609,213.550, 0
32.5533,3.9609,213.810, 0
32.5531,3.9606,214.100, 0
32.5529,3.9601,214.270, 0
