

 Profile 327

mmho/cm,Celsius,dbars,hz

32.3035,2.5821,2523.150, 0
32.3033,2.5821,2523.260, 0
32.3033,2.5816,2523.170, 0
32.3033,2.5820,2523.240, 0
32.3035,2.5822,2523.180, 0
32.3035,2.5820,2523.210, 0
32.3037,2.5820,2523.230, 0
32.3035,2.5820,2523.150, 0
32.3035,2.5820,2523.220, 0
32.3037,2.5823,2523.160, 0
32.3043,2.5829,2523.200, 0
32.3043,2.5832,2523.180, 0
32.3049,2.5835,2523.230, 0
32.3047,2.5836,2523.140, 0
32.3049,2.5836,2523.260, 0
32.3047,2.5833,2523.090, 0
32.3043,2.5829,2523.240, 0
32.3045,2.5831,2523.130, 0
32.3049,2.5834,2523.290, 0
32.3045,2.5831,2523.130, 0
32.3045,2.5830,2523.210, 0
32.3047,2.5832,2523.150, 0
32.3047,2.5838,2523.340, 0
32.3049,2.5833,2523.080, 0
32.3047,2.5834,2523.200, 0
32.3047,2.5834,2523.160, 0
32.3049,2.5837,2523.280, 0
32.3049,2.5838,2523.120, 0
32.3049,2.5838,2523.230, 0
32.3047,2.5833,2523.150, 0
32.3047,2.5834,2523.180, 0
32.3043,2.5833,2523.210, 0
32.3045,2.5833,2523.170, 0
32.3047,2.5834,2523.200, 0
32.3043,2.5835,2523.170, 0
32.3049,2.5832,2523.230, 0
32.3047,2.5833,2523.190, 0
32.3045,2.5831,2523.260, 0
32.3043,2.5831,2523.110, 0
32.3043,2.5829,2523.300, 0
32.3045,2.5830,2523.080, 0
32.3047,2.5833,2523.300, 0
32.3045,2.5833,2523.140, 0
32.3047,2.5836,2523.190, 0
32.3047,2.5834,2523.230, 0
32.3047,2.5834,2523.170, 0
32.3045,2.5836,2523.170, 0
32.3049,2.5835,2523.120, 0
32.3047,2.5835,2523.220, 0
32.3047,2.5835,2523.090, 0
32.3047,2.5835,2523.250, 0
32.3047,2.5833,2523.140, 0
32.3045,2.5835,2523.260, 0
32.3047,2.5834,2523.210, 0
32.3045,2.5833,2523.140, 0
32.3047,2.5836,2523.270, 0
32.3047,2.5834,2523.160, 0
32.3047,2.5836,2523.240, 0
32.3047,2.5835,2523.150, 0
32.3047,2.5836,2523.250, 0
32.3045,2.5835,2523.230, 0
32.3045,2.5835,2523.160, 0
