Sample rate: 2.0000 Hz


 Profile 1

   MM-DD-YYYY HH:MM:SS     HDNG       TX       TY        HX        HY        HZ      VPAB      VPCD      VPEF      VPGH

   06-10-2018 04:00:17    35.70     4.14     6.67    0.1619    0.0536   -0.9854     13.66     -9.19     10.82    -13.27
   06-10-2018 04:00:18     7.64     5.80    -1.13    0.1617    0.0543   -0.9853     12.72     -9.85     10.61    -13.82
   06-10-2018 04:00:18     8.07     5.96    -0.97    0.1636    0.0542   -0.9850     12.20    -10.41     11.86    -13.26
   06-10-2018 04:00:19     6.71     5.80    -1.62    0.1611    0.0582   -0.9852     10.98    -10.62     13.88    -14.00
   06-10-2018 04:00:19     2.76     5.40    -2.27    0.1642    0.0511   -0.9851     11.39    -10.75     13.73    -14.45
   06-10-2018 04:00:20     4.63     5.64    -1.62    0.1655    0.0489   -0.9850     12.41    -10.54     12.52    -13.16
   06-10-2018 04:00:20     3.10     5.64    -1.62    0.1668    0.0419   -0.9851     12.05    -10.49     12.66    -13.45
   06-10-2018 04:00:21   356.85     5.31    -2.68    0.1727    0.0312   -0.9845     10.37    -10.29     13.27    -11.04
   06-10-2018 04:00:21   352.87     4.99    -3.57    0.1726    0.0287   -0.9846     10.70     -9.76     12.55    -12.31
   06-10-2018 04:00:22   352.98     5.31    -2.92    0.1760    0.0169   -0.9842     11.62     -9.38     10.27    -12.62
   06-10-2018 04:00:22   351.70     4.99    -2.92    0.1773    0.0115   -0.9841     11.99     -9.10      8.40    -12.79
   06-10-2018 04:00:23   348.10     4.99    -3.57    0.1767    0.0057   -0.9843     10.93     -9.05      8.52    -12.65
   06-10-2018 04:00:23   344.27     4.66    -4.22    0.1805   -0.0014   -0.9836     10.82     -9.01      7.64    -12.95
   06-10-2018 04:00:24   345.66     4.66    -4.06    0.1784    0.0032   -0.9839     11.75     -8.97      6.06    -13.39
   06-10-2018 04:00:24   349.50     4.99    -2.92    0.1781    0.0010   -0.9840      9.87     -9.24      4.98    -13.68
   06-10-2018 04:00:25   349.60     5.31    -3.08    0.1781    0.0032   -0.9840     11.58     -9.49      5.89    -14.08
   06-10-2018 04:00:25   345.95     4.66    -4.14    0.1764    0.0065   -0.9843     10.67     -9.62      7.00    -14.09
   06-10-2018 04:00:26   347.28     4.83    -3.89    0.1785    0.0075   -0.9839     11.27     -9.60      6.37    -14.26
   06-10-2018 04:00:26   354.15     4.99    -2.60    0.1753    0.0176   -0.9844     12.44     -9.51      5.48    -14.25
   06-10-2018 04:00:27   354.95     5.31    -2.43    0.1747    0.0180   -0.9845     11.93     -9.51      6.18    -14.05
   06-10-2018 04:00:27   353.57     4.99    -3.24    0.1716    0.0265   -0.9848     11.92     -9.42      7.43    -13.63
   06-10-2018 04:00:28   353.82     4.99    -3.24    0.1722    0.0275   -0.9847     11.41     -9.46      7.42    -13.62
   06-10-2018 04:00:28   359.94     5.48    -2.11    0.1714    0.0357   -0.9846     13.02     -9.42      7.69    -13.80
   06-10-2018 04:00:29     2.27     5.64    -1.62    0.1688    0.0381   -0.9849     12.48     -9.67      8.86    -13.63
   06-10-2018 04:00:29   359.31     5.64    -2.43    0.1696    0.0383   -0.9848     11.50    -10.07     10.98    -13.25
   06-10-2018 04:00:30   357.88     5.31    -2.92    0.1674    0.0403   -0.9851     12.39    -10.36     11.59    -13.54
   06-10-2018 04:00:30     0.40     5.64    -1.95    0.1720    0.0350   -0.9845     12.74    -10.24     10.92    -12.55
   06-10-2018 04:00:31     0.41     5.64    -1.95    0.1706    0.0351   -0.9847     12.25    -10.06     11.49    -14.13
   06-10-2018 04:00:31   353.92     5.31    -2.92    0.1750    0.0215   -0.9843     10.58     -9.96     12.81    -12.65
   06-10-2018 04:00:32   348.38     4.66    -3.89    0.1754    0.0140   -0.9844     10.43     -9.40     12.06    -12.41
   06-10-2018 04:00:32   346.18     4.66    -3.57    0.1806   -0.0032   -0.9835     11.27     -8.59      9.09    -11.27
   06-10-2018 04:00:33   346.03     4.66    -3.24    0.1802   -0.0093   -0.9836     11.45     -7.99      6.56    -11.92
   06-10-2018 04:00:33   341.15     4.66    -4.06    0.1787   -0.0191   -0.9837      9.53     -7.70      5.22    -12.17
   06-10-2018 04:00:34   338.12     4.02    -4.54    0.1798   -0.0223   -0.9834      9.93     -7.97      4.34    -12.50
   06-10-2018 04:00:34   338.07     4.34    -4.71    0.1775   -0.0211   -0.9839      9.73     -8.23      3.05    -12.81
   06-10-2018 04:00:35   342.49     4.66    -3.57    0.1814   -0.0216   -0.9832     11.61     -8.63      2.55    -13.47
   06-10-2018 04:00:35   344.46     4.75    -3.57    0.1769   -0.0109   -0.9842     10.55     -9.15      3.08    -13.65
   06-10-2018 04:00:36   342.89     4.66    -4.22    0.1783   -0.0075   -0.9840      9.03     -9.30      4.10    -13.78
   06-10-2018 04:00:36   345.49     4.66    -4.22    0.1753    0.0060   -0.9845      9.78     -9.39      3.75    -13.95
   06-10-2018 04:00:37   352.53     5.31    -2.76    0.1760    0.0120   -0.9843     11.70     -9.37      3.14    -14.25
   06-10-2018 04:00:37   358.39     5.64    -2.11    0.1720    0.0284   -0.9847     11.85     -9.41      4.21    -14.13
   06-10-2018 04:00:38   358.28     5.48    -2.60    0.1683    0.0364   -0.9851     10.41     -9.62      7.03    -13.89
   06-10-2018 04:00:38     0.63     5.31    -2.60    0.1651    0.0471   -0.9852     12.85     -9.80      8.31    -13.80
   06-10-2018 04:00:39     6.53     5.64    -1.30    0.1621    0.0517   -0.9854     13.16     -9.89      8.45    -13.73
   06-10-2018 04:00:39    10.04     5.96    -0.65    0.1619    0.0577   -0.9851     13.18    -10.15     10.11    -13.63
   06-10-2018 04:00:40     8.08     5.96    -1.46    0.1576    0.0617   -0.9856     11.17    -10.45     13.05    -13.86
   06-10-2018 04:00:40     5.99     5.64    -1.95    0.1606    0.0602   -0.9852     11.36    -10.82     14.02    -13.25
   06-10-2018 04:00:41     9.09     5.96    -0.97    0.1601    0.0584   -0.9854     12.33    -11.00     13.17    -13.67
   06-10-2018 04:00:41     7.71     5.64    -0.97    0.1660    0.0521   -0.9848     11.97    -11.02     13.72    -13.59
   06-10-2018 04:00:42     2.84     5.64    -2.11    0.1662    0.0490   -0.9849     10.38    -10.89     14.60    -14.01
   06-10-2018 04:00:42   356.96     4.99    -2.92    0.1726    0.0361   -0.9843     10.83    -10.64     14.02    -13.62
   06-10-2018 04:00:43   356.41     5.31    -2.60    0.1733    0.0277   -0.9845     11.72    -10.02     12.29    -12.68
   06-10-2018 04:00:43   353.74     4.99    -2.43    0.1809    0.0122   -0.9834     12.38     -9.63     10.78    -12.66
   06-10-2018 04:00:44   348.54     4.99    -3.57    0.1786    0.0074   -0.9839     11.19     -9.31      9.76    -12.72
   06-10-2018 04:00:44   343.37     4.34    -4.22    0.1816   -0.0045   -0.9834     11.80     -9.05      8.29    -12.86
   06-10-2018 04:00:45   344.05     4.66    -4.06    0.1795   -0.0049   -0.9838     12.06     -8.70      5.82    -13.31
   06-10-2018 04:00:45   345.93     4.66    -3.24    0.1823   -0.0104   -0.9832     12.22     -8.88      4.08    -13.87
   06-10-2018 04:00:46   346.53     4.99    -3.57    0.1793   -0.0025   -0.9838     11.31     -9.17      4.54    -14.04
   06-10-2018 04:00:46   344.28     4.50    -4.22    0.1788    0.0000   -0.9839     11.17     -9.35      4.90    -14.11
   06-10-2018 04:00:47   347.52     4.66    -3.89    0.1773    0.0095   -0.9841     12.04     -9.32      4.29    -14.26
   06-10-2018 04:00:47   354.22     4.99    -2.60    0.1741    0.0180   -0.9846     12.51     -9.46      4.01    -14.35
   06-10-2018 04:00:48   356.86     5.64    -2.27    0.1756    0.0238   -0.9842     11.27     -9.42      5.65    -14.16
   06-10-2018 04:00:48   357.25     5.31    -2.92    0.1698    0.0373   -0.9848      9.52     -9.76      7.61    -13.91
   06-10-2018 04:00:49   359.43     5.31    -2.60    0.1688    0.0417   -0.9848     11.21     -9.89      8.03    -13.80
   06-10-2018 04:00:49     6.41     5.64    -1.30    0.1632    0.0513   -0.9853     12.81     -9.80      8.84    -13.75
   06-10-2018 04:00:50     7.09     5.96    -0.97    0.1667    0.0499   -0.9847     13.06    -10.02     10.22    -13.67
   06-10-2018 04:00:50     5.60     5.64    -1.95    0.1608    0.0584   -0.9853     11.37    -10.38     11.77    -13.40
   06-10-2018 04:00:51     4.61     5.64    -2.11    0.1619    0.0568   -0.9852     11.38    -10.40     12.39    -14.22
   06-10-2018 04:00:51     8.71     5.80    -1.13    0.1597    0.0590   -0.9854     12.60    -10.48     11.96    -13.06
   06-10-2018 04:00:52     7.74     5.96    -0.97    0.1645    0.0527   -0.9850     12.10    -10.54     12.34    -13.37
   06-10-2018 04:00:52     4.45     5.72    -1.95    0.1629    0.0535   -0.9852     10.96    -10.43     13.67    -13.33
   06-10-2018 04:00:53   359.61     5.31    -2.68    0.1680    0.0439   -0.9848     10.76    -10.39     13.73    -12.10
   06-10-2018 04:00:53   359.70     5.64    -2.27    0.1692    0.0373   -0.9849     11.78    -10.20     12.15    -12.74
   06-10-2018 04:00:54   357.27     5.31    -2.27    0.1763    0.0259   -0.9840     12.36     -9.88     11.30    -12.60
   06-10-2018 04:00:54   354.22     5.31    -2.92    0.1740    0.0230   -0.9845     11.49     -9.72     10.78    -12.54
   06-10-2018 04:00:55   349.19     4.66    -3.57    0.1783    0.0116   -0.9839     11.10     -9.58     10.52    -12.67
   06-10-2018 04:00:55   348.24     4.99    -3.73    0.1766    0.0091   -0.9842     11.42     -9.29      8.17    -13.10
   06-10-2018 04:00:56   350.41     4.99    -2.76    0.1812    0.0020   -0.9834     12.19     -9.15      5.71    -13.64
   06-10-2018 04:00:56   350.63     4.99    -3.08    0.1772    0.0093   -0.9841     10.49     -9.36      6.16    -13.75
   06-10-2018 04:00:57   346.92     4.66    -3.89    0.1785    0.0064   -0.9839     10.31     -9.46      6.89    -13.87
   06-10-2018 04:00:57   348.77     4.99    -3.89    0.1756    0.0146   -0.9844     11.37     -9.39      6.29    -13.90
   06-10-2018 04:00:58   353.95     5.31    -2.60    0.1768    0.0159   -0.9841     12.34     -9.57      5.06    -14.29
   06-10-2018 04:00:58   357.13     5.64    -2.35    0.1743    0.0265   -0.9843     11.21     -9.79      6.05    -14.53
   06-10-2018 04:00:59   356.45     5.15    -2.92    0.1708    0.0338   -0.9847     11.40    -10.14      8.17    -14.25
   06-10-2018 04:00:59   357.99     5.31    -2.92    0.1698    0.0407   -0.9846     12.11    -10.19      8.69    -14.36
   06-10-2018 04:01:00     5.05     5.64    -1.46    0.1648    0.0479   -0.9852     13.26    -10.34      8.40    -14.37
   06-10-2018 04:01:00     7.93     5.96    -0.97    0.1645    0.0536   -0.9849     12.72    -10.51      9.71    -14.40
   06-10-2018 04:01:01     6.48     5.64    -1.95    0.1593    0.0623   -0.9853     11.53    -10.74     11.87    -14.01
   06-10-2018 04:01:01     6.98     5.64    -1.95    0.1587    0.0644   -0.9852     12.46    -11.06     12.44    -14.32
   06-10-2018 04:01:02    13.86     5.96    -0.49    0.1532    0.0712   -0.9856     13.59    -11.08     11.50    -14.89
   06-10-2018 04:01:02    13.80     5.96    -0.32    0.1564    0.0689   -0.9853     11.97    -11.28     13.83    -13.70
   06-10-2018 04:01:03    11.24     5.64    -1.30    0.1540    0.0719   -0.9855     10.36    -11.36     16.16    -13.77
   06-10-2018 04:01:03     6.88     5.64    -1.95    0.1590    0.0640   -0.9852     10.55    -11.31     15.41    -13.87
   06-10-2018 04:01:04     9.32     5.64    -0.97    0.1607    0.0588   -0.9853     11.25    -10.99     14.23    -13.32
   06-10-2018 04:01:04     4.91     5.80    -1.30    0.1695    0.0452   -0.9845     10.54    -10.87     14.20    -12.97
   06-10-2018 04:01:05   357.11     5.15    -2.92    0.1697    0.0368   -0.9848      9.69    -10.20     13.98    -12.22
   06-10-2018 04:01:05   351.10     4.99    -3.57    0.1771    0.0198   -0.9840     10.38     -9.44     12.12    -10.99
   06-10-2018 04:01:06   350.67     4.99    -3.08    0.1774    0.0094   -0.9841     11.47     -8.75      9.49    -10.82
   06-10-2018 04:01:06   347.26     4.99    -3.24    0.1822   -0.0052   -0.9833     10.99     -8.53      7.33    -11.96
   06-10-2018 04:01:07   343.23     4.66    -4.06    0.1793   -0.0089   -0.9837     10.99     -8.45      6.02    -12.40
   06-10-2018 04:01:07   340.39     4.34    -4.54    0.1809   -0.0134   -0.9834     10.09     -8.49      4.87    -13.08
   06-10-2018 04:01:08   343.05     4.66    -4.06    0.1789   -0.0096   -0.9838     11.90     -8.77      2.80    -13.69
   06-10-2018 04:01:08   347.29     4.66    -3.24    0.1800   -0.0032   -0.9837     10.03     -9.32      2.73    -14.20
   06-10-2018 04:01:09   348.09     4.99    -3.57    0.1764    0.0057   -0.9843     10.46     -9.66      3.58    -14.28
   06-10-2018 04:01:09   350.64     4.83    -3.57    0.1748    0.0185   -0.9844      9.82     -9.96      4.00    -14.18
   06-10-2018 04:01:10   355.43     5.31    -2.92    0.1720    0.0288   -0.9847      9.68     -9.79      4.62    -14.20
   06-10-2018 04:01:10     3.96     5.64    -1.62    0.1671    0.0459   -0.9849     13.75     -9.80      5.50    -14.50
   06-10-2018 04:01:11     7.80     5.96    -0.97    0.1637    0.0529   -0.9851     10.43    -10.14      7.47    -14.42
   06-10-2018 04:01:11     8.87     5.72    -1.62    0.1559    0.0672   -0.9855     11.26    -10.48     10.72    -14.31
   06-10-2018 04:01:12    10.89     5.80    -1.30    0.1547    0.0710   -0.9854     12.47    -10.83     11.58    -13.95
   06-10-2018 04:01:12    20.04     5.96     0.32    0.1460    0.0848   -0.9856     13.96    -11.03     11.32    -14.12
   06-10-2018 04:01:13    21.25     6.13     0.65    0.1449    0.0858   -0.9857     12.34    -11.19     13.25    -13.66
   06-10-2018 04:01:13    18.22     5.64    -0.65    0.1412    0.0893   -0.9859     10.12    -11.32     16.13    -13.62
   06-10-2018 04:01:14    17.41     5.80    -0.65    0.1452    0.0876   -0.9855      9.63    -11.52     15.75    -14.28
   06-10-2018 04:01:14    19.98     5.64     0.16    0.1461    0.0853   -0.9856      9.84    -11.43     15.53    -14.91
   06-10-2018 04:01:15    15.92     5.96    -0.32    0.1523    0.0780   -0.9853      9.30    -11.45     16.39    -14.04
   06-10-2018 04:01:15     8.37     5.64    -1.62    0.1589    0.0652   -0.9851      8.34    -11.31     16.64    -14.28
   06-10-2018 04:01:16     4.49     5.48    -2.27    0.1637    0.0589   -0.9848      9.25    -10.95     14.99    -14.44
   06-10-2018 04:01:16     3.10     5.48    -1.62    0.1706    0.0420   -0.9844     11.38    -10.58     12.65    -13.11
   06-10-2018 04:01:17     0.24     5.64    -1.95    0.1714    0.0343   -0.9846     11.63    -10.43     12.24    -12.65
   06-10-2018 04:01:17   352.20     4.99    -3.24    0.1784    0.0192   -0.9838     10.76    -10.22     12.57    -12.41
   06-10-2018 04:01:18   348.64     4.66    -3.89    0.1776    0.0147   -0.9840     11.06    -10.04     11.21    -12.63
   06-10-2018 04:01:18   349.72     4.99    -3.24    0.1800    0.0072   -0.9836     12.21     -9.77      7.91    -13.44
   06-10-2018 04:01:19   349.93     4.99    -2.92    0.1802    0.0026   -0.9836     12.84     -9.80      6.09    -14.16
   06-10-2018 04:01:19   348.94     4.99    -3.57    0.1791    0.0092   -0.9838      8.85     -9.90      6.42    -14.04
   06-10-2018 04:01:20   348.20     4.66    -3.89    0.1780    0.0126   -0.9840     10.03     -9.92      5.28    -14.27
   06-10-2018 04:01:20   355.47     5.31    -2.76    0.1740    0.0260   -0.9844     10.12     -9.92      4.32    -14.74
   06-10-2018 04:01:21     1.18     5.48    -1.62    0.1741    0.0331   -0.9842      9.84    -10.05      5.05    -14.70
   06-10-2018 04:01:21     4.18     5.64    -1.78    0.1666    0.0496   -0.9848     11.17    -10.20      7.34    -14.53
   06-10-2018 04:01:22     4.69     5.31    -2.11    0.1640    0.0569   -0.9848     11.53    -10.36      9.28    -14.53
   06-10-2018 04:01:22     7.95     5.64    -1.70    0.1586    0.0646   -0.9852     13.30    -10.35     10.54    -14.15
   06-10-2018 04:01:23    15.11     5.64    -0.32    0.1561    0.0736   -0.9850     13.70    -10.58     10.69    -15.07
   06-10-2018 04:01:23    14.69     5.96    -0.49    0.1527    0.0750   -0.9854     12.05    -10.77     12.52    -14.46
   06-10-2018 04:01:24    13.74     5.64    -1.30    0.1481    0.0819   -0.9856     10.99    -10.87     14.72    -13.37
   06-10-2018 04:01:24    14.05     5.96    -0.97    0.1516    0.0800   -0.9852     11.30    -10.94     14.11    -13.76
   06-10-2018 04:01:25    18.53     5.64     0.00    0.1490    0.0822   -0.9854     11.43    -10.80     13.64    -13.51
   06-10-2018 04:01:25    15.65     5.96    -0.32    0.1531    0.0769   -0.9852      9.95    -10.66     14.77    -13.14
   06-10-2018 04:01:26     8.46     5.64    -1.62    0.1587    0.0656   -0.9851      8.30    -10.49     15.62    -12.95
   06-10-2018 04:01:26     5.90     5.48    -1.95    0.1630    0.0597   -0.9848      9.10    -10.08     14.45    -12.64
   06-10-2018 04:01:27     3.25     5.48    -1.62    0.1700    0.0426   -0.9845     10.24     -9.79     12.46    -12.74
   06-10-2018 04:01:27   359.72     5.64    -1.95    0.1725    0.0318   -0.9845     10.67     -9.56     11.87    -11.91
   06-10-2018 04:01:28   351.39     4.99    -3.24    0.1800    0.0152   -0.9835     10.31     -9.56     11.72    -10.76
   06-10-2018 04:01:28   346.96     4.66    -3.89    0.1782    0.0067   -0.9840     10.74     -9.05      9.87    -11.57
   06-10-2018 04:01:29   346.08     4.66    -3.57    0.1810   -0.0038   -0.9835     11.15     -8.79      7.00    -12.57
   06-10-2018 04:01:29   345.67     4.66    -3.24    0.1810   -0.0113   -0.9834     11.13     -8.83      5.10    -13.30
   06-10-2018 04:01:30   343.75     4.66    -3.89    0.1810   -0.0096   -0.9834     10.59     -9.17      5.32    -13.66
   06-10-2018 04:01:30   341.97     4.34    -4.22    0.1808   -0.0110   -0.9835     10.46     -9.47      5.07    -13.85
   06-10-2018 04:01:31   343.93     4.66    -4.22    0.1772   -0.0021   -0.9842     10.56     -9.35      4.03    -14.25
   06-10-2018 04:01:31   349.74     4.99    -2.92    0.1802    0.0017   -0.9836     10.70     -9.49      3.54    -14.36
   06-10-2018 04:01:32   352.57     5.31    -2.92    0.1751    0.0151   -0.9844     10.58     -9.58      3.77    -14.27
   06-10-2018 04:01:32   352.35     4.99    -3.57    0.1743    0.0260   -0.9844     10.75     -9.66      4.96    -14.17
   06-10-2018 04:01:33   357.02     5.40    -2.92    0.1702    0.0362   -0.9848      9.87     -9.79      5.75    -14.17
   06-10-2018 04:01:33     6.22     5.64    -1.30    0.1657    0.0507   -0.9849     12.80     -9.82      6.92    -14.14
   06-10-2018 04:01:34     8.01     5.96    -0.97    0.1635    0.0539   -0.9851     12.63    -10.11      8.86    -13.98
   06-10-2018 04:01:34     7.30     5.64    -1.78    0.1572    0.0629   -0.9856     11.23    -10.26     11.53    -13.53
   06-10-2018 04:01:35     7.34     5.64    -1.95    0.1586    0.0661   -0.9851     11.74    -10.37     12.34    -13.35
   06-10-2018 04:01:35    12.44     5.96    -0.65    0.1559    0.0679   -0.9854     12.72    -10.45     12.11    -13.21
   06-10-2018 04:01:36    13.03     5.96    -0.49    0.1557    0.0679   -0.9855     11.78    -10.55     12.78    -13.09
   06-10-2018 04:01:36     6.96     5.80    -1.62    0.1608    0.0594   -0.9852     10.51    -10.69     14.50    -13.22
   06-10-2018 04:01:37     4.41     5.31    -2.27    0.1613    0.0582   -0.9852      9.80    -10.42     14.74    -13.70
   06-10-2018 04:01:37     2.10     5.64    -1.95    0.1687    0.0429   -0.9847     10.46     -9.99     13.39    -13.14
   06-10-2018 04:01:38   359.04     5.31    -1.95    0.1727    0.0288   -0.9845     10.77     -9.68     12.01    -12.61
   06-10-2018 04:01:38   352.89     5.31    -2.92    0.1780    0.0162   -0.9839     10.26     -9.27     11.58    -11.44
   06-10-2018 04:01:39   345.76     4.66    -3.89    0.1806    0.0003   -0.9836     10.84     -8.95      9.93    -11.59
   06-10-2018 04:01:39   343.89     4.66    -4.06    0.1791   -0.0056   -0.9838     11.07     -8.55      7.03    -12.41
   06-10-2018 04:01:40   344.32     4.66    -3.41    0.1832   -0.0157   -0.9829     11.78     -8.60      4.40    -13.27
   06-10-2018 04:01:40   344.65     4.99    -3.57    0.1791   -0.0117   -0.9838      9.90     -9.10      3.86    -13.65
   06-10-2018 04:01:41   340.90     4.34    -4.54    0.1802   -0.0106   -0.9836     10.23     -9.49      4.64    -13.97
   06-10-2018 04:01:41   342.04     4.50    -4.54    0.1780   -0.0052   -0.9840     12.27     -9.54      3.92    -14.06
   06-10-2018 04:01:42   349.89     4.99    -3.25    0.1761    0.0088   -0.9843     12.19     -9.44      2.08    -14.63
   06-10-2018 04:01:42   354.44     5.48    -2.60    0.1751    0.0181   -0.9844     10.73     -9.72      2.24    -14.56
   06-10-2018 04:01:43   357.09     5.31    -2.92    0.1681    0.0367   -0.9851     10.60    -10.09      4.81    -14.37
   06-10-2018 04:01:43     0.89     5.48    -2.60    0.1669    0.0483   -0.9848     10.43    -10.14      6.73    -14.50
   06-10-2018 04:01:44    10.40     5.89    -0.97    0.1575    0.0639   -0.9855     13.07    -10.53      7.96    -14.54
   06-10-2018 04:01:44    15.43     5.96    -0.16    0.1529    0.0730   -0.9855     13.19    -10.80     10.39    -14.41
   06-10-2018 04:01:45    14.00     5.96    -0.81    0.1495    0.0765   -0.9858     11.88    -11.37     13.70    -14.44
   06-10-2018 04:01:45    15.43     5.64    -1.13    0.1457    0.0862   -0.9856     11.74    -11.45     14.49    -14.15
   06-10-2018 04:01:46    19.52     5.64     0.00    0.1447    0.0854   -0.9858     12.55    -11.54     13.73    -14.97
   06-10-2018 04:01:46    19.51     5.96     0.00    0.1448    0.0873   -0.9856     10.94    -11.50     14.57    -13.65
   06-10-2018 04:01:47    13.74     5.64    -0.97    0.1526    0.0775   -0.9852      8.99    -11.46     16.47    -13.94
   06-10-2018 04:01:47    10.46     5.64    -1.62    0.1544    0.0739   -0.9852      9.10    -11.22     16.01    -13.76
   06-10-2018 04:01:48     9.95     5.64    -0.97    0.1621    0.0619   -0.9848     10.31    -10.80     14.23    -13.92
   06-10-2018 04:01:48     5.35     5.64    -1.30    0.1675    0.0468   -0.9848     11.06    -10.62     13.35    -13.93
   06-10-2018 04:01:49   358.96     5.31    -2.60    0.1711    0.0395   -0.9845     10.80    -10.16     13.20    -12.45
   06-10-2018 04:01:49   353.01     4.99    -3.24    0.1759    0.0233   -0.9841     10.97     -9.90     12.50    -12.72
   06-10-2018 04:01:50   353.01     5.24    -2.76    0.1765    0.0144   -0.9842     12.75     -9.67      9.65    -12.33
   06-10-2018 04:01:50   349.99     5.15    -2.92    0.1814    0.0022   -0.9834     12.19     -9.46      8.18    -13.22
   06-10-2018 04:01:51   346.03     4.66    -3.65    0.1791   -0.0021   -0.9838     11.03     -9.55      7.43    -13.31
   06-10-2018 04:01:51   343.43     4.34    -4.22    0.1785   -0.0032   -0.9839      9.79     -9.38      6.25    -13.37
   06-10-2018 04:01:52   344.19     4.66    -3.89    0.1817   -0.0076   -0.9833      9.93     -8.96      4.31    -13.74
   06-10-2018 04:01:52   349.69     4.99    -2.92    0.1779    0.0019   -0.9841     10.23     -9.10      3.09    -14.05
   06-10-2018 04:01:53   348.71     4.99    -3.24    0.1793    0.0025   -0.9838     10.85     -9.44      3.65    -14.09
   06-10-2018 04:01:53   348.18     4.66    -3.73    0.1764    0.0101   -0.9843     10.45     -9.74      5.01    -13.88
   06-10-2018 04:01:54   350.83     4.99    -3.57    0.1772    0.0185   -0.9840     11.98     -9.79      5.47    -14.42
   06-10-2018 04:01:54   358.20     5.31    -1.95    0.1741    0.0248   -0.9844     12.75     -9.96      5.46    -14.57
   06-10-2018 04:01:55     0.70     5.64    -1.78    0.1708    0.0337   -0.9847     11.94    -10.27      7.23    -14.34
   06-10-2018 04:01:55   357.80     5.31    -2.60    0.1715    0.0342   -0.9846     12.23    -10.58      9.54    -14.08
   06-10-2018 04:01:56     0.09     5.48    -2.60    0.1679    0.0447   -0.9848     12.45    -10.58      9.76    -14.43
   06-10-2018 04:01:56     4.67     5.64    -1.30    0.1681    0.0437   -0.9848     13.15    -10.65      9.88    -14.14
   06-10-2018 04:01:57     4.85     5.80    -1.62    0.1644    0.0500   -0.9851     12.18    -10.75     11.38    -14.16
   06-10-2018 04:01:57     0.66     5.31    -2.60    0.1687    0.0473   -0.9845     10.99    -10.76     13.01    -13.93
   06-10-2018 04:01:58     1.46     5.31    -2.60    0.1664    0.0509   -0.9847     11.59    -10.54     12.10    -13.85
   06-10-2018 04:01:58     4.03     5.64    -1.62    0.1690    0.0463   -0.9845     13.14    -10.42     11.17    -13.79
   06-10-2018 04:01:59     3.65     5.64    -1.46    0.1690    0.0418   -0.9847     12.42    -10.48     11.50    -13.21
   06-10-2018 04:01:59   357.88     5.31    -2.76    0.1728    0.0372   -0.9842     11.06    -10.37     12.68    -13.31
   06-10-2018 04:02:00   354.46     4.99    -3.24    0.1732    0.0303   -0.9844     11.17    -10.03     12.26    -13.13
   06-10-2018 04:02:00   355.29     5.15    -2.60    0.1768    0.0224   -0.9840     11.94     -9.42     10.07    -11.89
   06-10-2018 04:02:01   352.45     5.15    -2.60    0.1795    0.0088   -0.9837     11.22     -8.92      8.97    -12.21
   06-10-2018 04:02:01   346.95     4.66    -3.73    0.1797    0.0035   -0.9837     11.08     -8.49      8.22    -12.08
   06-10-2018 04:02:02   342.70     4.34    -4.22    0.1818   -0.0078   -0.9833      8.98     -8.11      6.54    -12.27
   06-10-2018 04:02:02   342.66     4.66    -4.22    0.1792   -0.0089   -0.9838      9.33     -7.79      4.98    -12.52
   06-10-2018 04:02:03   344.28     4.66    -3.24    0.1825   -0.0185   -0.9830     10.56     -7.93      3.99    -12.70
   06-10-2018 04:02:03   342.76     4.83    -3.89    0.1793   -0.0148   -0.9837     10.16     -8.37      4.04    -12.87
   06-10-2018 04:02:04   339.19     4.18    -4.54    0.1812   -0.0186   -0.9833     10.13     -8.84      4.37    -13.27
   06-10-2018 04:02:04   340.38     4.34    -4.54    0.1770   -0.0120   -0.9841      9.70     -9.03      4.62    -13.42
   06-10-2018 04:02:05   344.29     4.66    -3.57    0.1813   -0.0126   -0.9833     10.42     -8.98      3.52    -13.86
   06-10-2018 04:02:05   347.39     4.99    -3.24    0.1769   -0.0033   -0.9842     10.64     -9.36      3.55    -13.83
   06-10-2018 04:02:06   345.64     4.66    -3.89    0.1782    0.0004   -0.9840     10.25     -9.72      5.19    -13.91
   06-10-2018 04:02:06   346.10     4.66    -4.22    0.1745    0.0091   -0.9846     10.88     -9.81      5.55    -14.05
   06-10-2018 04:02:07   352.90     5.31    -2.92    0.1764    0.0165   -0.9842     10.73     -9.84      4.37    -13.94
   06-10-2018 04:02:07   356.82     5.64    -2.27    0.1728    0.0238   -0.9847     11.58    -10.06      5.19    -13.91
   06-10-2018 04:02:08   357.50     5.64    -2.60    0.1706    0.0326   -0.9848     10.59    -10.61      7.74    -13.54
   06-10-2018 04:02:08   355.54     5.31    -3.24    0.1706    0.0350   -0.9847     10.91    -10.66      9.32    -13.49
   06-10-2018 04:02:09     1.79     5.64    -2.27    0.1650    0.0469   -0.9852     11.94    -11.01      8.73    -13.31
   06-10-2018 04:02:09     5.15     5.64    -1.30    0.1660    0.0457   -0.9851     12.06    -11.84      8.90    -13.06
   06-10-2018 04:02:10     5.43     5.96    -1.62    0.1622    0.0527   -0.9853     12.01    -12.52     10.65    -12.38
   06-10-2018 04:02:10     2.15     5.64    -2.60    0.1650    0.0541   -0.9848     11.03    -12.94     12.45    -12.48
