

 Profile 347

mmho/cm,Celsius,dbars,hz

31.8970,2.1395,2523.720, 0
31.8970,2.1395,2523.720, 0
31.8980,2.1402,2523.790, 0
31.8982,2.1403,2523.600, 0
31.8978,2.1403,2523.790, 0
31.8979,2.1405,2523.720, 0
31.8977,2.1404,2523.690, 0
31.8977,2.1402,2523.690, 0
31.8977,2.1402,2523.760, 0
31.8979,2.1402,2523.790, 0
31.8970,2.1395,2523.810, 0
31.8968,2.1389,2523.690, 0
31.8964,2.1387,2523.800, 0
31.8968,2.1390,2523.690, 0
31.8968,2.1391,2523.730, 0
31.8977,2.1400,2523.680, 0
31.8977,2.1402,2523.740, 0
31.8977,2.1400,2523.780, 0
31.8972,2.1395,2523.750, 0
31.8968,2.1393,2523.830, 0
31.8978,2.1398,2523.670, 0
31.8972,2.1399,2523.820, 0
31.8977,2.1401,2523.710, 0
31.8974,2.1399,2523.700, 0
31.8979,2.1404,2523.770, 0
31.8981,2.1405,2523.710, 0
31.8974,2.1401,2523.740, 0
31.8974,2.1399,2523.770, 0
31.8974,2.1399,2523.670, 0
31.8974,2.1398,2523.800, 0
31.8975,2.1398,2523.690, 0
31.8977,2.1405,2523.780, 0
31.8974,2.1400,2523.700, 0
31.8977,2.1399,2523.590, 0
31.8975,2.1401,2523.780, 0
31.8974,2.1396,2523.650, 0
31.8972,2.1394,2523.620, 0
31.8968,2.1391,2523.830, 0
31.8970,2.1395,2523.620, 0
31.8970,2.1396,2523.720, 0
31.8968,2.1389,2523.680, 0
31.8970,2.1391,2523.610, 0
31.8968,2.1390,2523.760, 0
31.8968,2.1392,2523.750, 0
31.8966,2.1389,2523.600, 0
31.8966,2.1389,2523.610, 0
31.8966,2.1389,2523.760, 0
31.8968,2.1391,2523.630, 0
31.8968,2.1392,2523.690, 0
31.8962,2.1389,2523.770, 0
31.8970,2.1389,2523.610, 0
31.8960,2.1387,2523.740, 0
31.8970,2.1390,2523.740, 0
31.8966,2.1392,2523.720, 0
31.8968,2.1391,2523.640, 0
31.8968,2.1390,2523.780, 0
31.8970,2.1395,2523.760, 0
31.8974,2.1398,2523.610, 0
31.8970,2.1399,2523.780, 0
31.8966,2.1389,2523.700, 0
31.8966,2.1391,2523.700, 0
