

 Profile 316

mmho/cm,Celsius,dbars,hz

32.2838,3.6918,176.270, 0
32.2840,3.6916,176.190, 0
32.2840,3.6918,176.160, 0
32.2840,3.6918,176.270, 0
32.2840,3.6917,176.170, 0
32.2839,3.6916,176.320, 0
32.2840,3.6917,176.160, 0
32.2838,3.6918,176.330, 0
32.2840,3.6917,176.150, 0
32.2841,3.6920,176.300, 0
32.2840,3.6918,176.150, 0
32.2838,3.6917,176.290, 0
32.2840,3.6917,176.220, 0
32.2840,3.6918,176.240, 0
32.2840,3.6917,176.310, 0
32.2840,3.6918,176.180, 0
32.2839,3.6919,176.310, 0
32.2840,3.6918,176.170, 0
32.2838,3.6916,176.270, 0
32.2838,3.6919,176.220, 0
32.2839,3.6917,176.190, 0
32.2840,3.6918,176.300, 0
32.2840,3.6917,176.200, 0
32.2838,3.6915,176.250, 0
32.2838,3.6916,176.270, 0
32.2838,3.6916,176.190, 0
32.2838,3.6918,176.320, 0
32.2839,3.6918,176.250, 0
32.2836,3.6916,176.210, 0
32.2840,3.6916,176.240, 0
32.2842,3.6918,176.170, 0
32.2839,3.6917,176.280, 0
32.2840,3.6918,176.260, 0
32.2838,3.6918,176.190, 0
32.2841,3.6915,176.340, 0
32.2840,3.6917,176.270, 0
32.2840,3.6918,176.140, 0
32.2840,3.6915,176.260, 0
32.2839,3.6917,176.260, 0
32.2838,3.6916,176.210, 0
32.2840,3.6917,176.250, 0
32.2840,3.6918,176.290, 0
32.2840,3.6918,176.180, 0
32.2838,3.6916,176.210, 0
32.2838,3.6918,176.290, 0
32.2839,3.6915,176.170, 0
32.2838,3.6917,176.200, 0
32.2840,3.6917,176.310, 0
32.2838,3.6916,176.180, 0
32.2839,3.6918,176.180, 0
32.2836,3.6916,176.250, 0
32.2838,3.6917,176.280, 0
32.2840,3.6918,176.190, 0
32.2838,3.6916,176.230, 0
32.2838,3.6918,176.310, 0
32.2840,3.6915,176.230, 0
32.2841,3.6917,176.180, 0
32.2840,3.6920,176.260, 0
32.2840,3.6922,176.280, 0
32.2840,3.6916,176.220, 0
32.2841,3.6916,176.200, 0
32.2840,3.6918,176.240, 0
32.2840,3.6918,176.300, 0
32.2838,3.6916,176.200, 0
32.2840,3.6919,176.170, 0
32.2838,3.6919,176.290, 0
32.2840,3.6919,176.270, 0
32.2841,3.6922,176.200, 0
32.2838,3.6920,176.220, 0
32.2840,3.6918,176.310, 0
32.2838,3.6917,176.250, 0
32.2839,3.6918,176.190, 0
32.2840,3.6918,176.230, 0
32.2838,3.6916,176.330, 0
32.2839,3.6916,176.230, 0
32.2836,3.6918,176.190, 0
32.2836,3.6915,176.190, 0
32.2836,3.6917,176.290, 0
32.2837,3.6914,176.320, 0
32.2836,3.6916,176.140, 0
32.2836,3.6914,176.170, 0
32.2836,3.6917,176.250, 0
32.2836,3.6916,176.300, 0
32.2836,3.6914,176.210, 0
32.2838,3.6918,176.150, 0
32.2839,3.6914,176.180, 0
32.2838,3.6916,176.280, 0
32.2840,3.6919,176.300, 0
32.2838,3.6916,176.230, 0
32.2837,3.6913,176.190, 0
32.2834,3.6912,176.180, 0
32.2836,3.6915,176.240, 0
32.2836,3.6915,176.280, 0
32.2836,3.6914,176.220, 0
32.2834,3.6911,176.170, 0
32.2834,3.6913,176.180, 0
32.2835,3.6915,176.240, 0
32.2834,3.6914,176.250, 0
32.2834,3.6913,176.210, 0
32.2836,3.6915,176.170, 0
32.2835,3.6914,176.200, 0
32.2836,3.6912,176.300, 0
32.2836,3.6913,176.210, 0
32.2836,3.6913,176.180, 0
32.2834,3.6913,176.240, 0
32.2836,3.6913,176.280, 0
32.2834,3.6914,176.220, 0
32.2835,3.6910,176.150, 0
32.2834,3.6915,176.260, 0
32.2836,3.6912,176.270, 0
