

 Profile 340

mmho/cm,Celsius,dbars,hz

32.7031,4.1310,181.880, 0
32.7041,4.1315,181.960, 0
32.7051,4.1332,182.020, 0
32.7051,4.1331,181.930, 0
32.7049,4.1331,181.860, 0
32.7047,4.1325,181.940, 0
32.7048,4.1327,182.000, 0
32.7049,4.1328,181.860, 0
32.7047,4.1324,181.970, 0
32.7050,4.1328,181.830, 0
32.7053,4.1329,181.990, 0
32.7057,4.1341,181.810, 0
32.7061,4.1343,181.990, 0
32.7057,4.1337,181.820, 0
32.7059,4.1341,181.970, 0
32.7057,4.1341,181.930, 0
32.7053,4.1334,181.930, 0
32.7055,4.1334,181.970, 0
32.7057,4.1334,181.840, 0
32.7054,4.1337,182.000, 0
32.7055,4.1336,181.890, 0
32.7053,4.1333,181.900, 0
32.7054,4.1332,181.930, 0
32.7053,4.1333,181.870, 0
32.7053,4.1334,182.000, 0
32.7051,4.1330,181.920, 0
32.7053,4.1329,181.900, 0
32.7051,4.1331,182.010, 0
32.7053,4.1329,181.930, 0
32.7051,4.1331,181.910, 0
32.7053,4.1332,181.960, 0
32.7049,4.1332,181.890, 0
32.7046,4.1323,181.940, 0
32.7043,4.1320,181.990, 0
32.7041,4.1317,181.830, 0
32.7043,4.1321,181.910, 0
32.7043,4.1322,182.000, 0
32.7041,4.1317,181.860, 0
32.7045,4.1325,181.930, 0
32.7047,4.1324,181.960, 0
32.7043,4.1320,181.820, 0
32.7045,4.1325,181.960, 0
32.7047,4.1324,181.990, 0
32.7043,4.1318,181.850, 0
32.7043,4.1317,181.940, 0
32.7045,4.1320,181.970, 0
32.7047,4.1323,181.890, 0
32.7053,4.1328,181.910, 0
32.7055,4.1332,182.010, 0
32.7053,4.1333,181.880, 0
32.7053,4.1329,181.900, 0
32.7055,4.1335,181.980, 0
32.7055,4.1333,181.930, 0
32.7061,4.1342,181.830, 0
32.7055,4.1335,181.920, 0
32.7062,4.1342,181.920, 0
32.7063,4.1343,181.860, 0
32.7055,4.1335,181.990, 0
32.7056,4.1337,181.950, 0
32.7055,4.1334,181.900, 0
32.7057,4.1334,181.940, 0
32.7055,4.1335,182.000, 0
32.7057,4.1339,181.860, 0
32.7057,4.1338,181.940, 0
32.7051,4.1329,181.970, 0
32.7055,4.1337,181.890, 0
32.7057,4.1335,181.890, 0
32.7051,4.1329,181.970, 0
32.7056,4.1333,181.940, 0
32.7053,4.1329,181.840, 0
32.7049,4.1331,181.970, 0
32.7058,4.1333,181.890, 0
32.7053,4.1327,181.860, 0
32.7049,4.1329,181.910, 0
32.7049,4.1329,181.980, 0
32.7047,4.1325,181.870, 0
32.7053,4.1333,181.870, 0
32.7049,4.1331,181.960, 0
32.7061,4.1339,181.940, 0
32.7059,4.1342,181.850, 0
32.7061,4.1343,181.890, 0
32.7064,4.1342,181.930, 0
32.7057,4.1344,181.860, 0
32.7061,4.1338,181.870, 0
32.7060,4.1340,181.960, 0
32.7063,4.1346,181.940, 0
32.7063,4.1342,181.850, 0
32.7061,4.1340,181.910, 0
32.7069,4.1348,182.000, 0
32.7065,4.1350,181.920, 0
32.7065,4.1350,181.850, 0
32.7069,4.1350,181.960, 0
32.7067,4.1350,181.940, 0
32.7059,4.1342,181.830, 0
32.7064,4.1343,181.930, 0
32.7061,4.1338,182.000, 0
32.7057,4.1338,181.880, 0
32.7063,4.1337,181.860, 0
