

 Profile 350

mmho/cm,Celsius,dbars,hz

32.4379,3.8294,233.930, 0
32.4385,3.8294,234.110, 0
32.4391,3.8299,234.060, 0
32.4404,3.8309,234.080, 0
32.4379,3.8296,233.970, 0
32.4379,3.8287,234.060, 0
32.4375,3.8289,233.960, 0
32.4393,3.8305,234.090, 0
32.4389,3.8302,233.930, 0
32.4401,3.8309,234.060, 0
32.4398,3.8308,234.010, 0
32.4401,3.8320,234.040, 0
32.4419,3.8337,233.950, 0
32.4425,3.8343,234.040, 0
32.4431,3.8350,233.970, 0
32.4437,3.8359,233.940, 0
32.4433,3.8354,234.050, 0
32.4433,3.8352,233.950, 0
32.4429,3.8349,234.050, 0
32.4425,3.8347,233.990, 0
32.4429,3.8349,233.920, 0
32.4425,3.8346,234.020, 0
32.4425,3.8345,233.890, 0
32.4421,3.8345,234.080, 0
32.4424,3.8342,233.940, 0
32.4423,3.8341,233.930, 0
32.4423,3.8339,233.990, 0
32.4423,3.8344,233.880, 0
32.4411,3.8334,234.000, 0
32.4413,3.8328,233.910, 0
32.4413,3.8330,233.910, 0
32.4421,3.8338,233.980, 0
32.4423,3.8343,233.800, 0
32.4417,3.8340,233.910, 0
32.4417,3.8335,233.980, 0
32.4421,3.8336,233.860, 0
32.4425,3.8346,233.990, 0
32.4421,3.8341,233.960, 0
32.4417,3.8337,233.830, 0
32.4415,3.8334,233.920, 0
32.4420,3.8338,233.930, 0
32.4413,3.8336,233.830, 0
32.4409,3.8331,233.900, 0
32.4415,3.8333,233.840, 0
32.4413,3.8332,233.760, 0
32.4409,3.8330,233.930, 0
32.4407,3.8331,233.820, 0
32.4412,3.8330,233.760, 0
32.4413,3.8331,233.920, 0
32.4413,3.8333,233.840, 0
32.4415,3.8332,233.830, 0
32.4415,3.8335,233.970, 0
32.4415,3.8333,233.830, 0
32.4415,3.8332,233.810, 0
32.4416,3.8337,233.940, 0
32.4415,3.8331,233.760, 0
32.4413,3.8333,233.770, 0
32.4413,3.8332,233.840, 0
32.4413,3.8330,233.900, 0
32.4413,3.8333,233.740, 0
32.4413,3.8332,233.770, 0
32.4412,3.8331,233.860, 0
32.4411,3.8333,233.790, 0
32.4417,3.8328,233.720, 0
32.4413,3.8335,233.830, 0
32.4413,3.8332,233.840, 0
32.4413,3.8333,233.730, 0
