
 Profile 335

 Sensors were turned on at  04/16/2017 12:00:02
 Vehicle began profiling at 04/16/2017 12:02:05

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/16/2017 12:02:05,0,11.0,0.000,0.00,0.00,55,150,570
04/16/2017 12:02:15,219,10.7,0.000,0.00,0.00,53,138,570
04/16/2017 12:02:25,176,10.8,0.000,0.00,0.00,53,135,570
04/16/2017 12:02:38,189,10.8,2524.630,343.38,2.01,55,137,570
04/16/2017 12:02:48,96,11.0,2521.860,342.69,2.05,54,129,569
04/16/2017 12:02:58,89,11.0,2519.000,342.69,2.07,53,132,569
04/16/2017 12:03:08,98,11.0,2516.190,341.53,2.11,54,133,569
04/16/2017 12:03:18,92,10.9,2513.420,340.65,2.17,53,129,569
04/16/2017 12:03:28,91,11.0,2510.740,339.95,2.19,53,127,569
04/16/2017 12:03:38,99,11.0,2507.910,339.13,2.20,54,172,569
04/16/2017 12:03:48,96,10.9,2505.070,339.24,2.21,53,132,569
04/16/2017 12:03:58,92,11.0,2502.360,338.40,2.22,53,139,569
04/16/2017 12:04:08,97,11.0,2499.570,338.39,2.24,54,129,569
04/16/2017 12:04:18,89,10.9,2496.760,338.22,2.25,54,126,569
04/16/2017 12:04:28,88,10.9,2493.940,337.49,2.27,53,136,569
04/16/2017 12:04:38,96,10.9,2491.190,336.53,2.27,53,123,569
04/16/2017 12:04:48,90,10.9,2488.370,336.79,2.29,52,124,569
04/16/2017 12:04:58,95,10.9,2485.580,335.93,2.30,53,127,569
04/16/2017 12:05:08,100,10.9,2482.850,335.73,2.30,54,124,569
04/16/2017 12:05:18,94,10.9,2479.980,335.85,2.31,53,126,568
04/16/2017 12:05:28,94,10.9,2477.180,335.75,2.33,54,125,568
04/16/2017 12:05:38,97,10.9,2474.520,335.71,2.34,53,132,568
04/16/2017 12:05:48,93,10.9,2471.780,335.27,2.35,52,127,568
04/16/2017 12:05:58,99,10.9,2469.010,335.62,2.35,53,123,568
04/16/2017 12:06:08,95,10.9,2466.130,335.00,2.35,54,127,568
04/16/2017 12:06:18,92,10.9,2463.330,334.69,2.36,54,123,568
04/16/2017 12:06:28,99,10.9,2460.560,335.72,2.36,53,124,568
04/16/2017 12:06:38,99,10.9,2457.920,335.22,2.37,53,122,568
04/16/2017 12:06:48,105,10.9,2455.020,334.59,2.37,53,127,568
04/16/2017 12:06:58,102,10.9,2452.400,334.62,2.38,53,138,568
04/16/2017 12:07:08,103,10.9,2449.540,334.51,2.40,53,127,568
04/16/2017 12:07:18,101,10.9,2446.920,334.10,2.41,54,124,568
04/16/2017 12:07:28,99,10.9,2444.170,333.77,2.43,53,128,568
04/16/2017 12:07:38,98,10.9,2441.350,333.80,2.44,53,125,568
04/16/2017 12:07:48,110,10.8,2438.570,334.15,2.44,54,131,568
04/16/2017 12:07:58,89,10.9,2435.780,334.06,2.43,54,130,568
04/16/2017 12:08:08,94,10.9,2433.080,333.91,2.43,54,140,568
04/16/2017 12:08:18,97,10.9,2430.320,335.38,2.42,52,143,568
04/16/2017 12:08:28,107,10.8,2427.540,336.28,2.42,53,139,568
04/16/2017 12:08:38,103,10.8,2424.860,337.09,2.42,53,139,568
04/16/2017 12:08:48,105,10.9,2422.100,336.57,2.42,54,140,568
04/16/2017 12:08:58,100,10.8,2419.390,337.18,2.42,53,140,568
04/16/2017 12:09:08,102,10.8,2416.590,336.94,2.43,54,137,568
04/16/2017 12:09:18,98,10.8,2413.880,336.82,2.44,53,140,567
04/16/2017 12:09:28,106,10.8,2411.200,336.94,2.44,54,129,568
04/16/2017 12:09:38,111,10.8,2408.410,334.29,2.51,53,126,567
04/16/2017 12:09:48,101,10.9,2405.720,332.93,2.52,53,123,567
04/16/2017 12:09:58,101,10.9,2402.810,332.04,2.53,53,115,567
04/16/2017 12:10:08,112,10.8,2400.200,329.87,2.60,53,117,568
04/16/2017 12:10:18,103,10.8,2397.500,327.29,2.62,55,113,567
04/16/2017 12:10:28,100,10.9,2394.700,326.21,2.64,53,115,567
04/16/2017 12:10:38,101,10.9,2391.940,325.09,2.64,51,114,567
04/16/2017 12:10:48,113,10.9,2389.190,324.63,2.65,52,113,567
04/16/2017 12:10:58,104,10.8,2386.480,323.98,2.66,54,115,567
04/16/2017 12:11:08,107,10.8,2383.650,324.08,2.67,54,114,567
04/16/2017 12:11:18,88,10.9,2381.030,323.37,2.68,53,113,567
04/16/2017 12:11:28,111,10.8,2378.220,323.61,2.69,53,112,567
04/16/2017 12:11:38,109,10.8,2375.390,323.29,2.70,53,114,567
04/16/2017 12:11:48,109,10.8,2372.630,323.86,2.70,52,112,567
04/16/2017 12:11:58,111,10.8,2369.930,322.96,2.71,53,117,567
04/16/2017 12:12:08,108,10.8,2367.180,323.12,2.71,53,112,567
04/16/2017 12:12:18,107,10.8,2364.590,323.38,2.71,53,113,567
04/16/2017 12:12:28,100,10.8,2361.850,323.64,2.71,54,111,567
04/16/2017 12:12:38,102,10.8,2358.960,323.29,2.72,54,114,567
04/16/2017 12:12:48,102,10.8,2356.250,323.31,2.73,53,112,567
04/16/2017 12:12:58,99,10.8,2353.610,322.98,2.73,54,113,567
04/16/2017 12:13:08,116,10.8,2350.730,322.58,2.73,53,115,567
04/16/2017 12:13:18,107,10.8,2348.080,322.72,2.73,52,112,567
04/16/2017 12:13:28,110,10.9,2345.380,322.62,2.74,54,112,567
04/16/2017 12:13:38,100,10.8,2342.550,321.52,2.74,52,112,567
04/16/2017 12:13:48,108,10.8,2339.860,321.26,2.74,52,114,567
04/16/2017 12:13:58,107,10.8,2337.080,321.92,2.75,53,113,567
04/16/2017 12:14:08,107,10.8,2334.290,322.04,2.75,53,111,567
04/16/2017 12:14:18,88,10.9,2331.540,322.08,2.75,53,113,567
04/16/2017 12:14:28,101,10.8,2328.880,321.57,2.77,52,111,567
04/16/2017 12:14:38,113,10.8,2326.170,321.43,2.77,53,110,567
04/16/2017 12:14:48,118,10.8,2323.540,321.05,2.78,53,113,567
04/16/2017 12:14:58,114,10.8,2320.790,320.84,2.78,53,110,567
04/16/2017 12:15:08,119,10.8,2318.040,320.63,2.78,53,109,567
04/16/2017 12:15:18,112,10.8,2315.210,321.10,2.79,53,111,567
04/16/2017 12:15:28,107,10.8,2312.480,321.78,2.80,53,112,567
04/16/2017 12:15:38,104,10.9,2309.930,321.06,2.80,54,111,567
04/16/2017 12:15:48,111,10.8,2307.090,321.11,2.80,53,114,567
04/16/2017 12:15:58,99,10.9,2304.440,321.11,2.81,53,110,567
04/16/2017 12:16:08,112,10.8,2301.610,320.08,2.81,52,110,567
04/16/2017 12:16:18,108,10.8,2298.870,321.24,2.81,55,112,567
04/16/2017 12:16:28,101,10.9,2296.310,320.64,2.81,53,111,567
04/16/2017 12:16:38,115,10.8,2293.440,321.21,2.81,53,112,567
04/16/2017 12:16:48,100,10.9,2290.700,321.11,2.82,53,110,567
04/16/2017 12:16:58,117,10.8,2288.020,320.98,2.82,54,110,567
04/16/2017 12:17:08,105,10.8,2285.360,320.45,2.82,55,110,566
04/16/2017 12:17:18,101,10.8,2282.600,321.21,2.82,52,113,567
04/16/2017 12:17:28,101,10.8,2279.820,320.89,2.82,53,111,567
04/16/2017 12:17:38,116,10.9,2277.210,321.30,2.83,53,113,566
04/16/2017 12:17:48,124,10.8,2274.380,320.69,2.83,54,112,567
04/16/2017 12:17:58,101,10.8,2271.770,320.57,2.83,54,110,567
04/16/2017 12:18:08,101,10.9,2268.940,320.09,2.84,53,111,566
04/16/2017 12:18:18,114,10.9,2266.290,320.44,2.84,53,109,567
04/16/2017 12:18:28,90,10.9,2263.680,320.76,2.84,52,112,566
04/16/2017 12:18:38,107,10.8,2260.930,319.95,2.85,53,110,566
04/16/2017 12:18:48,102,10.8,2258.140,320.72,2.85,52,109,566
04/16/2017 12:18:58,109,10.9,2255.320,320.37,2.85,53,111,566
04/16/2017 12:19:08,112,10.8,2252.710,320.19,2.86,54,109,566
04/16/2017 12:19:18,108,10.8,2250.000,320.31,2.86,53,110,566
04/16/2017 12:19:28,116,10.8,2247.240,321.19,2.86,52,111,566
04/16/2017 12:19:38,119,10.8,2244.580,320.42,2.87,53,109,566
04/16/2017 12:19:48,113,10.8,2241.770,320.67,2.87,54,110,566
04/16/2017 12:19:58,93,10.8,2239.150,321.00,2.87,53,115,566
04/16/2017 12:20:08,103,10.9,2236.270,321.25,2.87,55,112,566
04/16/2017 12:20:18,106,10.9,2233.640,320.48,2.87,53,111,566
04/16/2017 12:20:28,106,10.9,2230.870,320.91,2.87,53,113,566
04/16/2017 12:20:38,108,10.9,2228.210,321.28,2.88,54,110,566
04/16/2017 12:20:48,105,10.9,2225.330,320.91,2.89,53,110,566
04/16/2017 12:20:58,102,10.9,2222.660,320.28,2.89,54,112,566
04/16/2017 12:21:08,115,10.8,2219.910,321.29,2.89,53,117,566
04/16/2017 12:21:18,103,10.8,2217.240,320.90,2.89,52,110,566
