

 Profile 342

mmho/cm,Celsius,dbars,hz

32.7868,4.2223,177.340, 0
32.7875,4.2227,177.400, 0
32.7883,4.2236,177.370, 0
32.7885,4.2241,177.270, 0
32.7881,4.2235,177.330, 0
32.7879,4.2230,177.220, 0
32.7881,4.2236,177.360, 0
32.7881,4.2239,177.290, 0
32.7887,4.2241,177.280, 0
32.7885,4.2244,177.350, 0
32.7883,4.2240,177.260, 0
32.7881,4.2235,177.400, 0
32.7883,4.2239,177.250, 0
32.7883,4.2237,177.360, 0
32.7883,4.2234,177.310, 0
32.7881,4.2238,177.260, 0
32.7881,4.2235,177.360, 0
32.7883,4.2239,177.230, 0
32.7885,4.2239,177.380, 0
32.7879,4.2235,177.290, 0
32.7875,4.2232,177.260, 0
32.7875,4.2230,177.320, 0
32.7877,4.2231,177.230, 0
32.7877,4.2230,177.380, 0
32.7868,4.2225,177.310, 0
32.7875,4.2225,177.230, 0
32.7885,4.2238,177.330, 0
32.7895,4.2250,177.260, 0
32.7883,4.2241,177.330, 0
32.7881,4.2236,177.350, 0
32.7877,4.2232,177.260, 0
32.7887,4.2243,177.340, 0
32.7893,4.2247,177.280, 0
32.7907,4.2261,177.280, 0
32.7909,4.2267,177.360, 0
32.7899,4.2255,177.210, 0
32.7895,4.2250,177.270, 0
32.7903,4.2258,177.280, 0
32.7903,4.2257,177.290, 0
32.7891,4.2247,177.410, 0
32.7895,4.2248,177.240, 0
32.7897,4.2247,177.310, 0
32.7887,4.2245,177.330, 0
32.7893,4.2245,177.260, 0
32.7887,4.2243,177.300, 0
32.7889,4.2241,177.350, 0
32.7891,4.2240,177.280, 0
32.7887,4.2240,177.270, 0
32.7885,4.2242,177.330, 0
32.7887,4.2240,177.310, 0
32.7893,4.2247,177.290, 0
32.7895,4.2250,177.370, 0
32.7895,4.2248,177.290, 0
32.7899,4.2257,177.240, 0
32.7889,4.2247,177.350, 0
32.7891,4.2247,177.340, 0
32.7889,4.2246,177.280, 0
32.7889,4.2245,177.320, 0
32.7893,4.2248,177.350, 0
32.7893,4.2252,177.240, 0
32.7895,4.2250,177.290, 0
32.7895,4.2253,177.320, 0
32.7891,4.2246,177.240, 0
32.7895,4.2248,177.230, 0
32.7891,4.2248,177.330, 0
32.7897,4.2250,177.310, 0
32.7901,4.2257,177.220, 0
32.7899,4.2256,177.270, 0
32.7899,4.2254,177.380, 0
32.7901,4.2256,177.250, 0
32.7901,4.2256,177.200, 0
32.7897,4.2257,177.290, 0
32.7895,4.2250,177.310, 0
32.7901,4.2255,177.210, 0
32.7901,4.2257,177.280, 0
32.7905,4.2261,177.370, 0
32.7905,4.2262,177.230, 0
32.7905,4.2261,177.260, 0
32.7901,4.2258,177.360, 0
32.7899,4.2257,177.270, 0
32.7902,4.2253,177.240, 0
32.7905,4.2261,177.350, 0
32.7909,4.2264,177.320, 0
32.7915,4.2273,177.230, 0
32.7917,4.2272,177.250, 0
32.7923,4.2283,177.330, 0
32.7925,4.2280,177.330, 0
32.7923,4.2281,177.190, 0
32.7931,4.2286,177.240, 0
32.7930,4.2291,177.420, 0
32.7929,4.2288,177.270, 0
32.7919,4.2279,177.190, 0
32.7915,4.2270,177.290, 0
32.7915,4.2272,177.330, 0
32.7915,4.2272,177.270, 0
32.7919,4.2278,177.210, 0
32.7917,4.2275,177.310, 0
32.7919,4.2277,177.350, 0
32.7918,4.2278,177.250, 0
32.7925,4.2285,177.230, 0
32.7923,4.2285,177.320, 0
32.7921,4.2281,177.320, 0
32.7911,4.2272,177.220, 0
32.7906,4.2264,177.250, 0
32.7923,4.2275,177.330, 0
32.7913,4.2272,177.230, 0
32.7911,4.2269,177.210, 0
32.7902,4.2263,177.360, 0
32.7921,4.2273,177.320, 0
32.7909,4.2267,177.200, 0
32.7911,4.2262,177.270, 0
32.7931,4.2288,177.330, 0
32.7938,4.2294,177.250, 0
32.7937,4.2296,177.240, 0
32.7937,4.2297,177.350, 0
32.7933,4.2295,177.310, 0
32.7940,4.2297,177.280, 0
32.7937,4.2294,177.230, 0
32.7939,4.2293,177.310, 0
32.7933,4.2292,177.350, 0
32.7935,4.2293,177.310, 0
32.7936,4.2296,177.360, 0
32.7937,4.2294,177.470, 0
32.7937,4.2294,177.660, 0
32.7937,4.2294,177.760, 0
32.7938,4.2293,177.810, 0
32.7941,4.2295,177.920, 0
32.7923,4.2278,178.160, 0
32.7913,4.2261,178.390, 0
32.7909,4.2256,178.550, 0
32.7906,4.2256,178.620, 0
32.7907,4.2251,178.830, 0
32.7911,4.2259,179.100, 0
32.7899,4.2252,179.400, 0
32.7897,4.2242,179.610, 0
32.7895,4.2238,179.730, 0
32.7903,4.2243,179.980, 0
32.7911,4.2248,180.260, 0
32.7923,4.2255,180.560, 0
32.7926,4.2263,180.740, 0
32.7931,4.2267,180.960, 0
32.7937,4.2271,181.210, 0
32.7943,4.2276,181.590, 0
32.7943,4.2278,181.910, 0
32.7943,4.2278,182.110, 0
32.7931,4.2266,182.330, 0
32.7921,4.2248,182.600, 0
32.7923,4.2248,182.940, 0
32.7920,4.2243,183.300, 0
32.7917,4.2242,183.500, 0
32.7917,4.2243,183.690, 0
32.7889,4.2216,183.920, 0
32.7875,4.2192,184.280, 0
32.7871,4.2188,184.570, 0
32.7867,4.2180,184.880, 0
32.7840,4.2156,185.070, 0
32.7814,4.2124,185.300, 0
32.7804,4.2108,185.580, 0
32.7784,4.2089,185.900, 0
32.7766,4.2064,186.240, 0
32.7725,4.2027,186.490, 0
32.7712,4.2004,186.630, 0
32.7713,4.2002,186.920, 0
32.7701,4.1995,187.220, 0
32.7695,4.1986,187.590, 0
32.7694,4.1980,187.850, 0
32.7691,4.1976,188.010, 0
32.7689,4.1979,188.270, 0
32.7691,4.1975,188.530, 0
32.7695,4.1982,188.910, 0
32.7705,4.1986,189.200, 0
32.7703,4.1988,189.470, 0
32.7707,4.1992,189.640, 0
32.7707,4.1992,189.890, 0
32.7699,4.1982,190.230, 0
32.7691,4.1975,190.590, 0
32.7685,4.1964,190.780, 0
32.7675,4.1952,190.980, 0
32.7673,4.1944,191.310, 0
32.7679,4.1950,191.570, 0
32.7683,4.1953,191.900, 0
32.7681,4.1954,192.110, 0
32.7683,4.1954,192.310, 0
32.7687,4.1954,192.570, 0
32.7689,4.1959,192.970, 0
32.7691,4.1958,193.220, 0
32.7692,4.1958,193.400, 0
32.7691,4.1957,193.640, 0
32.7683,4.1950,193.970, 0
32.7687,4.1952,194.290, 0
32.7672,4.1935,194.490, 0
32.7663,4.1921,194.740, 0
32.7653,4.1910,195.100, 0
32.7653,4.1907,195.340, 0
32.7649,4.1904,195.550, 0
32.7651,4.1902,195.850, 0
32.7651,4.1900,196.240, 0
32.7649,4.1901,196.450, 0
32.7647,4.1897,196.660, 0
32.7645,4.1893,196.880, 0
32.7645,4.1891,197.250, 0
32.7645,4.1888,197.550, 0
32.7643,4.1884,197.740, 0
32.7645,4.1887,197.950, 0
32.7643,4.1885,198.240, 0
32.7641,4.1881,198.630, 0
32.7641,4.1878,198.870, 0
32.7639,4.1875,199.050, 0
32.7637,4.1875,199.340, 0
32.7635,4.1870,199.680, 0
32.7625,4.1861,199.970, 0
32.7623,4.1857,200.180, 0
32.7621,4.1854,200.420, 0
32.7621,4.1850,200.660, 0
32.7620,4.1848,201.000, 0
32.7617,4.1846,201.300, 0
32.7613,4.1838,201.550, 0
32.7613,4.1836,201.710, 0
32.7614,4.1835,201.990, 0
32.7615,4.1837,202.360, 0
32.7617,4.1837,202.600, 0
32.7619,4.1836,202.920, 0
32.7616,4.1834,203.040, 0
32.7617,4.1834,203.340, 0
32.7615,4.1831,203.670, 0
32.7617,4.1829,204.010, 0
32.7614,4.1826,204.170, 0
32.7611,4.1822,204.380, 0
32.7601,4.1811,204.670, 0
32.7574,4.1780,204.990, 0
32.7572,4.1773,205.300, 0
32.7572,4.1773,205.530, 0
32.7572,4.1774,205.700, 0
32.7572,4.1774,206.000, 0
32.7561,4.1759,206.360, 0
32.7558,4.1759,206.640, 0
32.7554,4.1746,206.890, 0
32.7534,4.1725,207.080, 0
32.7521,4.1712,207.360, 0
32.7512,4.1701,207.680, 0
32.7490,4.1678,208.000, 0
32.7478,4.1661,208.270, 0
32.7467,4.1644,208.410, 0
32.7457,4.1632,208.660, 0
32.7441,4.1613,209.020, 0
32.7427,4.1598,209.330, 0
32.7409,4.1582,209.530, 0
32.7389,4.1555,209.760, 0
32.7387,4.1548,210.100, 0
32.7380,4.1543,210.420, 0
32.7367,4.1530,210.550, 0
32.7359,4.1518,210.850, 0
32.7347,4.1500,211.180, 0
32.7345,4.1504,211.450, 0
32.7338,4.1493,211.640, 0
32.7330,4.1485,211.950, 0
32.7327,4.1478,212.270, 0
32.7320,4.1469,212.530, 0
32.7312,4.1464,212.720, 0
32.7308,4.1455,212.920, 0
32.7314,4.1458,213.290, 0
32.7320,4.1463,213.640, 0
32.7314,4.1464,213.880, 0
