

 Profile 352

mmho/cm,Celsius,dbars,hz

32.3992,3.8164,184.050, 0
32.3991,3.8167,184.130, 0
32.3994,3.8165,184.030, 0
32.3996,3.8167,184.120, 0
32.3996,3.8170,183.970, 0
32.3994,3.8168,184.170, 0
32.3995,3.8168,184.020, 0
32.3996,3.8171,184.110, 0
32.3994,3.8166,184.000, 0
32.3992,3.8169,184.090, 0
32.3996,3.8165,183.990, 0
32.3997,3.8171,184.110, 0
32.3996,3.8169,183.990, 0
32.3998,3.8170,184.090, 0
32.3994,3.8168,184.080, 0
32.3992,3.8166,183.980, 0
32.3991,3.8164,184.100, 0
32.3996,3.8162,184.010, 0
32.3998,3.8168,184.100, 0
32.4000,3.8170,184.070, 0
32.4002,3.8175,184.030, 0
32.4002,3.8175,184.090, 0
32.4000,3.8174,184.010, 0
32.3994,3.8171,184.020, 0
32.4000,3.8171,184.130, 0
32.3998,3.8173,183.980, 0
32.3992,3.8165,184.000, 0
32.3990,3.8163,184.120, 0
32.3986,3.8162,183.990, 0
32.3989,3.8159,183.950, 0
32.3982,3.8161,184.100, 0
32.3984,3.8157,183.980, 0
32.3992,3.8164,183.980, 0
32.3988,3.8163,184.100, 0
32.3993,3.8167,184.030, 0
32.3988,3.8164,183.940, 0
32.3996,3.8171,184.040, 0
32.3990,3.8166,184.080, 0
32.3988,3.8161,183.970, 0
32.3988,3.8161,184.040, 0
32.3984,3.8163,184.050, 0
32.3986,3.8161,184.010, 0
32.3988,3.8163,183.960, 0
32.3986,3.8164,184.040, 0
32.3986,3.8163,184.050, 0
32.3988,3.8164,183.930, 0
32.3990,3.8167,183.950, 0
32.3993,3.8168,184.030, 0
32.3994,3.8166,183.990, 0
32.3992,3.8166,183.970, 0
32.3990,3.8168,183.990, 0
32.3992,3.8168,184.070, 0
32.3993,3.8166,183.970, 0
32.3992,3.8170,183.920, 0
32.3992,3.8167,184.020, 0
32.3994,3.8170,184.020, 0
32.3992,3.8165,184.020, 0
32.3986,3.8162,183.910, 0
32.3988,3.8162,183.960, 0
32.3986,3.8160,184.040, 0
32.3982,3.8157,184.020, 0
32.3982,3.8159,183.920, 0
32.3982,3.8161,183.890, 0
32.3980,3.8157,183.960, 0
32.3982,3.8157,184.060, 0
32.3991,3.8164,183.970, 0
32.3988,3.8169,183.930, 0
32.3984,3.8162,183.920, 0
32.3986,3.8163,183.970, 0
32.3986,3.8167,184.050, 0
32.3991,3.8166,184.010, 0
32.3988,3.8164,183.940, 0
32.3992,3.8165,183.880, 0
32.3984,3.8164,183.930, 0
32.3990,3.8167,184.000, 0
32.3982,3.8160,184.010, 0
32.3978,3.8155,183.910, 0
32.3980,3.8159,183.910, 0
32.3986,3.8160,183.970, 0
32.3980,3.8160,184.020, 0
32.3980,3.8155,183.890, 0
32.3986,3.8164,183.880, 0
32.3978,3.8157,183.850, 0
32.3982,3.8158,183.910, 0
32.3984,3.8161,184.010, 0
32.3980,3.8160,183.950, 0
32.3976,3.8153,183.900, 0
32.3980,3.8163,183.890, 0
32.3978,3.8160,183.920, 0
32.3978,3.8159,184.020, 0
32.3992,3.8165,183.950, 0
32.3984,3.8167,183.920, 0
32.3990,3.8166,183.870, 0
32.3987,3.8167,183.860, 0
32.3986,3.8167,183.930, 0
32.3996,3.8174,183.950, 0
32.3984,3.8169,183.960, 0
32.3980,3.8161,183.830, 0
32.3988,3.8165,183.830, 0
32.3992,3.8171,183.930, 0
32.3986,3.8161,184.000, 0
32.3978,3.8159,183.990, 0
32.3994,3.8168,183.870, 0
32.3994,3.8175,183.840, 0
32.3990,3.8173,183.840, 0
32.3992,3.8171,183.900, 0
32.3991,3.8169,183.920, 0
32.3990,3.8171,183.970, 0
32.3984,3.8165,183.920, 0
32.3990,3.8165,183.850, 0
32.3988,3.8165,183.840, 0
32.3989,3.8170,183.880, 0
32.3988,3.8166,183.970, 0
32.3992,3.8174,183.960, 0
32.3998,3.8179,183.950, 0
32.4002,3.8182,183.840, 0
32.3994,3.8177,183.860, 0
32.4000,3.8178,183.890, 0
32.4006,3.8187,183.960, 0
32.4004,3.8187,183.970, 0
32.4010,3.8191,183.920, 0
32.4010,3.8190,183.950, 0
32.4006,3.8186,184.050, 0
32.4004,3.8182,184.190, 0
32.3999,3.8172,184.360, 0
32.4000,3.8178,184.540, 0
32.3998,3.8175,184.590, 0
32.3992,3.8172,184.710, 0
32.4004,3.8175,184.840, 0
32.4007,3.8179,184.980, 0
32.4008,3.8182,185.270, 0
32.4010,3.8182,185.500, 0
32.4010,3.8182,185.750, 0
32.4014,3.8182,185.910, 0
32.4015,3.8185,186.100, 0
32.4014,3.8182,186.300, 0
32.4010,3.8183,186.600, 0
32.4014,3.8175,186.820, 0
32.4016,3.8179,187.080, 0
32.4014,3.8177,187.350, 0
32.4018,3.8178,187.530, 0
32.4018,3.8179,187.710, 0
32.4020,3.8179,187.980, 0
32.4022,3.8181,188.320, 0
32.4022,3.8179,188.600, 0
32.4024,3.8180,188.910, 0
32.4024,3.8178,189.160, 0
32.4011,3.8166,189.410, 0
32.4008,3.8161,189.600, 0
32.4004,3.8159,189.830, 0
32.4010,3.8156,190.100, 0
32.4012,3.8158,190.440, 0
32.4030,3.8162,190.720, 0
32.4040,3.8176,190.990, 0
32.4038,3.8177,191.170, 0
32.4046,3.8180,191.400, 0
32.4050,3.8183,191.630, 0
32.4052,3.8185,191.940, 0
32.4052,3.8184,192.280, 0
32.4052,3.8185,192.590, 0
32.4048,3.8180,192.880, 0
32.4052,3.8182,193.100, 0
32.4056,3.8182,193.310, 0
32.4060,3.8186,193.510, 0
32.4064,3.8187,193.780, 0
32.4066,3.8191,194.070, 0
32.4070,3.8190,194.410, 0
32.4069,3.8188,194.660, 0
32.4072,3.8192,194.980, 0
32.4074,3.8193,195.190, 0
32.4072,3.8189,195.470, 0
32.4074,3.8190,195.640, 0
32.4076,3.8189,195.980, 0
32.4078,3.8189,196.130, 0
32.4082,3.8192,196.390, 0
32.4080,3.8192,196.750, 0
32.4080,3.8182,197.030, 0
32.4080,3.8186,197.330, 0
32.4084,3.8191,197.660, 0
32.4088,3.8191,197.900, 0
32.4084,3.8187,198.110, 0
32.4100,3.8194,198.360, 0
32.4114,3.8207,198.590, 0
32.4118,3.8211,198.800, 0
32.4120,3.8215,199.100, 0
32.4122,3.8218,199.310, 0
32.4126,3.8218,199.600, 0
32.4124,3.8218,199.930, 0
32.4122,3.8210,200.220, 0
32.4130,3.8217,200.490, 0
32.4132,3.8215,200.810, 0
32.4132,3.8215,201.020, 0
32.4139,3.8215,201.290, 0
32.4146,3.8221,201.480, 0
32.4146,3.8222,201.660, 0
32.4152,3.8228,201.950, 0
32.4160,3.8232,202.200, 0
32.4165,3.8240,202.450, 0
32.4170,3.8240,202.800, 0
32.4172,3.8242,203.130, 0
32.4174,3.8243,203.370, 0
32.4176,3.8243,203.600, 0
32.4178,3.8241,203.890, 0
32.4176,3.8243,204.030, 0
32.4180,3.8242,204.310, 0
32.4184,3.8242,204.620, 0
32.4192,3.8249,204.880, 0
32.4200,3.8253,205.120, 0
32.4212,3.8263,205.430, 0
32.4214,3.8270,205.730, 0
32.4224,3.8271,206.000, 0
32.4226,3.8275,206.290, 0
32.4220,3.8274,206.580, 0
32.4218,3.8268,206.750, 0
32.4219,3.8260,207.040, 0
32.4210,3.8256,207.180, 0
32.4204,3.8248,207.480, 0
32.4208,3.8247,207.770, 0
32.4210,3.8243,208.060, 0
32.4210,3.8244,208.300, 0
32.4212,3.8242,208.660, 0
32.4214,3.8247,208.940, 0
32.4212,3.8245,209.230, 0
32.4212,3.8240,209.430, 0
32.4214,3.8237,209.710, 0
32.4214,3.8242,209.900, 0
32.4216,3.8243,210.120, 0
32.4222,3.8246,210.380, 0
32.4224,3.8246,210.630, 0
32.4226,3.8249,210.950, 0
32.4228,3.8244,211.210, 0
32.4227,3.8247,211.540, 0
32.4222,3.8240,211.830, 0
32.4222,3.8234,212.090, 0
32.4225,3.8237,212.360, 0
32.4226,3.8236,212.580, 0
32.4172,3.8215,212.770, 0
32.4147,3.8151,213.010, 0
32.4211,3.8191,213.310, 0
32.4222,3.8229,213.590, 0
32.4227,3.8232,213.930, 0
32.4231,3.8235,214.200, 0
32.4234,3.8238,214.450, 0
32.4236,3.8240,214.690, 0
32.4205,3.8218,214.960, 0
32.4195,3.8205,215.130, 0
32.4207,3.8185,215.380, 0
32.4211,3.8205,215.690, 0
32.4192,3.8184,215.950, 0
32.4191,3.8174,216.240, 0
32.4147,3.8153,216.590, 0
32.4125,3.8113,216.840, 0
32.4105,3.8092,217.100, 0
32.4108,3.8074,217.350, 0
32.4173,3.8132,217.600, 0
32.4169,3.8165,217.840, 0
32.4111,3.8108,218.040, 0
32.4103,3.8079,218.300, 0
32.4115,3.8089,218.560, 0
32.4135,3.8098,218.820, 0
32.4155,3.8128,219.140, 0
32.4151,3.8121,219.480, 0
32.4109,3.8088,219.710, 0
32.4135,3.8099,220.010, 0
32.4075,3.8078,220.250, 0
32.4023,3.7991,220.510, 0
32.3985,3.7951,220.720, 0
32.3975,3.7928,220.920, 0
32.3986,3.7937,221.230, 0
32.3983,3.7944,221.440, 0
32.3975,3.7928,221.800, 0
32.3979,3.7929,222.070, 0
32.3979,3.7931,222.390, 0
32.3983,3.7936,222.650, 0
32.3982,3.7935,222.960, 0
32.3977,3.7931,223.120, 0
32.3972,3.7917,223.380, 0
32.3968,3.7918,223.600, 0
32.3958,3.7907,223.860, 0
32.3964,3.7906,224.110, 0
32.3952,3.7893,224.470, 0
32.3943,3.7889,224.750, 0
32.3952,3.7900,225.040, 0
32.3940,3.7883,225.300, 0
32.3954,3.7890,225.540, 0
32.3954,3.7892,225.750, 0
32.3949,3.7894,225.990, 0
32.3984,3.7908,226.220, 0
32.3994,3.7933,226.510, 0
32.3990,3.7931,226.820, 0
32.3948,3.7908,227.100, 0
32.3892,3.7831,227.370, 0
32.3870,3.7803,227.660, 0
32.3858,3.7778,227.970, 0
32.3837,3.7761,228.210, 0
32.3816,3.7744,228.390, 0
32.3804,3.7719,228.590, 0
32.3806,3.7725,228.840, 0
32.3798,3.7720,229.170, 0
32.3802,3.7721,229.500, 0
32.3804,3.7716,229.770, 0
32.3748,3.7680,230.070, 0
32.3732,3.7647,230.300, 0
32.3719,3.7642,230.550, 0
32.3683,3.7596,230.760, 0
32.3677,3.7578,230.980, 0
32.3671,3.7568,231.260, 0
32.3641,3.7552,231.530, 0
32.3645,3.7531,231.820, 0
32.3653,3.7554,232.150, 0
32.3631,3.7534,232.440, 0
32.3651,3.7544,232.660, 0
32.3649,3.7549,232.900, 0
32.3639,3.7534,233.080, 0
32.3641,3.7540,233.370, 0
32.3641,3.7533,233.600, 0
32.3673,3.7564,233.880, 0
32.3671,3.7567,234.190, 0
32.3661,3.7558,234.500, 0
32.3634,3.7528,234.780, 0
32.3558,3.7502,235.080, 0
32.3458,3.7355,235.210, 0
32.3408,3.7291,235.550, 0
32.3408,3.7280,235.740, 0
32.3420,3.7283,236.000, 0
32.3367,3.7262,236.310, 0
32.3305,3.7185,236.620, 0
32.3277,3.7145,236.910, 0
32.3271,3.7133,237.190, 0
32.3263,3.7124,237.420, 0
32.3182,3.7086,237.620, 0
32.3228,3.7056,237.880, 0
32.3285,3.7139,238.130, 0
32.3194,3.7071,238.440, 0
32.3108,3.6956,238.700, 0
32.3084,3.6946,239.040, 0
32.3031,3.6878,239.250, 0
32.3025,3.6864,239.430, 0
32.2979,3.6839,239.710, 0
32.2919,3.6757,239.950, 0
32.2939,3.6767,240.260, 0
32.2910,3.6740,240.550, 0
32.2832,3.6672,240.840, 0
32.2816,3.6648,241.130, 0
32.2800,3.6626,241.330, 0
32.2780,3.6605,241.580, 0
32.2790,3.6610,241.780, 0
32.2810,3.6628,242.070, 0
32.2784,3.6618,242.350, 0
32.2778,3.6599,242.700, 0
32.2745,3.6566,242.940, 0
32.2755,3.6567,243.270, 0
32.2753,3.6572,243.510, 0
32.2741,3.6561,243.630, 0
32.2741,3.6559,243.890, 0
32.2733,3.6550,244.160, 0
32.2778,3.6581,244.430, 0
32.2790,3.6605,244.780, 0
32.2777,3.6598,245.060, 0
32.2773,3.6593,245.300, 0
32.2751,3.6575,245.570, 0
32.2767,3.6570,245.780, 0
32.2779,3.6588,245.990, 0
32.2781,3.6593,246.300, 0
32.2789,3.6599,246.590, 0
32.2792,3.6602,246.890, 0
32.2796,3.6604,247.150, 0
32.2800,3.6605,247.430, 0
32.2804,3.6607,247.590, 0
32.2804,3.6611,247.850, 0
32.2802,3.6604,248.160, 0
32.2804,3.6606,248.480, 0
32.2802,3.6605,248.810, 0
32.2802,3.6606,248.940, 0
32.2804,3.6604,249.140, 0
32.2798,3.6600,249.380, 0
32.2798,3.6592,249.660, 0
32.2789,3.6589,250.030, 0
32.2794,3.6583,250.300, 0
32.2785,3.6577,250.560, 0
32.2781,3.6573,250.830, 0
32.2769,3.6562,251.050, 0
32.2770,3.6555,251.250, 0
32.2775,3.6562,251.480, 0
32.2775,3.6555,251.790, 0
32.2777,3.6562,252.140, 0
32.2772,3.6556,252.400, 0
32.2785,3.6557,252.650, 0
32.2773,3.6554,252.850, 0
32.2765,3.6546,253.110, 0
32.2765,3.6540,253.350, 0
32.2757,3.6528,253.560, 0
32.2763,3.6539,253.910, 0
32.2735,3.6519,254.180, 0
32.2735,3.6505,254.500, 0
32.2739,3.6504,254.780, 0
32.2749,3.6517,255.020, 0
32.2749,3.6523,255.270, 0
32.2747,3.6516,255.490, 0
32.2749,3.6521,255.740, 0
32.2737,3.6506,255.990, 0
32.2715,3.6481,256.220, 0
32.2713,3.6471,256.600, 0
32.2715,3.6474,256.860, 0
32.2711,3.6473,257.120, 0
32.2709,3.6463,257.360, 0
32.2709,3.6463,257.550, 0
32.2692,3.6448,257.810, 0
32.2686,3.6437,258.000, 0
32.2688,3.6438,258.350, 0
32.2660,3.6426,258.590, 0
32.2648,3.6395,258.970, 0
32.2640,3.6387,259.250, 0
32.2638,3.6380,259.470, 0
32.2640,3.6380,259.720, 0
32.2642,3.6383,259.940, 0
32.2652,3.6388,260.150, 0
32.2672,3.6407,260.400, 0
32.2672,3.6419,260.700, 0
32.2664,3.6408,261.030, 0
32.2666,3.6401,261.270, 0
32.2666,3.6405,261.600, 0
32.2670,3.6406,261.830, 0
32.2672,3.6407,262.080, 0
32.2682,3.6412,262.290, 0
32.2682,3.6417,262.480, 0
32.2690,3.6418,262.750, 0
32.2674,3.6416,263.070, 0
32.2644,3.6385,263.350, 0
32.2642,3.6374,263.690, 0
32.2666,3.6388,263.970, 0
32.2670,3.6392,264.120, 0
32.2664,3.6389,264.420, 0
32.2632,3.6368,264.610, 0
32.2630,3.6352,264.860, 0
32.2628,3.6345,265.120, 0
32.2624,3.6340,265.370, 0
32.2650,3.6354,265.690, 0
32.2642,3.6368,266.040, 0
32.2636,3.6351,266.270, 0
32.2624,3.6348,266.480, 0
32.2624,3.6334,266.690, 0
32.2620,3.6331,266.900, 0
32.2624,3.6336,267.280, 0
32.2620,3.6333,267.560, 0
32.2623,3.6328,267.850, 0
32.2620,3.6332,268.010, 0
32.2620,3.6328,268.260, 0
32.2616,3.6328,268.480, 0
32.2609,3.6318,268.890, 0
32.2601,3.6306,269.180, 0
32.2599,3.6300,269.380, 0
32.2603,3.6301,269.600, 0
32.2607,3.6307,269.830, 0
32.2607,3.6306,270.090, 0
32.2605,3.6300,270.460, 0
32.2603,3.6300,270.740, 0
32.2605,3.6295,270.920, 0
32.2605,3.6300,271.100, 0
32.2599,3.6295,271.370, 0
32.2603,3.6292,271.730, 0
32.2603,3.6296,272.020, 0
32.2601,3.6289,272.260, 0
32.2603,3.6293,272.460, 0
32.2591,3.6281,272.720, 0
32.2573,3.6266,273.040, 0
32.2563,3.6248,273.340, 0
32.2548,3.6227,273.570, 0
32.2529,3.6216,273.760, 0
32.2520,3.6196,273.990, 0
32.2508,3.6186,274.300, 0
32.2508,3.6177,274.620, 0
32.2506,3.6177,274.900, 0
32.2510,3.6181,275.100, 0
32.2515,3.6185,275.270, 0
32.2514,3.6183,275.550, 0
32.2516,3.6185,275.870, 0
32.2510,3.6176,276.180, 0
32.2527,3.6192,276.350, 0
32.2537,3.6198,276.600, 0
32.2546,3.6211,276.910, 0
32.2522,3.6203,277.230, 0
32.2514,3.6182,277.410, 0
32.2504,3.6171,277.650, 0
32.2510,3.6171,277.970, 0
32.2510,3.6171,278.260, 0
32.2506,3.6166,278.490, 0
32.2504,3.6163,278.680, 0
32.2500,3.6155,278.930, 0
32.2496,3.6151,279.320, 0
32.2498,3.6154,279.580, 0
32.2498,3.6149,279.780, 0
32.2496,3.6151,280.000, 0
32.2496,3.6147,280.220, 0
32.2486,3.6137,280.560, 0
32.2490,3.6135,280.790, 0
32.2486,3.6136,281.150, 0
32.2482,3.6129,281.390, 0
32.2484,3.6129,281.590, 0
32.2486,3.6129,281.800, 0
32.2482,3.6127,282.040, 0
32.2480,3.6120,282.330, 0
32.2492,3.6124,282.700, 0
32.2494,3.6137,282.930, 0
32.2488,3.6130,283.190, 0
32.2492,3.6127,283.470, 0
32.2500,3.6127,283.590, 0
32.2516,3.6149,283.840, 0
32.2536,3.6164,284.100, 0
32.2539,3.6174,284.420, 0
32.2536,3.6182,284.770, 0
32.2514,3.6153,285.030, 0
32.2496,3.6130,285.270, 0
32.2488,3.6114,285.460, 0
32.2498,3.6117,285.670, 0
32.2532,3.6151,285.940, 0
32.2546,3.6171,286.250, 0
32.2551,3.6181,286.550, 0
32.2554,3.6181,286.840, 0
32.2552,3.6176,287.070, 0
32.2552,3.6177,287.330, 0
32.2553,3.6175,287.560, 0
32.2554,3.6176,287.730, 0
32.2562,3.6176,288.070, 0
32.2575,3.6194,288.360, 0
32.2561,3.6183,288.640, 0
32.2560,3.6174,288.920, 0
32.2562,3.6174,289.170, 0
32.2562,3.6172,289.360, 0
32.2561,3.6177,289.630, 0
32.2562,3.6173,289.840, 0
32.2564,3.6173,290.080, 0
32.2566,3.6172,290.360, 0
32.2565,3.6172,290.660, 0
32.2564,3.6173,290.950, 0
32.2566,3.6172,291.230, 0
32.2570,3.6172,291.500, 0
32.2569,3.6174,291.720, 0
32.2572,3.6173,291.990, 0
32.2570,3.6168,292.190, 0
32.2570,3.6168,292.420, 0
32.2571,3.6171,292.680, 0
32.2572,3.6167,292.940, 0
32.2574,3.6169,293.140, 0
32.2580,3.6169,293.490, 0
32.2580,3.6173,293.740, 0
32.2578,3.6170,294.060, 0
32.2582,3.6170,294.330, 0
32.2584,3.6176,294.640, 0
32.2586,3.6174,294.870, 0
32.2580,3.6169,295.130, 0
