
 Profile 333

 Sensors were turned on at  04/14/2017 20:00:02
 Vehicle began profiling at 04/14/2017 20:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/14/2017 20:16:16,106,10.9,2301.060,322.46,2.81,54,112,567
04/14/2017 20:16:26,135,10.8,2298.380,323.66,2.81,53,113,567
04/14/2017 20:16:36,123,10.8,2295.630,322.32,2.82,53,112,567
04/14/2017 20:16:46,104,10.9,2293.030,322.51,2.82,54,117,567
04/14/2017 20:16:56,119,10.8,2290.230,322.69,2.83,53,111,567
04/14/2017 20:17:06,117,10.8,2287.480,321.93,2.83,53,113,567
04/14/2017 20:17:16,130,10.8,2284.860,321.93,2.84,54,113,566
04/14/2017 20:17:26,129,10.8,2282.110,321.95,2.84,53,113,566
04/14/2017 20:17:36,118,10.9,2279.280,322.52,2.84,53,113,567
04/14/2017 20:17:46,109,10.9,2276.630,321.56,2.85,54,111,566
04/14/2017 20:17:56,113,10.9,2273.860,321.45,2.85,52,111,566
04/14/2017 20:18:06,94,10.9,2271.190,321.59,2.86,54,112,567
04/14/2017 20:18:16,129,10.8,2268.410,321.44,2.86,53,113,567
04/14/2017 20:18:26,119,10.9,2265.740,321.97,2.86,52,110,566
04/14/2017 20:18:36,113,10.8,2263.030,322.15,2.86,52,112,566
04/14/2017 20:18:46,123,10.9,2260.240,321.49,2.87,52,111,566
04/14/2017 20:18:56,115,10.8,2257.610,321.88,2.87,54,116,566
04/14/2017 20:19:06,116,10.9,2254.790,321.35,2.88,54,112,567
04/14/2017 20:19:16,121,10.9,2252.150,322.03,2.88,53,111,566
04/14/2017 20:19:26,128,10.8,2249.430,320.90,2.88,53,111,566
04/14/2017 20:19:36,109,10.8,2246.600,321.81,2.88,53,111,566
04/14/2017 20:19:46,124,10.8,2243.810,321.42,2.88,53,110,566
04/14/2017 20:19:56,120,10.9,2241.080,320.51,2.88,52,113,566
04/14/2017 20:20:06,122,10.8,2238.370,321.06,2.89,52,112,566
04/14/2017 20:20:16,128,10.8,2235.630,321.68,2.89,54,112,566
04/14/2017 20:20:26,125,10.8,2233.110,321.84,2.90,53,110,566
04/14/2017 20:20:36,109,10.8,2230.320,321.68,2.90,52,110,566
04/14/2017 20:20:46,126,10.8,2227.530,321.18,2.90,53,110,566
04/14/2017 20:20:56,120,10.8,2224.830,321.47,2.91,53,113,566
04/14/2017 20:21:06,108,10.9,2222.080,321.10,2.91,54,112,566
04/14/2017 20:21:16,115,10.8,2219.370,321.27,2.91,54,110,566
04/14/2017 20:21:26,107,10.8,2216.670,321.53,2.92,53,110,566
04/14/2017 20:21:36,106,10.9,2213.970,321.46,2.92,52,113,566
04/14/2017 20:21:46,125,10.8,2211.200,321.24,2.92,53,110,566
04/14/2017 20:21:56,116,10.9,2208.500,321.94,2.92,53,110,566
04/14/2017 20:22:06,119,10.9,2205.750,321.67,2.92,54,111,566
04/14/2017 20:22:16,123,10.8,2203.010,321.86,2.92,52,111,566
04/14/2017 20:22:26,123,10.9,2200.290,321.59,2.93,53,110,566
04/14/2017 20:22:36,122,10.8,2197.590,321.69,2.93,53,110,566
04/14/2017 20:22:46,112,10.8,2194.840,321.89,2.93,54,112,566
04/14/2017 20:22:56,112,10.9,2192.100,322.04,2.94,53,110,566
04/14/2017 20:23:06,116,10.9,2189.410,321.24,2.94,52,109,566
04/14/2017 20:23:16,109,10.9,2186.720,321.61,2.94,53,110,566
04/14/2017 20:23:26,123,10.8,2183.990,321.21,2.94,54,110,566
04/14/2017 20:23:36,117,10.9,2181.330,321.53,2.95,53,110,566
04/14/2017 20:23:46,126,10.9,2178.610,320.46,2.95,53,112,566
04/14/2017 20:23:56,116,10.9,2175.900,322.07,2.95,54,111,566
04/14/2017 20:24:06,114,10.9,2173.060,320.90,2.95,55,110,566
04/14/2017 20:24:16,117,10.9,2170.350,321.19,2.96,52,111,566
04/14/2017 20:24:26,114,10.9,2167.660,321.35,2.96,54,109,566
04/14/2017 20:24:36,125,10.9,2164.910,321.32,2.96,53,110,566
04/14/2017 20:24:46,118,10.8,2162.220,321.14,2.96,54,110,566
04/14/2017 20:24:56,115,10.9,2159.570,320.83,2.97,52,117,566
04/14/2017 20:25:06,117,10.9,2156.780,321.69,2.97,53,110,566
04/14/2017 20:25:16,120,10.9,2154.160,321.72,2.97,53,110,566
04/14/2017 20:25:26,121,10.9,2151.360,321.84,2.97,53,110,566
04/14/2017 20:25:36,116,10.8,2148.680,321.56,2.98,53,111,566
04/14/2017 20:25:46,116,10.9,2145.920,321.35,2.98,53,110,566
04/14/2017 20:25:56,111,10.9,2143.120,321.60,2.99,53,112,566
04/14/2017 20:26:06,108,10.9,2140.490,321.03,2.99,54,111,566
04/14/2017 20:26:16,129,10.8,2137.720,321.84,2.99,54,111,566
04/14/2017 20:26:26,120,10.9,2135.070,320.89,3.00,53,111,566
04/14/2017 20:26:36,105,10.9,2132.200,321.60,3.00,53,110,566
04/14/2017 20:26:46,110,10.9,2129.690,321.41,3.00,53,112,566
04/14/2017 20:26:56,119,10.9,2126.890,321.98,3.00,54,110,566
04/14/2017 20:27:06,114,10.9,2124.010,322.16,3.01,54,110,566
04/14/2017 20:27:16,119,10.8,2121.450,321.33,3.01,52,110,566
04/14/2017 20:27:26,115,10.8,2118.580,322.50,3.01,54,111,566
04/14/2017 20:27:36,120,10.8,2115.930,321.98,3.01,54,111,566
04/14/2017 20:27:46,123,10.9,2113.240,321.81,3.01,52,110,566
04/14/2017 20:27:56,118,10.8,2110.500,321.46,3.01,53,111,566
04/14/2017 20:28:06,126,10.8,2107.750,321.80,3.02,53,109,566
04/14/2017 20:28:16,117,10.9,2105.100,321.79,3.02,52,112,566
04/14/2017 20:28:26,119,10.9,2102.320,322.68,3.02,53,112,566
04/14/2017 20:28:36,112,10.9,2099.530,321.55,3.02,53,111,566
04/14/2017 20:28:46,121,10.8,2096.810,322.13,3.03,51,111,566
04/14/2017 20:28:56,113,10.9,2094.180,322.21,3.03,54,112,566
04/14/2017 20:29:06,114,10.8,2091.470,321.49,3.03,53,112,566
04/14/2017 20:29:16,116,10.9,2088.720,322.45,3.03,53,111,566
04/14/2017 20:29:26,113,10.9,2085.910,322.52,3.03,53,111,566
04/14/2017 20:29:36,119,10.9,2083.230,322.81,3.04,53,112,566
04/14/2017 20:29:46,116,10.9,2080.570,322.60,3.04,54,110,566
04/14/2017 20:29:56,108,10.9,2077.710,322.86,3.04,53,113,566
04/14/2017 20:30:06,112,10.9,2075.130,322.85,3.04,52,111,566
04/14/2017 20:30:16,119,10.9,2072.290,322.56,3.04,54,111,566
04/14/2017 20:30:26,118,10.9,2069.520,322.74,3.04,53,111,566
04/14/2017 20:30:36,111,10.9,2066.920,323.12,3.05,53,110,566
04/14/2017 20:30:46,115,10.9,2064.210,322.71,3.05,53,112,566
04/14/2017 20:30:56,118,10.9,2061.390,322.95,3.05,53,113,566
04/14/2017 20:31:06,107,10.9,2058.620,323.12,3.06,54,112,566
04/14/2017 20:31:16,116,10.9,2055.920,323.30,3.06,54,112,566
04/14/2017 20:31:26,110,10.9,2053.140,322.78,3.07,53,113,566
04/14/2017 20:31:36,120,10.9,2050.460,322.47,3.07,53,110,566
04/14/2017 20:31:46,103,10.9,2047.740,323.15,3.07,53,112,566
04/14/2017 20:31:56,116,10.9,2044.930,323.09,3.07,53,113,566
04/14/2017 20:32:06,107,10.9,2042.350,322.62,3.07,51,111,566
04/14/2017 20:32:16,115,10.9,2039.650,322.94,3.07,52,110,566
04/14/2017 20:32:26,124,10.8,2036.790,323.15,3.08,51,112,566
04/14/2017 20:32:36,106,10.9,2034.080,323.59,3.08,53,111,566
04/14/2017 20:32:46,107,10.9,2031.390,322.17,3.08,52,111,566
04/14/2017 20:32:56,127,10.9,2028.640,322.53,3.08,51,112,566
04/14/2017 20:33:06,119,10.9,2026.000,322.80,3.09,53,111,566
04/14/2017 20:33:16,111,10.9,2023.140,322.89,3.09,53,114,566
04/14/2017 20:33:26,118,10.8,2020.490,323.15,3.09,55,111,566
04/14/2017 20:33:36,112,10.9,2017.860,322.88,3.09,53,113,565
04/14/2017 20:33:46,110,10.9,2015.070,322.97,3.10,53,112,566
04/14/2017 20:33:56,109,10.9,2012.370,322.65,3.10,52,113,566
04/14/2017 20:34:06,114,10.9,2009.630,322.72,3.10,51,112,566
04/14/2017 20:34:16,101,10.9,2006.830,322.50,3.10,53,112,566
04/14/2017 20:34:26,113,10.9,2004.040,323.28,3.10,53,113,566
04/14/2017 20:34:36,110,10.9,2001.380,322.77,3.10,54,110,566
04/14/2017 20:34:46,118,10.9,1998.630,322.99,3.11,54,111,566
04/14/2017 20:34:56,109,10.9,1995.940,322.87,3.11,54,111,566
04/14/2017 20:35:06,117,10.8,1993.280,322.81,3.12,53,114,566
04/14/2017 20:35:16,110,10.9,1990.550,323.85,3.12,52,110,566
04/14/2017 20:35:26,113,10.9,1987.760,323.44,3.12,54,117,565
04/14/2017 20:35:36,115,10.9,1985.130,323.07,3.13,54,113,566
04/14/2017 20:35:46,112,10.9,1982.270,322.99,3.13,52,111,566
04/14/2017 20:35:56,121,10.9,1979.630,323.62,3.13,52,110,566
04/14/2017 20:36:06,105,10.9,1976.900,322.96,3.14,53,115,566
04/14/2017 20:36:16,111,10.9,1974.150,322.93,3.14,52,111,566
04/14/2017 20:36:26,119,10.9,1971.500,323.95,3.14,51,113,566
04/14/2017 20:36:36,108,10.9,1968.700,322.89,3.15,53,114,566
04/14/2017 20:36:46,105,10.9,1966.100,323.46,3.15,53,111,566
04/14/2017 20:36:56,113,10.8,1963.230,323.47,3.15,53,111,566
04/14/2017 20:37:06,113,10.9,1960.570,322.88,3.16,53,113,566
04/14/2017 20:37:16,121,10.9,1957.910,323.31,3.16,53,114,566
04/14/2017 20:37:26,125,10.9,1955.020,322.16,3.16,53,113,566
04/14/2017 20:37:36,114,10.9,1952.460,323.10,3.17,53,113,566
04/14/2017 20:37:46,116,10.9,1949.710,323.76,3.17,54,112,565
04/14/2017 20:37:56,119,10.9,1946.940,322.84,3.17,54,111,566
04/14/2017 20:38:06,115,10.9,1944.340,323.18,3.17,53,112,566
04/14/2017 20:38:16,122,10.9,1941.470,323.40,3.18,53,111,566
04/14/2017 20:38:26,117,10.9,1938.840,323.28,3.18,53,111,565
04/14/2017 20:38:36,112,10.9,1936.090,322.71,3.18,53,115,565
04/14/2017 20:38:46,119,10.9,1933.390,323.30,3.18,52,113,566
04/14/2017 20:38:56,132,10.9,1930.750,323.58,3.18,53,112,565
04/14/2017 20:39:06,105,10.9,1927.890,323.52,3.18,53,111,565
04/14/2017 20:39:16,125,10.9,1925.250,322.72,3.18,53,112,565
04/14/2017 20:39:26,120,10.9,1922.400,323.62,3.19,52,110,566
04/14/2017 20:39:36,118,10.9,1919.930,324.02,3.19,54,111,566
04/14/2017 20:39:46,123,10.9,1917.040,323.49,3.19,54,112,565
04/14/2017 20:39:56,113,10.9,1914.300,323.35,3.20,53,112,565
04/14/2017 20:40:06,121,10.9,1911.680,323.61,3.20,53,115,565
04/14/2017 20:40:16,105,10.9,1908.970,324.10,3.20,52,112,566
04/14/2017 20:40:26,123,10.9,1906.280,323.68,3.20,52,113,565
04/14/2017 20:40:36,125,10.9,1903.490,323.83,3.21,53,113,566
04/14/2017 20:40:46,121,10.9,1900.740,323.64,3.21,53,115,565
04/14/2017 20:40:56,121,10.9,1898.020,323.92,3.21,53,113,566
04/14/2017 20:41:06,111,10.9,1895.350,324.44,3.22,53,113,566
04/14/2017 20:41:16,120,10.9,1892.640,323.72,3.22,53,114,565
04/14/2017 20:41:26,120,10.9,1889.970,323.86,3.22,52,112,565
04/14/2017 20:41:36,110,10.9,1887.110,323.50,3.23,53,112,566
04/14/2017 20:41:46,127,10.9,1884.500,324.19,3.23,53,114,565
04/14/2017 20:41:56,112,10.9,1881.710,323.98,3.23,54,113,565
04/14/2017 20:42:06,122,10.9,1879.100,323.67,3.23,53,114,566
04/14/2017 20:42:16,115,10.9,1876.400,323.73,3.23,53,129,565
04/14/2017 20:42:26,108,10.9,1873.670,324.67,3.24,52,113,565
04/14/2017 20:42:36,101,10.9,1870.980,323.35,3.24,53,111,565
04/14/2017 20:42:46,119,10.9,1868.200,323.57,3.24,54,113,565
04/14/2017 20:42:56,119,10.9,1865.550,324.60,3.24,52,112,566
04/14/2017 20:43:06,115,10.9,1862.790,323.66,3.25,52,112,565
04/14/2017 20:43:16,111,10.9,1860.120,324.49,3.25,52,113,565
04/14/2017 20:43:26,111,10.9,1857.300,323.26,3.25,53,113,565
04/14/2017 20:43:36,121,10.9,1854.640,324.21,3.25,52,114,565
04/14/2017 20:43:46,105,10.9,1851.810,324.79,3.25,52,113,565
04/14/2017 20:43:56,111,10.9,1849.280,323.98,3.26,54,115,565
04/14/2017 20:44:06,123,10.9,1846.550,324.84,3.26,53,113,565
04/14/2017 20:44:16,112,10.9,1843.760,323.30,3.27,52,114,565
04/14/2017 20:44:26,126,10.9,1841.050,324.03,3.27,53,114,566
04/14/2017 20:44:36,124,10.9,1838.430,324.10,3.27,54,112,565
04/14/2017 20:44:46,120,10.9,1835.640,323.60,3.27,51,113,565
04/14/2017 20:44:56,127,10.9,1832.910,323.99,3.28,52,113,565
04/14/2017 20:45:06,116,10.9,1830.270,323.89,3.28,53,111,565
04/14/2017 20:45:16,110,10.9,1827.520,323.07,3.28,54,111,565
04/14/2017 20:45:26,119,10.9,1824.700,323.07,3.29,54,111,565
04/14/2017 20:45:36,110,10.9,1822.090,324.35,3.29,52,113,565
04/14/2017 20:45:46,106,10.9,1819.430,323.90,3.29,53,112,565
04/14/2017 20:45:56,111,10.9,1816.750,324.05,3.29,53,113,565
04/14/2017 20:46:06,108,10.9,1813.900,323.81,3.29,54,113,565
04/14/2017 20:46:16,124,10.9,1811.270,324.27,3.30,52,111,565
04/14/2017 20:46:26,113,10.9,1808.570,324.35,3.30,53,112,565
04/14/2017 20:46:36,114,10.9,1805.910,323.68,3.30,53,110,565
04/14/2017 20:46:46,121,10.9,1803.040,323.41,3.31,51,111,565
04/14/2017 20:46:56,115,10.9,1800.490,322.96,3.31,53,113,565
04/14/2017 20:47:06,124,10.9,1797.570,323.13,3.31,53,113,565
04/14/2017 20:47:16,128,10.9,1794.930,323.60,3.32,52,112,565
04/14/2017 20:47:26,121,10.9,1792.170,323.53,3.32,52,111,565
04/14/2017 20:47:36,112,10.9,1789.630,323.32,3.32,53,112,565
04/14/2017 20:47:46,109,10.9,1786.900,323.22,3.34,54,111,565
04/14/2017 20:47:56,117,10.9,1784.020,323.55,3.34,54,110,565
04/14/2017 20:48:06,112,10.9,1781.460,322.87,3.34,53,111,565
04/14/2017 20:48:16,87,10.9,1778.740,323.37,3.34,54,111,565
04/14/2017 20:48:26,113,10.9,1775.960,322.92,3.34,53,112,565
04/14/2017 20:48:36,109,10.9,1773.250,322.38,3.34,53,112,565
04/14/2017 20:48:46,122,10.9,1770.440,323.71,3.34,53,111,565
04/14/2017 20:48:56,108,10.9,1767.850,323.29,3.35,52,113,565
04/14/2017 20:49:06,107,10.9,1765.110,323.20,3.35,54,111,565
04/14/2017 20:49:16,118,10.9,1762.490,323.00,3.35,53,112,565
04/14/2017 20:49:26,127,10.9,1759.670,323.47,3.35,52,111,565
04/14/2017 20:49:36,119,10.9,1756.940,322.87,3.35,53,113,565
04/14/2017 20:49:46,114,10.9,1754.410,324.21,3.35,54,112,565
04/14/2017 20:49:56,114,10.9,1751.650,324.10,3.35,52,111,565
04/14/2017 20:50:06,105,10.9,1748.860,323.92,3.36,52,113,565
04/14/2017 20:50:16,112,10.9,1746.140,323.27,3.36,54,111,565
04/14/2017 20:50:26,124,10.9,1743.540,324.05,3.37,54,111,565
04/14/2017 20:50:36,113,10.9,1740.800,323.40,3.37,53,112,565
04/14/2017 20:50:46,135,10.9,1738.030,322.93,3.37,52,112,565
04/14/2017 20:50:56,113,10.9,1735.250,324.31,3.37,54,111,565
04/14/2017 20:51:06,117,10.9,1732.590,323.70,3.37,53,112,565
04/14/2017 20:51:16,114,10.9,1729.880,324.27,3.38,53,112,565
04/14/2017 20:51:26,109,10.9,1727.230,324.16,3.38,52,113,565
04/14/2017 20:51:36,121,10.9,1724.560,324.19,3.38,53,112,565
04/14/2017 20:51:46,128,10.9,1721.790,323.37,3.38,53,112,565
04/14/2017 20:51:56,123,10.9,1719.100,323.16,3.39,54,113,565
04/14/2017 20:52:06,110,10.9,1716.250,323.84,3.39,55,111,565
04/14/2017 20:52:16,106,10.9,1713.620,323.58,3.39,53,112,565
04/14/2017 20:52:26,107,10.9,1710.920,323.91,3.39,53,113,565
04/14/2017 20:52:36,106,10.9,1708.250,324.21,3.40,53,113,565
04/14/2017 20:52:46,118,10.9,1705.510,323.49,3.40,52,114,565
04/14/2017 20:52:56,115,10.9,1702.660,323.82,3.40,51,112,565
04/14/2017 20:53:06,74,10.9,1700.140,324.65,3.41,53,113,565
04/14/2017 20:53:16,110,10.9,1697.640,323.97,3.41,55,113,565
04/14/2017 20:53:26,115,10.9,1694.920,324.58,3.42,51,113,565
04/14/2017 20:53:36,126,10.9,1692.210,324.40,3.42,52,112,565
04/14/2017 20:53:46,115,10.9,1689.670,324.53,3.42,53,113,565
04/14/2017 20:53:56,111,10.9,1686.980,323.94,3.42,52,114,565
04/14/2017 20:54:06,96,10.9,1684.270,323.55,3.42,54,112,565
04/14/2017 20:54:16,111,10.9,1681.640,324.26,3.42,53,113,565
04/14/2017 20:54:26,103,10.9,1679.070,323.73,3.43,53,114,565
04/14/2017 20:54:36,98,10.9,1676.410,323.73,3.43,53,112,565
04/14/2017 20:54:46,111,10.9,1673.800,324.01,3.43,53,112,565
04/14/2017 20:54:56,112,10.9,1671.200,324.16,3.43,53,114,565
04/14/2017 20:55:06,102,10.9,1668.460,324.69,3.43,53,112,565
04/14/2017 20:55:16,129,10.8,1665.880,323.23,3.43,53,113,565
04/14/2017 20:55:26,110,10.9,1663.270,324.49,3.43,52,112,565
04/14/2017 20:55:36,103,10.9,1660.730,324.76,3.43,54,113,565
04/14/2017 20:55:46,128,10.9,1657.980,323.27,3.44,54,113,565
04/14/2017 20:55:56,115,10.9,1655.400,323.68,3.44,54,115,565
04/14/2017 20:56:06,121,10.9,1652.720,324.06,3.44,54,112,565
04/14/2017 20:56:16,115,10.9,1650.150,324.84,3.44,52,122,565
04/14/2017 20:56:26,99,10.9,1647.410,324.06,3.45,51,112,565
04/14/2017 20:56:36,106,10.9,1645.010,324.00,3.45,53,116,565
04/14/2017 20:56:46,135,10.9,1642.250,324.46,3.46,53,113,565
04/14/2017 20:56:56,107,10.9,1639.680,324.01,3.46,52,113,565
04/14/2017 20:57:06,104,10.9,1636.940,323.79,3.47,52,113,565
04/14/2017 20:57:16,108,10.9,1634.300,324.61,3.47,54,114,565
04/14/2017 20:57:26,89,10.9,1631.750,324.99,3.47,53,113,565
04/14/2017 20:57:36,120,10.9,1629.020,324.01,3.47,54,112,565
04/14/2017 20:57:46,111,10.9,1626.330,324.48,3.47,53,114,565
04/14/2017 20:57:56,106,10.9,1623.750,323.53,3.48,53,114,565
04/14/2017 20:58:06,107,10.9,1621.100,324.00,3.48,54,112,565
04/14/2017 20:58:16,84,10.9,1618.490,324.28,3.48,53,114,565
04/14/2017 20:58:26,100,10.9,1615.960,324.33,3.49,53,114,565
04/14/2017 20:58:36,98,10.9,1613.140,323.41,3.49,55,113,565
04/14/2017 20:58:46,87,10.9,1610.660,323.65,3.49,53,113,565
04/14/2017 20:58:56,134,11.0,1607.920,325.05,3.49,54,113,565
04/14/2017 20:59:06,102,10.9,1605.420,324.47,3.50,53,113,565
04/14/2017 20:59:16,113,10.9,1602.640,324.69,3.50,54,112,565
04/14/2017 20:59:26,104,10.9,1600.040,324.38,3.50,53,113,565
04/14/2017 20:59:36,114,10.9,1597.520,324.91,3.50,54,113,565
04/14/2017 20:59:46,141,10.9,1594.780,324.35,3.50,52,114,565
04/14/2017 20:59:56,116,10.9,1592.180,324.66,3.51,54,113,565
04/14/2017 21:00:06,116,10.9,1589.680,325.08,3.51,53,117,565
04/14/2017 21:00:16,110,10.9,1586.930,324.36,3.51,54,112,565
04/14/2017 21:00:26,128,10.9,1584.400,325.04,3.52,52,114,565
04/14/2017 21:00:36,109,10.9,1581.590,324.78,3.52,55,113,565
04/14/2017 21:00:46,135,10.9,1579.030,325.28,3.52,51,113,565
04/14/2017 21:00:56,115,10.9,1576.170,323.92,3.52,52,113,565
04/14/2017 21:01:06,88,10.9,1573.640,324.10,3.53,53,113,565
04/14/2017 21:01:16,109,10.9,1570.940,325.49,3.53,53,113,565
04/14/2017 21:01:26,127,10.9,1568.280,325.03,3.53,53,113,565
04/14/2017 21:01:36,142,10.9,1565.690,324.75,3.53,52,116,565
04/14/2017 21:01:46,86,10.9,1562.910,325.12,3.53,52,114,565
04/14/2017 21:01:56,138,10.9,1560.380,325.13,3.53,53,113,565
04/14/2017 21:02:06,104,10.9,1557.700,324.91,3.54,53,115,565
04/14/2017 21:02:16,124,10.9,1554.970,325.23,3.54,53,115,565
04/14/2017 21:02:26,119,10.9,1552.280,324.31,3.54,52,113,565
