
 Profile 326

 Sensors were turned on at  04/09/2017 00:00:02
 Vehicle began profiling at 04/09/2017 00:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/09/2017 00:02:03,0,11.0,0.000,0.00,0.00,93,127,567
04/09/2017 00:02:13,209,10.8,0.000,0.00,0.00,81,127,567
04/09/2017 00:02:23,206,10.8,0.000,0.00,0.00,81,127,567
04/09/2017 00:02:36,261,10.7,202.750,382.43,3.64,80,126,567
04/09/2017 00:02:46,167,10.9,205.410,382.33,3.64,80,126,567
04/09/2017 00:02:56,165,10.9,208.150,382.44,3.64,79,127,567
04/09/2017 00:03:06,156,10.9,210.830,382.68,3.64,79,126,566
04/09/2017 00:03:16,162,10.9,213.470,382.09,3.64,79,127,566
04/09/2017 00:03:26,172,10.9,216.160,381.98,3.64,80,131,567
04/09/2017 00:03:36,170,10.9,218.810,382.21,3.64,80,127,566
04/09/2017 00:03:46,154,10.9,221.530,382.14,3.64,80,127,567
04/09/2017 00:03:56,172,10.9,224.170,381.88,3.64,79,125,566
04/09/2017 00:04:06,113,10.9,226.830,382.58,3.64,79,126,566
04/09/2017 00:04:16,182,10.9,229.700,382.01,3.64,80,127,566
04/09/2017 00:04:26,165,10.9,232.220,381.93,3.64,81,126,566
04/09/2017 00:04:36,103,11.0,234.840,381.19,3.64,80,126,566
04/09/2017 00:04:46,183,10.8,237.550,382.26,3.64,79,126,566
04/09/2017 00:04:56,150,10.9,240.140,381.39,3.64,79,125,566
04/09/2017 00:05:06,158,10.9,242.930,381.33,3.64,80,126,566
04/09/2017 00:05:16,163,10.9,245.560,381.86,3.65,79,126,566
04/09/2017 00:05:26,137,10.9,248.260,381.82,3.65,80,126,566
04/09/2017 00:05:36,219,10.8,250.940,380.89,3.65,79,127,566
04/09/2017 00:05:46,132,10.9,253.490,382.13,3.65,79,124,566
04/09/2017 00:05:56,165,10.8,256.180,381.14,3.65,79,125,566
04/09/2017 00:06:06,184,10.8,258.780,381.85,3.65,79,127,566
04/09/2017 00:06:16,144,10.9,261.440,381.04,3.65,80,124,565
04/09/2017 00:06:26,186,10.8,264.210,380.87,3.65,78,126,566
04/09/2017 00:06:36,188,10.8,266.720,380.96,3.65,80,126,566
04/09/2017 00:06:46,113,10.9,269.490,380.27,3.65,80,125,565
04/09/2017 00:06:56,149,10.9,272.050,380.68,3.65,81,128,565
04/09/2017 00:07:06,195,10.8,274.860,380.67,3.65,79,126,566
04/09/2017 00:07:16,169,10.8,277.290,380.48,3.65,81,126,565
04/09/2017 00:07:26,122,10.9,280.110,380.88,3.65,78,123,565
04/09/2017 00:07:36,181,10.8,282.730,380.70,3.65,79,128,565
04/09/2017 00:07:46,168,10.8,285.430,381.50,3.65,78,127,565
04/09/2017 00:07:56,152,10.9,288.060,380.85,3.65,78,126,565
