

 Profile 320

mmho/cm,Celsius,dbars,hz

32.4555,3.8607,194.330, 0
32.4555,3.8601,194.250, 0
32.4545,3.8589,194.270, 0
32.4537,3.8583,194.320, 0
32.4535,3.8579,194.270, 0
32.4533,3.8580,194.300, 0
32.4561,3.8606,194.400, 0
32.4569,3.8618,194.330, 0
32.4563,3.8614,194.410, 0
32.4579,3.8630,194.300, 0
32.4581,3.8635,194.410, 0
32.4579,3.8635,194.310, 0
32.4583,3.8635,194.400, 0
32.4585,3.8640,194.270, 0
32.4581,3.8632,194.350, 0
32.4567,3.8612,194.290, 0
32.4565,3.8610,194.320, 0
32.4579,3.8626,194.230, 0
32.4579,3.8630,194.220, 0
32.4577,3.8625,194.260, 0
32.4577,3.8625,194.190, 0
32.4577,3.8623,194.340, 0
32.4581,3.8630,194.220, 0
32.4581,3.8627,194.360, 0
32.4577,3.8625,194.310, 0
32.4589,3.8640,194.350, 0
32.4585,3.8632,194.330, 0
32.4581,3.8624,194.320, 0
32.4585,3.8632,194.380, 0
32.4585,3.8632,194.350, 0
32.4585,3.8636,194.370, 0
32.4571,3.8619,194.250, 0
32.4553,3.8599,194.340, 0
32.4531,3.8574,194.270, 0
32.4529,3.8568,194.340, 0
32.4521,3.8558,194.260, 0
32.4525,3.8564,194.310, 0
32.4531,3.8571,194.280, 0
32.4517,3.8562,194.280, 0
32.4523,3.8565,194.280, 0
32.4525,3.8570,194.270, 0
32.4551,3.8596,194.320, 0
32.4547,3.8593,194.300, 0
32.4551,3.8595,194.290, 0
32.4545,3.8594,194.260, 0
32.4553,3.8599,194.370, 0
32.4547,3.8588,194.250, 0
32.4558,3.8604,194.440, 0
32.4541,3.8590,194.320, 0
32.4531,3.8570,194.450, 0
32.4547,3.8590,194.360, 0
32.4543,3.8589,194.360, 0
32.4551,3.8603,194.380, 0
32.4563,3.8612,194.280, 0
32.4559,3.8605,194.380, 0
32.4563,3.8610,194.210, 0
32.4544,3.8593,194.270, 0
32.4561,3.8604,194.270, 0
32.4557,3.8604,194.160, 0
32.4557,3.8604,194.320, 0
32.4555,3.8601,194.210, 0
32.4555,3.8601,194.340, 0
32.4553,3.8603,194.360, 0
32.4555,3.8599,194.300, 0
32.4555,3.8598,194.400, 0
32.4548,3.8596,194.280, 0
32.4565,3.8609,194.430, 0
32.4559,3.8607,194.370, 0
32.4555,3.8605,194.300, 0
32.4563,3.8610,194.380, 0
32.4569,3.8618,194.260, 0
32.4565,3.8618,194.350, 0
32.4563,3.8612,194.260, 0
32.4565,3.8616,194.250, 0
32.4573,3.8623,194.290, 0
32.4571,3.8620,194.290, 0
32.4561,3.8611,194.310, 0
32.4563,3.8611,194.400, 0
32.4565,3.8610,194.280, 0
32.4563,3.8610,194.380, 0
32.4561,3.8609,194.260, 0
32.4561,3.8608,194.340, 0
32.4561,3.8607,194.420, 0
32.4565,3.8608,194.280, 0
32.4561,3.8609,194.390, 0
32.4563,3.8608,194.320, 0
32.4559,3.8605,194.310, 0
32.4563,3.8608,194.360, 0
32.4563,3.8611,194.230, 0
32.4561,3.8613,194.210, 0
32.4557,3.8605,194.300, 0
32.4563,3.8609,194.180, 0
32.4561,3.8608,194.230, 0
32.4565,3.8613,194.400, 0
32.4563,3.8610,194.370, 0
32.4569,3.8615,194.430, 0
32.4567,3.8613,194.410, 0
32.4559,3.8604,194.400, 0
32.4567,3.8612,194.460, 0
32.4571,3.8616,194.370, 0
32.4569,3.8621,194.340, 0
32.4575,3.8622,194.410, 0
32.4571,3.8618,194.190, 0
32.4575,3.8623,194.220, 0
32.4575,3.8624,194.220, 0
32.4575,3.8622,194.130, 0
32.4573,3.8625,194.250, 0
32.4565,3.8614,194.290, 0
32.4565,3.8609,194.240, 0
32.4569,3.8614,194.400, 0
32.4567,3.8616,194.410, 0
32.4567,3.8619,194.360, 0
32.4567,3.8614,194.490, 0
32.4565,3.8612,194.440, 0
32.4563,3.8611,194.400, 0
32.4569,3.8616,194.500, 0
32.4569,3.8618,194.460, 0
32.4581,3.8630,194.340, 0
32.4579,3.8631,194.500, 0
32.4577,3.8628,194.480, 0
32.4579,3.8625,194.390, 0
32.4577,3.8626,194.530, 0
32.4579,3.8624,194.690, 0
32.4575,3.8621,194.700, 0
32.4575,3.8619,194.900, 0
32.4571,3.8615,195.090, 0
32.4571,3.8614,195.150, 0
32.4569,3.8612,195.350, 0
32.4567,3.8607,195.570, 0
32.4565,3.8605,195.640, 0
32.4569,3.8608,195.940, 0
32.4571,3.8607,196.160, 0
32.4573,3.8614,196.290, 0
32.4575,3.8611,196.580, 0
32.4579,3.8617,196.800, 0
32.4581,3.8612,196.950, 0
32.4583,3.8616,197.270, 0
32.4581,3.8616,197.560, 0
32.4601,3.8632,197.710, 0
32.4647,3.8680,198.050, 0
32.4655,3.8692,198.350, 0
32.4659,3.8695,198.490, 0
32.4655,3.8690,198.840, 0
32.4659,3.8690,199.200, 0
32.4651,3.8683,199.330, 0
32.4651,3.8676,199.700, 0
32.4659,3.8683,199.920, 0
32.4665,3.8689,200.090, 0
32.4663,3.8686,200.470, 0
32.4647,3.8671,200.710, 0
32.4638,3.8656,200.880, 0
32.4618,3.8634,201.280, 0
32.4614,3.8622,201.490, 0
32.4618,3.8626,201.740, 0
32.4614,3.8622,202.070, 0
32.4608,3.8615,202.390, 0
32.4596,3.8602,202.580, 0
32.4564,3.8570,202.910, 0
32.4572,3.8570,203.300, 0
32.4570,3.8570,203.490, 0
32.4570,3.8567,203.770, 0
32.4557,3.8554,204.090, 0
32.4560,3.8557,204.270, 0
32.4563,3.8558,204.460, 0
32.4564,3.8558,204.850, 0
32.4550,3.8546,204.960, 0
32.4550,3.8540,205.140, 0
32.4544,3.8536,205.570, 0
32.4550,3.8536,205.820, 0
32.4564,3.8552,206.050, 0
32.4552,3.8540,206.430, 0
32.4540,3.8522,206.720, 0
32.4546,3.8526,206.970, 0
32.4530,3.8515,207.390, 0
32.4522,3.8504,207.610, 0
32.4530,3.8505,207.860, 0
32.4532,3.8511,208.240, 0
32.4518,3.8495,208.390, 0
32.4518,3.8490,208.550, 0
32.4510,3.8484,208.930, 0
32.4510,3.8481,209.100, 0
32.4506,3.8478,209.260, 0
32.4508,3.8481,209.630, 0
32.4512,3.8479,209.900, 0
32.4502,3.8471,210.110, 0
32.4494,3.8460,210.420, 0
32.4498,3.8460,210.820, 0
32.4498,3.8462,211.010, 0
32.4501,3.8467,211.320, 0
32.4506,3.8469,211.680, 0
32.4514,3.8476,211.860, 0
32.4510,3.8472,212.160, 0
32.4518,3.8479,212.490, 0
32.4524,3.8482,212.690, 0
32.4528,3.8488,212.910, 0
32.4530,3.8488,213.190, 0
32.4526,3.8479,213.410, 0
32.4530,3.8485,213.650, 0
32.4532,3.8484,214.070, 0
32.4532,3.8487,214.240, 0
32.4536,3.8488,214.500, 0
32.4538,3.8489,214.910, 0
32.4542,3.8490,215.160, 0
32.4546,3.8496,215.320, 0
32.4550,3.8496,215.710, 0
32.4562,3.8504,216.000, 0
32.4559,3.8507,216.130, 0
32.4559,3.8505,216.460, 0
32.4572,3.8514,216.790, 0
32.4568,3.8509,216.950, 0
32.4562,3.8502,217.160, 0
32.4552,3.8489,217.490, 0
32.4556,3.8489,217.810, 0
32.4558,3.8492,217.990, 0
32.4566,3.8501,218.290, 0
32.4551,3.8483,218.710, 0
32.4556,3.8489,218.950, 0
32.4558,3.8489,219.130, 0
32.4554,3.8477,219.460, 0
32.4564,3.8491,219.830, 0
32.4566,3.8492,220.040, 0
32.4572,3.8499,220.220, 0
32.4576,3.8497,220.610, 0
32.4572,3.8494,220.900, 0
32.4569,3.8490,221.050, 0
32.4566,3.8486,221.290, 0
32.4568,3.8488,221.630, 0
32.4568,3.8489,221.870, 0
32.4566,3.8482,222.050, 0
32.4566,3.8479,222.340, 0
32.4570,3.8483,222.740, 0
32.4566,3.8482,222.930, 0
32.4570,3.8483,223.190, 0
32.4570,3.8478,223.610, 0
32.4566,3.8475,223.860, 0
32.4570,3.8475,224.010, 0
32.4568,3.8475,224.410, 0
32.4570,3.8475,224.710, 0
32.4570,3.8473,224.880, 0
32.4572,3.8472,225.120, 0
32.4576,3.8478,225.460, 0
32.4578,3.8476,225.740, 0
32.4580,3.8479,225.850, 0
32.4576,3.8478,226.220, 0
32.4578,3.8474,226.540, 0
32.4578,3.8475,226.720, 0
32.4580,3.8475,226.950, 0
32.4580,3.8475,227.300, 0
32.4584,3.8475,227.580, 0
32.4586,3.8479,227.800, 0
32.4588,3.8479,228.170, 0
32.4594,3.8483,228.510, 0
32.4596,3.8482,228.680, 0
32.4590,3.8480,228.940, 0
32.4588,3.8474,229.350, 0
32.4588,3.8471,229.600, 0
32.4586,3.8471,229.800, 0
32.4590,3.8472,230.100, 0
32.4592,3.8473,230.420, 0
32.4598,3.8479,230.520, 0
32.4602,3.8481,230.810, 0
32.4606,3.8487,231.150, 0
32.4606,3.8482,231.350, 0
32.4600,3.8475,231.530, 0
32.4609,3.8479,231.810, 0
32.4606,3.8479,232.150, 0
32.4616,3.8484,232.510, 0
32.4619,3.8490,232.790, 0
32.4620,3.8489,232.990, 0
32.4622,3.8488,233.420, 0
32.4620,3.8486,233.700, 0
