
 Profile 336

 Sensors were turned on at  04/17/2017 08:00:02
 Vehicle began profiling at 04/17/2017 08:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/17/2017 08:02:03,0,11.0,0.000,0.00,0.00,118,142,567
04/17/2017 08:02:13,213,10.8,0.000,0.00,0.00,111,142,567
04/17/2017 08:02:23,191,10.8,0.000,0.00,0.00,104,140,567
04/17/2017 08:02:36,276,10.8,183.010,385.33,3.66,103,136,567
04/17/2017 08:02:46,145,10.9,185.950,385.22,3.65,103,138,567
04/17/2017 08:02:56,130,11.0,188.610,385.22,3.65,102,137,567
04/17/2017 08:03:06,162,10.9,191.390,383.61,3.66,96,136,567
04/17/2017 08:03:16,168,10.9,193.980,384.95,3.66,91,135,567
04/17/2017 08:03:26,162,10.9,196.720,383.93,3.65,90,135,567
04/17/2017 08:03:36,143,10.9,199.450,383.55,3.65,89,134,567
04/17/2017 08:03:46,144,10.9,202.150,383.50,3.65,88,131,566
04/17/2017 08:03:56,152,10.9,204.730,382.81,3.65,82,129,566
04/17/2017 08:04:06,160,10.9,207.460,383.31,3.65,83,131,566
04/17/2017 08:04:16,152,10.9,210.160,382.75,3.65,81,129,566
04/17/2017 08:04:26,148,10.9,212.750,382.37,3.65,78,131,566
04/17/2017 08:04:36,158,10.9,215.480,382.05,3.65,78,141,566
04/17/2017 08:04:46,159,10.9,218.090,382.69,3.65,76,128,566
04/17/2017 08:04:56,167,10.9,220.730,382.09,3.65,74,129,566
04/17/2017 08:05:06,145,10.9,223.380,381.67,3.65,72,128,566
04/17/2017 08:05:16,150,10.9,226.060,381.58,3.64,72,127,566
04/17/2017 08:05:26,159,10.9,228.770,381.34,3.64,73,128,566
04/17/2017 08:05:36,164,10.9,231.340,380.29,3.64,70,128,566
04/17/2017 08:05:46,161,10.9,234.070,380.66,3.64,70,129,566
04/17/2017 08:05:56,143,10.9,236.610,380.48,3.64,71,126,566
04/17/2017 08:06:06,145,10.9,239.380,381.28,3.64,70,128,566
04/17/2017 08:06:16,146,10.9,241.910,379.92,3.64,70,127,566
04/17/2017 08:06:26,163,10.8,244.740,380.22,3.64,71,129,566
04/17/2017 08:06:36,172,10.8,247.320,380.31,3.64,70,126,566
04/17/2017 08:06:46,160,10.9,250.010,380.05,3.64,69,126,566
04/17/2017 08:06:56,156,10.8,252.580,380.33,3.64,67,129,566
04/17/2017 08:07:06,165,10.8,255.300,379.65,3.65,61,131,566
04/17/2017 08:07:16,161,10.8,257.970,378.20,3.65,63,131,565
04/17/2017 08:07:26,157,10.8,260.550,377.35,3.65,62,124,565
04/17/2017 08:07:36,158,10.8,263.300,377.73,3.65,62,127,566
04/17/2017 08:07:46,158,10.8,265.910,378.30,3.65,62,127,566
04/17/2017 08:07:56,147,10.9,268.590,378.13,3.65,61,123,565
04/17/2017 08:08:06,158,10.8,271.150,376.87,3.65,60,124,565
04/17/2017 08:08:16,163,10.8,273.910,378.32,3.64,61,124,565
04/17/2017 08:08:26,147,10.8,276.580,377.78,3.64,60,125,565
04/17/2017 08:08:36,148,10.8,279.090,376.54,3.64,62,121,565
04/17/2017 08:08:46,165,10.8,281.810,376.85,3.64,59,135,565
04/17/2017 08:08:56,162,10.8,284.600,376.05,3.64,60,122,565
04/17/2017 08:09:06,144,10.8,287.170,376.00,3.64,59,122,565
04/17/2017 08:09:16,167,10.8,289.820,375.82,3.64,57,121,565
04/17/2017 08:09:26,145,10.8,292.430,375.94,3.64,59,129,565
04/17/2017 08:09:36,142,10.8,295.170,376.01,3.63,59,122,565
04/17/2017 08:09:46,146,10.8,297.740,375.98,3.63,61,122,565
04/17/2017 08:09:56,168,10.8,300.320,377.32,3.62,60,123,565
04/17/2017 08:10:06,157,10.8,303.070,375.92,3.62,63,123,565
04/17/2017 08:10:16,143,10.8,305.680,375.98,3.62,63,123,565
04/17/2017 08:10:26,152,10.8,308.270,377.52,3.62,62,122,565
04/17/2017 08:10:36,164,10.8,311.110,377.35,3.62,60,123,565
04/17/2017 08:10:46,154,10.8,313.730,376.18,3.62,58,122,565
04/17/2017 08:10:56,158,10.8,316.300,376.60,3.62,60,123,565
04/17/2017 08:11:06,164,10.8,318.920,376.23,3.62,60,120,565
04/17/2017 08:11:16,156,10.8,321.590,375.98,3.62,60,122,565
04/17/2017 08:11:26,151,10.8,324.340,376.36,3.62,61,123,565
04/17/2017 08:11:36,161,10.8,326.930,376.78,3.62,64,124,565
04/17/2017 08:11:46,154,10.8,329.640,376.47,3.62,64,124,565
04/17/2017 08:11:56,163,10.8,332.250,377.40,3.62,67,124,565
04/17/2017 08:12:06,153,10.8,334.820,377.48,3.62,68,126,565
04/17/2017 08:12:16,153,10.8,337.620,378.52,3.61,67,124,565
04/17/2017 08:12:26,144,10.8,340.110,379.00,3.62,69,127,565
04/17/2017 08:12:36,160,10.8,342.870,378.49,3.61,69,125,565
04/17/2017 08:12:46,164,10.8,345.440,378.03,3.60,67,125,565
04/17/2017 08:12:56,148,10.8,348.200,379.21,3.60,68,125,565
04/17/2017 08:13:06,161,10.8,350.740,379.16,3.60,71,126,565
04/17/2017 08:13:16,141,10.8,353.370,379.79,3.61,67,124,565
04/17/2017 08:13:26,160,10.8,356.140,378.66,3.61,68,124,565
04/17/2017 08:13:36,152,10.8,358.820,378.48,3.60,68,127,565
04/17/2017 08:13:46,166,10.8,361.420,378.89,3.60,69,125,565
04/17/2017 08:13:56,153,10.8,363.980,378.72,3.59,69,124,565
04/17/2017 08:14:06,163,10.8,366.580,379.12,3.59,70,126,565
04/17/2017 08:14:16,171,10.8,369.340,379.54,3.58,70,127,565
04/17/2017 08:14:26,167,10.8,371.900,379.43,3.58,69,127,565
04/17/2017 08:14:36,159,10.8,374.650,379.47,3.58,69,126,565
04/17/2017 08:14:46,166,10.8,377.250,379.69,3.58,70,127,565
04/17/2017 08:14:56,172,10.8,379.870,379.38,3.58,69,126,565
04/17/2017 08:15:06,162,10.8,382.620,378.49,3.58,70,126,565
04/17/2017 08:15:16,168,10.8,385.250,379.32,3.58,69,126,565
04/17/2017 08:15:26,161,10.8,387.830,379.46,3.58,69,125,565
04/17/2017 08:15:36,154,10.8,390.490,378.97,3.58,69,127,565
04/17/2017 08:15:46,160,10.8,393.220,379.47,3.58,69,127,565
04/17/2017 08:15:56,152,10.8,395.790,379.11,3.58,71,126,565
04/17/2017 08:16:06,176,10.8,398.360,379.15,3.58,69,126,565
04/17/2017 08:16:16,187,10.8,401.160,379.10,3.58,69,126,565
04/17/2017 08:16:26,181,10.8,403.750,379.18,3.58,69,127,565
04/17/2017 08:16:36,162,10.8,406.330,379.42,3.58,69,126,565
04/17/2017 08:16:46,167,10.8,408.920,379.35,3.57,68,127,565
04/17/2017 08:16:56,189,10.8,411.570,379.56,3.57,69,126,565
04/17/2017 08:17:06,170,10.8,414.290,378.96,3.57,66,127,565
04/17/2017 08:17:16,167,10.8,416.810,378.27,3.57,68,125,565
04/17/2017 08:17:26,168,10.8,419.440,379.01,3.57,68,124,565
04/17/2017 08:17:36,173,10.8,422.150,378.29,3.57,67,124,565
04/17/2017 08:17:46,162,10.8,424.740,379.90,3.57,68,129,565
04/17/2017 08:17:56,164,10.8,427.500,378.66,3.57,66,124,565
04/17/2017 08:18:06,171,10.9,430.140,378.62,3.57,67,131,565
04/17/2017 08:18:16,174,10.8,432.770,378.59,3.57,66,124,565
04/17/2017 08:18:26,170,10.8,435.330,378.10,3.57,68,125,565
04/17/2017 08:18:36,188,10.8,437.950,378.66,3.57,68,125,565
04/17/2017 08:18:46,175,10.8,440.600,378.63,3.57,66,125,565
04/17/2017 08:18:56,163,10.8,443.290,378.52,3.57,65,126,565
04/17/2017 08:19:06,165,10.8,445.770,377.96,3.57,65,123,565
04/17/2017 08:19:16,184,10.8,448.500,378.40,3.57,65,123,565
04/17/2017 08:19:26,180,10.8,451.210,378.87,3.57,65,125,565
04/17/2017 08:19:36,179,10.8,453.750,378.05,3.57,66,124,565
04/17/2017 08:19:46,180,10.8,456.460,378.63,3.57,64,128,565
04/17/2017 08:19:56,167,10.8,458.970,378.05,3.57,65,125,565
04/17/2017 08:20:06,174,10.8,461.710,378.27,3.57,63,124,565
04/17/2017 08:20:16,169,10.8,464.200,378.23,3.57,64,124,565
04/17/2017 08:20:26,172,10.9,467.000,377.97,3.57,65,122,565
04/17/2017 08:20:36,158,10.9,469.540,377.85,3.57,65,125,565
04/17/2017 08:20:46,158,10.8,472.110,377.39,3.57,64,124,565
04/17/2017 08:20:56,158,10.8,474.880,376.94,3.57,62,124,565
04/17/2017 08:21:06,179,10.8,477.370,377.71,3.57,64,123,565
04/17/2017 08:21:16,167,10.8,480.030,377.30,3.57,63,123,565
04/17/2017 08:21:26,164,10.8,482.690,377.73,3.57,63,126,565
04/17/2017 08:21:36,171,10.8,485.250,378.10,3.57,62,125,565
04/17/2017 08:21:46,170,10.8,487.920,377.30,3.57,62,123,565
04/17/2017 08:21:56,181,10.8,490.630,377.76,3.57,63,123,565
04/17/2017 08:22:06,169,10.8,493.110,377.27,3.57,63,125,565
04/17/2017 08:22:16,161,10.8,495.810,377.23,3.57,64,121,565
04/17/2017 08:22:26,146,10.8,498.400,376.93,3.57,65,123,565
04/17/2017 08:22:36,167,10.8,501.070,377.83,3.57,63,122,565
04/17/2017 08:22:46,169,10.8,503.660,376.04,3.57,63,123,565
04/17/2017 08:22:56,174,10.8,506.360,377.56,3.57,62,124,565
04/17/2017 08:23:06,163,10.9,508.930,376.63,3.57,63,136,565
04/17/2017 08:23:16,171,10.8,511.580,377.64,3.57,63,123,565
04/17/2017 08:23:26,155,10.8,514.210,376.76,3.57,63,123,565
04/17/2017 08:23:36,164,10.8,516.870,376.70,3.57,62,122,565
04/17/2017 08:23:46,164,10.8,519.510,377.29,3.57,63,123,565
04/17/2017 08:23:56,154,10.8,522.070,376.83,3.57,62,127,565
04/17/2017 08:24:06,189,10.8,524.720,376.71,3.57,63,123,565
04/17/2017 08:24:16,170,10.8,527.410,376.85,3.57,62,122,565
04/17/2017 08:24:26,184,10.8,530.000,376.18,3.57,62,125,565
04/17/2017 08:24:36,163,10.8,532.550,376.07,3.56,62,122,565
04/17/2017 08:24:46,160,10.8,535.110,376.53,3.57,62,121,565
04/17/2017 08:24:56,151,10.9,537.750,376.16,3.57,61,123,564
04/17/2017 08:25:06,177,10.8,540.380,375.58,3.57,63,125,565
04/17/2017 08:25:16,176,10.8,542.960,376.01,3.57,61,123,565
04/17/2017 08:25:26,186,10.8,545.630,375.86,3.57,62,122,565
04/17/2017 08:25:36,176,10.8,548.310,376.08,3.57,62,123,565
04/17/2017 08:25:46,179,10.8,550.820,376.18,3.57,61,122,564
04/17/2017 08:25:56,165,10.8,553.460,376.09,3.57,62,122,565
04/17/2017 08:26:06,187,10.8,556.090,375.93,3.57,62,123,565
04/17/2017 08:26:16,184,10.8,558.730,376.94,3.57,63,125,565
04/17/2017 08:26:26,170,10.8,561.440,376.16,3.57,63,120,565
04/17/2017 08:26:36,191,10.8,564.040,375.81,3.57,62,126,565
04/17/2017 08:26:46,191,10.8,566.530,374.96,3.57,61,120,565
04/17/2017 08:26:56,188,10.8,569.210,375.02,3.57,61,125,565
04/17/2017 08:27:06,170,10.8,571.830,374.87,3.57,61,121,565
04/17/2017 08:27:16,170,10.8,574.440,375.39,3.57,62,123,565
04/17/2017 08:27:26,187,10.8,577.100,375.15,3.57,61,122,565
04/17/2017 08:27:36,170,10.9,579.730,376.02,3.57,61,122,565
04/17/2017 08:27:46,160,10.9,582.260,375.40,3.57,61,122,565
04/17/2017 08:27:56,163,10.8,584.960,376.16,3.57,60,122,565
04/17/2017 08:28:06,181,10.8,587.600,375.15,3.57,62,121,565
04/17/2017 08:28:16,176,10.8,590.270,375.15,3.57,61,125,565
04/17/2017 08:28:26,177,10.8,592.840,375.77,3.57,62,121,565
04/17/2017 08:28:36,178,10.8,595.400,375.27,3.57,61,121,565
04/17/2017 08:28:46,173,10.8,598.070,375.10,3.57,61,123,565
04/17/2017 08:28:56,187,10.9,600.610,375.54,3.56,62,126,565
04/17/2017 08:29:06,182,10.8,603.270,375.00,3.56,61,121,565
04/17/2017 08:29:16,158,10.9,605.850,376.31,3.56,61,124,565
04/17/2017 08:29:26,181,10.9,608.490,374.80,3.56,61,123,564
04/17/2017 08:29:36,178,10.8,611.190,375.18,3.56,62,122,564
04/17/2017 08:29:46,186,10.8,613.760,375.38,3.56,61,122,565
04/17/2017 08:29:56,176,10.9,616.350,375.92,3.56,63,134,564
04/17/2017 08:30:06,167,10.8,619.020,375.48,3.56,61,122,565
04/17/2017 08:30:16,177,10.8,621.620,375.58,3.56,62,121,565
04/17/2017 08:30:26,165,10.8,624.300,374.80,3.56,61,122,565
