

 Profile 326

mmho/cm,Celsius,dbars,hz

32.2551,3.6500,198.100, 0
32.2551,3.6499,198.010, 0
32.2553,3.6499,198.080, 0
32.2553,3.6500,198.030, 0
32.2551,3.6498,198.160, 0
32.2553,3.6497,198.050, 0
32.2552,3.6497,198.170, 0
32.2551,3.6497,198.040, 0
32.2551,3.6495,198.150, 0
32.2549,3.6497,197.970, 0
32.2550,3.6495,198.090, 0
32.2551,3.6495,198.040, 0
32.2551,3.6492,198.040, 0
32.2551,3.6495,198.040, 0
32.2551,3.6497,198.110, 0
32.2551,3.6495,198.160, 0
32.2551,3.6497,198.000, 0
32.2551,3.6498,198.190, 0
32.2552,3.6500,198.140, 0
32.2549,3.6495,198.120, 0
32.2553,3.6497,198.110, 0
32.2553,3.6500,198.010, 0
32.2550,3.6495,198.010, 0
32.2553,3.6497,198.040, 0
32.2549,3.6497,197.960, 0
32.2551,3.6494,197.980, 0
32.2552,3.6496,198.090, 0
32.2551,3.6494,197.990, 0
32.2551,3.6496,198.090, 0
32.2549,3.6498,198.170, 0
32.2550,3.6497,198.080, 0
32.2553,3.6497,198.160, 0
32.2553,3.6496,198.200, 0
32.2551,3.6495,198.080, 0
32.2552,3.6497,198.160, 0
32.2553,3.6495,198.180, 0
32.2549,3.6495,198.030, 0
32.2551,3.6494,197.950, 0
32.2548,3.6497,197.990, 0
32.2553,3.6498,198.010, 0
32.2555,3.6498,197.920, 0
32.2553,3.6500,197.980, 0
32.2552,3.6497,198.090, 0
32.2553,3.6499,198.060, 0
32.2553,3.6499,198.000, 0
32.2553,3.6500,198.160, 0
32.2554,3.6496,198.140, 0
32.2551,3.6495,198.100, 0
32.2553,3.6495,198.180, 0
32.2553,3.6498,198.210, 0
32.2550,3.6496,198.110, 0
32.2551,3.6495,198.050, 0
32.2555,3.6498,198.080, 0
32.2555,3.6497,198.050, 0
32.2554,3.6500,197.950, 0
32.2555,3.6497,197.910, 0
32.2553,3.6502,198.030, 0
32.2553,3.6503,197.990, 0
32.2552,3.6495,198.000, 0
32.2553,3.6499,198.040, 0
32.2555,3.6498,198.150, 0
32.2553,3.6497,198.160, 0
32.2555,3.6494,198.100, 0
32.2553,3.6496,198.110, 0
32.2553,3.6497,198.230, 0
32.2553,3.6499,198.190, 0
32.2553,3.6498,198.080, 0
32.2553,3.6499,197.990, 0
32.2553,3.6500,197.980, 0
32.2551,3.6497,198.080, 0
32.2553,3.6495,198.020, 0
32.2551,3.6498,197.880, 0
32.2551,3.6496,198.000, 0
32.2551,3.6494,198.080, 0
32.2551,3.6496,198.060, 0
32.2551,3.6499,198.060, 0
32.2551,3.6497,198.150, 0
32.2551,3.6496,198.210, 0
32.2553,3.6494,198.170, 0
32.2550,3.6497,198.130, 0
32.2553,3.6494,198.150, 0
32.2553,3.6497,198.170, 0
