

 Profile 333

mmho/cm,Celsius,dbars,hz

31.9060,2.1378,2530.950, 0
31.9060,2.1378,2531.010, 0
31.9060,2.1376,2531.040, 0
31.9060,2.1382,2530.950, 0
31.9063,2.1383,2531.080, 0
31.9063,2.1382,2530.920, 0
31.9064,2.1383,2530.960, 0
31.9062,2.1381,2531.000, 0
31.9062,2.1376,2530.880, 0
31.9058,2.1381,2531.030, 0
31.9060,2.1379,2531.030, 0
31.9058,2.1379,2530.930, 0
31.9056,2.1380,2531.050, 0
31.9063,2.1382,2530.960, 0
31.9060,2.1382,2530.830, 0
31.9060,2.1380,2531.010, 0
31.9062,2.1378,2531.030, 0
31.9058,2.1380,2530.900, 0
31.9060,2.1377,2530.960, 0
31.9060,2.1378,2531.030, 0
31.9058,2.1382,2531.010, 0
31.9059,2.1374,2530.900, 0
31.9059,2.1375,2531.000, 0
31.9056,2.1377,2531.070, 0
31.9056,2.1377,2530.950, 0
31.9062,2.1380,2530.920, 0
31.9064,2.1382,2531.050, 0
31.9062,2.1382,2531.040, 0
31.9064,2.1382,2530.880, 0
31.9064,2.1387,2530.970, 0
31.9064,2.1383,2531.040, 0
31.9063,2.1383,2530.990, 0
31.9060,2.1381,2530.910, 0
31.9058,2.1378,2531.010, 0
31.9060,2.1379,2531.040, 0
31.9058,2.1381,2531.020, 0
31.9060,2.1380,2530.950, 0
31.9062,2.1380,2530.940, 0
31.9058,2.1376,2531.080, 0
31.9059,2.1378,2531.050, 0
31.9059,2.1376,2530.930, 0
31.9059,2.1380,2530.970, 0
31.9056,2.1376,2531.010, 0
31.9058,2.1378,2530.920, 0
31.9056,2.1378,2530.890, 0
31.9058,2.1376,2531.050, 0
31.9060,2.1379,2530.980, 0
31.9058,2.1378,2530.890, 0
31.9059,2.1380,2530.960, 0
31.9059,2.1379,2531.050, 0
31.9059,2.1381,2531.010, 0
31.9060,2.1380,2530.950, 0
31.9058,2.1378,2531.010, 0
31.9062,2.1383,2531.070, 0
31.9062,2.1381,2531.050, 0
31.9060,2.1380,2530.920, 0
31.9062,2.1381,2530.990, 0
31.9062,2.1384,2531.070, 0
31.9064,2.1386,2531.040, 0
31.9064,2.1387,2530.930, 0
31.9064,2.1387,2530.970, 0
31.9062,2.1383,2531.070, 0
31.9062,2.1380,2531.020, 0
31.9058,2.1375,2530.920, 0
31.9056,2.1377,2530.920, 0
31.9060,2.1379,2531.040, 0
31.9062,2.1379,2531.050, 0
31.9059,2.1379,2531.020, 0
31.9059,2.1378,2530.940, 0
