
 Profile 352

 Sensors were turned on at  04/30/2017 16:00:02
 Vehicle began profiling at 04/30/2017 16:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/30/2017 16:02:04,0,11.1,0.000,0.00,0.00,83,146,567
04/30/2017 16:02:14,195,10.7,0.000,0.00,0.00,82,148,567
04/30/2017 16:02:24,175,10.8,0.000,0.00,0.00,80,148,567
04/30/2017 16:02:37,294,10.6,188.610,382.81,3.81,81,145,567
04/30/2017 16:02:48,147,10.8,191.410,382.73,3.81,78,144,567
04/30/2017 16:02:58,168,10.9,194.080,382.39,3.81,76,143,566
04/30/2017 16:03:08,162,10.8,196.750,381.72,3.81,77,141,566
04/30/2017 16:03:18,151,10.9,199.320,382.10,3.81,76,142,566
04/30/2017 16:03:28,154,10.9,201.960,381.06,3.81,73,141,566
04/30/2017 16:03:38,155,10.9,204.630,380.68,3.82,74,139,566
04/30/2017 16:03:48,171,10.8,207.190,380.13,3.82,72,137,566
04/30/2017 16:03:58,160,10.9,209.910,379.29,3.82,73,136,566
04/30/2017 16:04:08,156,10.9,212.590,379.72,3.82,72,133,566
04/30/2017 16:04:18,168,10.9,215.130,378.79,3.81,71,135,566
04/30/2017 16:04:28,154,10.8,217.840,379.03,3.81,72,135,566
04/30/2017 16:04:38,146,10.8,220.510,378.27,3.80,73,133,566
04/30/2017 16:04:48,148,10.8,223.120,379.64,3.79,74,135,566
04/30/2017 16:04:58,136,10.9,225.750,379.39,3.78,74,130,566
04/30/2017 16:05:08,157,10.8,228.400,380.05,3.78,75,132,566
04/30/2017 16:05:18,149,10.8,230.980,381.07,3.76,76,140,565
04/30/2017 16:05:28,157,10.9,233.610,380.99,3.75,76,136,566
04/30/2017 16:05:38,141,10.8,236.310,381.21,3.74,78,137,566
04/30/2017 16:05:48,159,10.8,239.050,382.14,3.70,80,137,565
04/30/2017 16:05:58,145,10.8,241.580,382.72,3.68,81,139,565
04/30/2017 16:06:08,161,10.8,244.170,383.12,3.65,81,139,566
04/30/2017 16:06:18,148,10.8,246.900,384.06,3.66,80,137,565
04/30/2017 16:06:28,143,10.8,249.380,383.23,3.66,77,137,566
04/30/2017 16:06:38,168,10.8,252.150,383.05,3.65,78,136,565
04/30/2017 16:06:48,146,10.8,254.790,382.62,3.65,76,135,565
04/30/2017 16:06:58,158,10.8,257.370,382.43,3.64,76,138,565
04/30/2017 16:07:08,140,10.8,259.940,383.21,3.64,77,136,565
04/30/2017 16:07:18,164,10.8,262.490,383.54,3.64,76,138,565
04/30/2017 16:07:28,154,10.8,265.130,383.26,3.63,77,135,565
04/30/2017 16:07:38,166,10.7,267.850,382.51,3.63,76,134,565
04/30/2017 16:07:48,168,10.7,270.460,383.14,3.63,76,139,565
04/30/2017 16:07:58,158,10.8,273.040,383.05,3.62,76,137,565
04/30/2017 16:08:08,167,10.7,275.550,384.11,3.62,76,149,565
04/30/2017 16:08:18,156,10.7,278.260,384.23,3.62,76,137,565
04/30/2017 16:08:28,147,10.7,280.790,384.78,3.61,77,137,565
04/30/2017 16:08:38,162,10.7,283.480,384.19,3.61,78,139,565
04/30/2017 16:08:48,150,10.7,285.950,383.85,3.61,77,137,565
04/30/2017 16:08:58,169,10.7,288.650,384.24,3.61,77,138,565
04/30/2017 16:09:08,154,10.7,291.230,384.18,3.61,78,137,565
04/30/2017 16:09:18,174,10.7,293.740,383.82,3.61,78,138,565
04/30/2017 16:09:28,171,10.7,296.270,384.36,3.61,79,139,565
04/30/2017 16:09:38,185,10.6,298.870,384.25,3.61,78,141,565
04/30/2017 16:09:48,160,10.7,301.540,384.53,3.61,81,138,565
04/30/2017 16:09:58,155,10.7,304.040,383.70,3.60,78,136,565
04/30/2017 16:10:08,155,10.7,306.600,383.43,3.60,81,143,565
04/30/2017 16:10:18,163,10.6,309.210,384.27,3.61,79,137,565
04/30/2017 16:10:28,164,10.6,311.850,383.74,3.61,74,135,565
04/30/2017 16:10:38,164,10.7,314.450,383.37,3.62,73,133,565
04/30/2017 16:10:48,159,10.6,316.900,382.21,3.65,68,130,565
04/30/2017 16:10:58,174,10.6,319.490,378.93,3.69,63,126,565
04/30/2017 16:11:08,159,10.6,322.110,377.35,3.69,63,126,565
04/30/2017 16:11:18,175,10.6,324.580,377.09,3.70,63,126,565
