
 Profile 316

 Sensors were turned on at  03/31/2017 16:00:02
 Vehicle began profiling at 03/31/2017 16:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
03/31/2017 16:02:04,0,11.0,0.000,0.00,0.00,88,128,567
03/31/2017 16:02:14,222,10.8,0.000,0.00,0.00,84,127,567
03/31/2017 16:02:24,202,10.8,0.000,0.00,0.00,78,127,567
03/31/2017 16:02:37,298,10.7,180.680,384.14,3.68,79,125,567
03/31/2017 16:02:48,128,10.9,183.650,384.40,3.68,79,125,567
03/31/2017 16:02:58,128,10.9,186.360,383.94,3.69,78,125,567
03/31/2017 16:03:08,130,10.9,189.140,383.84,3.69,78,124,567
03/31/2017 16:03:18,136,10.9,191.780,384.80,3.69,80,124,567
03/31/2017 16:03:28,129,10.9,194.440,383.88,3.69,79,126,567
03/31/2017 16:03:38,125,10.9,197.140,384.05,3.69,79,125,566
03/31/2017 16:03:48,126,10.9,199.910,383.98,3.69,79,124,566
03/31/2017 16:03:58,120,10.9,202.620,383.91,3.69,78,126,566
03/31/2017 16:04:08,133,10.9,205.210,383.11,3.69,79,124,566
03/31/2017 16:04:18,132,10.9,208.030,383.47,3.69,78,125,566
03/31/2017 16:04:28,128,10.9,210.650,383.42,3.69,79,123,566
03/31/2017 16:04:38,129,10.9,213.380,382.95,3.69,81,125,566
03/31/2017 16:04:48,134,10.9,216.020,383.28,3.69,78,125,566
03/31/2017 16:04:58,128,10.9,218.740,382.89,3.69,78,124,566
03/31/2017 16:05:08,136,10.9,221.470,382.60,3.69,79,124,566
03/31/2017 16:05:18,133,10.9,224.210,384.45,3.69,77,125,566
03/31/2017 16:05:28,132,10.9,226.850,383.22,3.69,78,125,566
03/31/2017 16:05:38,135,10.9,229.530,383.31,3.69,76,125,566
03/31/2017 16:05:48,136,10.9,232.360,383.43,3.69,78,125,566
03/31/2017 16:05:58,138,10.9,234.920,382.35,3.69,78,125,566
03/31/2017 16:06:08,134,10.9,237.750,382.76,3.69,79,124,566
03/31/2017 16:06:18,127,10.9,240.330,383.33,3.69,79,123,566
03/31/2017 16:06:28,128,10.9,243.100,382.86,3.69,79,125,565
03/31/2017 16:06:38,128,10.9,245.800,382.41,3.69,78,124,565
03/31/2017 16:06:48,136,10.9,248.540,382.44,3.69,77,124,565
03/31/2017 16:06:58,127,10.9,251.120,382.38,3.69,78,128,565
03/31/2017 16:07:08,132,10.9,253.920,381.75,3.69,78,125,565
03/31/2017 16:07:18,138,10.9,256.490,381.97,3.69,79,124,565
03/31/2017 16:07:28,145,10.9,259.180,381.69,3.69,80,124,565
03/31/2017 16:07:38,140,10.9,261.900,382.03,3.69,77,127,565
03/31/2017 16:07:48,129,10.9,264.570,381.10,3.69,76,125,565
03/31/2017 16:07:58,138,10.9,267.300,381.63,3.69,79,124,565
03/31/2017 16:08:08,136,10.9,270.000,381.59,3.69,77,124,565
03/31/2017 16:08:18,142,10.9,272.750,381.45,3.69,77,126,565
03/31/2017 16:08:28,135,10.9,275.500,381.96,3.69,77,124,565
