

 Profile 337

mmho/cm,Celsius,dbars,hz

31.7865,2.0173,2523.840, 0
31.7851,2.0170,2523.920, 0
31.7861,2.0169,2523.790, 0
31.7797,2.0105,2523.920, 0
31.7856,2.0145,2523.880, 0
31.7875,2.0184,2523.790, 0
31.7885,2.0199,2523.960, 0
31.7885,2.0198,2523.920, 0
31.7885,2.0196,2523.810, 0
31.7891,2.0199,2523.960, 0
31.7883,2.0198,2523.840, 0
31.7885,2.0197,2523.900, 0
31.7889,2.0198,2523.830, 0
31.7889,2.0197,2523.920, 0
31.7881,2.0192,2523.810, 0
31.7871,2.0180,2523.890, 0
31.7875,2.0179,2523.860, 0
31.7865,2.0173,2523.890, 0
31.7875,2.0184,2523.740, 0
31.7853,2.0160,2523.920, 0
31.7857,2.0157,2523.810, 0
31.7859,2.0162,2523.910, 0
31.7819,2.0122,2523.780, 0
31.7857,2.0153,2523.890, 0
31.7873,2.0176,2523.820, 0
31.7875,2.0184,2523.930, 0
31.7865,2.0175,2523.790, 0
31.7869,2.0174,2523.930, 0
31.7865,2.0171,2523.880, 0
31.7867,2.0172,2523.910, 0
31.7877,2.0181,2523.900, 0
31.7881,2.0186,2523.820, 0
31.7897,2.0202,2523.920, 0
31.7905,2.0214,2523.840, 0
31.7900,2.0211,2523.900, 0
31.7885,2.0195,2523.850, 0
31.7897,2.0204,2523.820, 0
31.7901,2.0208,2523.930, 0
31.7895,2.0204,2523.770, 0
31.7893,2.0199,2523.960, 0
31.7885,2.0195,2523.800, 0
31.7885,2.0189,2523.840, 0
31.7885,2.0190,2523.790, 0
31.7879,2.0184,2523.880, 0
31.7883,2.0185,2523.840, 0
31.7895,2.0195,2523.910, 0
31.7883,2.0189,2523.880, 0
31.7881,2.0190,2523.820, 0
31.7897,2.0198,2523.940, 0
31.7906,2.0217,2523.800, 0
31.7903,2.0216,2523.910, 0
31.7893,2.0203,2523.840, 0
31.7899,2.0207,2523.970, 0
31.7900,2.0210,2523.860, 0
31.7897,2.0207,2523.900, 0
31.7899,2.0204,2523.900, 0
31.7904,2.0210,2523.830, 0
31.7902,2.0214,2523.930, 0
31.7901,2.0212,2523.780, 0
31.7907,2.0218,2523.860, 0
31.7912,2.0220,2523.900, 0
31.7904,2.0216,2523.800, 0
31.7910,2.0219,2523.910, 0
31.7907,2.0216,2523.890, 0
31.7903,2.0212,2523.830, 0
31.7897,2.0208,2523.910, 0
31.7900,2.0208,2523.930, 0
31.7895,2.0203,2523.840, 0
31.7897,2.0207,2523.930, 0
31.7900,2.0211,2523.790, 0
31.7897,2.0204,2523.890, 0
31.7893,2.0206,2523.920, 0
31.7899,2.0205,2523.790, 0
31.7891,2.0199,2523.880, 0
31.7895,2.0202,2523.880, 0
31.7891,2.0202,2523.720, 0
31.7891,2.0199,2523.900, 0
31.7891,2.0195,2523.970, 0
31.7889,2.0193,2523.830, 0
31.7887,2.0192,2523.910, 0
31.7889,2.0195,2523.920, 0
31.7891,2.0198,2523.840, 0
31.7893,2.0196,2523.870, 0
31.7889,2.0195,2523.850, 0
31.7889,2.0197,2523.790, 0
31.7887,2.0194,2523.830, 0
31.7887,2.0191,2523.910, 0
31.7887,2.0193,2523.840, 0
31.7889,2.0193,2523.810, 0
31.7895,2.0203,2523.930, 0
31.7901,2.0209,2523.900, 0
31.7899,2.0207,2523.810, 0
31.7899,2.0208,2523.890, 0
31.7891,2.0200,2523.910, 0
31.7901,2.0203,2523.880, 0
31.7891,2.0205,2523.830, 0
31.7889,2.0195,2523.950, 0
31.7881,2.0187,2523.920, 0
31.7875,2.0180,2523.840, 0
31.7871,2.0174,2523.860, 0
31.7875,2.0177,2523.940, 0
31.7879,2.0184,2523.820, 0
31.7879,2.0184,2523.770, 0
31.7875,2.0181,2523.820, 0
31.7877,2.0180,2523.970, 0
31.7879,2.0184,2523.840, 0
31.7879,2.0184,2523.820, 0
31.7881,2.0182,2523.940, 0
31.7883,2.0184,2523.850, 0
31.7877,2.0184,2523.810, 0
31.7875,2.0183,2523.940, 0
31.7875,2.0181,2523.870, 0
31.7877,2.0182,2523.820, 0
31.7885,2.0190,2523.850, 0
31.7875,2.0184,2523.870, 0
31.7877,2.0185,2523.810, 0
31.7877,2.0182,2523.890, 0
31.7875,2.0180,2523.930, 0
31.7871,2.0179,2523.750, 0
31.7873,2.0172,2523.850, 0
31.7873,2.0177,2523.960, 0
31.7871,2.0176,2523.870, 0
31.7875,2.0177,2523.710, 0
31.7871,2.0176,2523.750, 0
31.7873,2.0179,2523.530, 0
31.7877,2.0189,2523.350, 0
31.7875,2.0180,2523.320, 0
31.7877,2.0184,2523.140, 0
31.7879,2.0190,2522.950, 0
31.7879,2.0189,2522.700, 0
31.7883,2.0196,2522.620, 0
31.7875,2.0189,2522.290, 0
31.7871,2.0182,2522.080, 0
