
 Profile 337

 Sensors were turned on at  04/18/2017 04:00:02
 Vehicle began profiling at 04/18/2017 04:02:05

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/18/2017 04:02:05,0,11.0,0.000,0.00,0.00,53,135,570
04/18/2017 04:02:15,176,10.8,0.000,0.00,0.00,52,130,570
04/18/2017 04:02:25,137,10.9,0.000,0.00,0.00,55,135,570
04/18/2017 04:02:38,178,10.8,2518.960,343.62,2.02,53,133,570
04/18/2017 04:02:48,90,10.9,2516.220,343.95,2.02,53,135,570
04/18/2017 04:02:58,93,11.0,2513.520,342.90,2.03,55,134,569
04/18/2017 04:03:08,111,11.0,2510.760,342.55,2.06,53,133,569
04/18/2017 04:03:18,104,10.9,2507.910,342.90,2.07,53,136,569
04/18/2017 04:03:28,94,11.0,2505.100,342.69,2.08,52,142,569
04/18/2017 04:03:38,89,11.0,2502.320,343.01,2.09,54,136,569
04/18/2017 04:03:48,96,11.0,2499.510,342.29,2.12,53,140,569
04/18/2017 04:03:58,87,11.0,2496.700,341.41,2.14,55,134,569
04/18/2017 04:04:08,90,11.0,2493.920,341.69,2.17,53,134,569
04/18/2017 04:04:18,100,10.9,2491.300,340.91,2.21,53,136,569
04/18/2017 04:04:28,92,10.9,2488.380,338.85,2.24,54,130,569
04/18/2017 04:04:38,92,10.9,2485.600,338.97,2.26,52,133,569
04/18/2017 04:04:48,93,10.9,2482.820,338.48,2.27,53,134,569
04/18/2017 04:04:58,105,10.9,2479.980,338.54,2.28,53,136,568
04/18/2017 04:05:08,93,10.9,2477.280,338.21,2.30,52,131,569
04/18/2017 04:05:18,82,10.9,2474.530,337.53,2.30,53,126,568
04/18/2017 04:05:28,86,10.9,2471.750,337.55,2.30,53,125,568
04/18/2017 04:05:38,102,10.9,2469.050,337.16,2.30,53,130,568
04/18/2017 04:05:48,102,10.9,2466.150,338.03,2.31,54,127,568
04/18/2017 04:05:58,86,10.9,2463.390,337.81,2.32,53,129,568
04/18/2017 04:06:08,89,10.9,2460.700,337.54,2.32,53,129,568
04/18/2017 04:06:18,92,10.9,2457.990,337.68,2.34,54,130,568
04/18/2017 04:06:28,94,10.9,2455.150,336.67,2.36,53,135,568
04/18/2017 04:06:38,101,10.9,2452.370,337.88,2.36,53,132,568
04/18/2017 04:06:48,86,10.9,2449.540,336.79,2.38,53,133,568
04/18/2017 04:06:58,96,10.9,2446.840,336.27,2.39,52,130,568
04/18/2017 04:07:08,115,10.9,2444.070,336.62,2.39,53,130,568
04/18/2017 04:07:18,102,10.9,2441.450,336.45,2.41,53,133,568
04/18/2017 04:07:28,93,10.9,2438.540,336.73,2.42,54,130,568
04/18/2017 04:07:38,101,10.9,2435.850,335.80,2.42,55,131,568
04/18/2017 04:07:48,87,10.9,2433.080,336.56,2.42,52,129,568
04/18/2017 04:07:58,86,10.9,2430.210,337.00,2.42,52,129,568
04/18/2017 04:08:08,103,10.9,2427.510,337.31,2.42,53,130,568
