

 Profile 322

mmho/cm,Celsius,dbars,hz

32.4078,3.8165,182.430, 0
32.4076,3.8164,182.500, 0
32.4078,3.8162,182.430, 0
32.4086,3.8173,182.640, 0
32.4082,3.8172,182.460, 0
32.4074,3.8163,182.600, 0
32.4070,3.8158,182.450, 0
32.4068,3.8156,182.590, 0
32.4072,3.8159,182.440, 0
32.4074,3.8161,182.500, 0
32.4072,3.8162,182.450, 0
32.4081,3.8166,182.380, 0
32.4086,3.8173,182.460, 0
32.4086,3.8173,182.360, 0
32.4088,3.8176,182.480, 0
32.4086,3.8173,182.450, 0
32.4085,3.8174,182.410, 0
32.4088,3.8175,182.570, 0
32.4090,3.8175,182.480, 0
32.4092,3.8178,182.610, 0
32.4092,3.8179,182.590, 0
32.4091,3.8178,182.460, 0
32.4092,3.8179,182.560, 0
32.4092,3.8179,182.440, 0
32.4092,3.8180,182.450, 0
32.4092,3.8180,182.510, 0
32.4091,3.8178,182.400, 0
32.4092,3.8178,182.380, 0
32.4076,3.8169,182.480, 0
32.4058,3.8146,182.410, 0
32.4058,3.8148,182.530, 0
32.4056,3.8141,182.560, 0
32.4056,3.8143,182.460, 0
32.4066,3.8153,182.580, 0
32.4070,3.8158,182.550, 0
32.4066,3.8158,182.490, 0
32.4054,3.8143,182.550, 0
32.4054,3.8142,182.510, 0
32.4056,3.8141,182.440, 0
32.4060,3.8146,182.540, 0
32.4058,3.8148,182.410, 0
32.4058,3.8146,182.350, 0
32.4060,3.8147,182.500, 0
32.4056,3.8143,182.440, 0
32.4060,3.8145,182.430, 0
32.4062,3.8147,182.520, 0
32.4056,3.8144,182.450, 0
32.4060,3.8148,182.490, 0
32.4062,3.8150,182.550, 0
32.4058,3.8147,182.460, 0
32.4062,3.8148,182.520, 0
32.4056,3.8146,182.580, 0
32.4054,3.8142,182.450, 0
32.4054,3.8143,182.470, 0
32.4052,3.8143,182.530, 0
32.4056,3.8143,182.440, 0
32.4054,3.8143,182.520, 0
32.4056,3.8144,182.570, 0
32.4052,3.8142,182.450, 0
32.4050,3.8139,182.500, 0
32.4060,3.8148,182.470, 0
32.4056,3.8145,182.380, 0
32.4056,3.8150,182.480, 0
32.4062,3.8153,182.500, 0
32.4076,3.8161,182.410, 0
32.4070,3.8161,182.430, 0
32.4070,3.8160,182.530, 0
32.4060,3.8149,182.450, 0
32.4054,3.8145,182.430, 0
32.4052,3.8142,182.550, 0
32.4052,3.8144,182.570, 0
32.4050,3.8143,182.480, 0
32.4050,3.8141,182.460, 0
32.4052,3.8142,182.550, 0
32.4058,3.8146,182.470, 0
32.4068,3.8154,182.370, 0
32.4056,3.8151,182.420, 0
32.4070,3.8158,182.530, 0
32.4082,3.8165,182.410, 0
32.4087,3.8172,182.390, 0
32.4068,3.8160,182.440, 0
32.4064,3.8157,182.520, 0
32.4066,3.8156,182.560, 0
32.4068,3.8157,182.430, 0
32.4068,3.8158,182.540, 0
32.4070,3.8160,182.570, 0
32.4074,3.8161,182.500, 0
32.4070,3.8161,182.430, 0
32.4074,3.8163,182.480, 0
32.4075,3.8163,182.520, 0
32.4082,3.8165,182.330, 0
32.4082,3.8170,182.400, 0
32.4084,3.8169,182.480, 0
32.4082,3.8169,182.430, 0
32.4079,3.8165,182.370, 0
32.4078,3.8167,182.420, 0
32.4078,3.8166,182.570, 0
32.4080,3.8165,182.490, 0
32.4078,3.8165,182.480, 0
32.4081,3.8164,182.580, 0
32.4082,3.8165,182.430, 0
32.4080,3.8166,182.440, 0
32.4092,3.8173,182.550, 0
32.4082,3.8170,182.490, 0
32.4079,3.8165,182.400, 0
32.4076,3.8165,182.460, 0
32.4080,3.8164,182.510, 0
32.4070,3.8156,182.380, 0
32.4066,3.8156,182.480, 0
32.4070,3.8157,182.520, 0
32.4078,3.8163,182.370, 0
32.4074,3.8164,182.450, 0
32.4062,3.8149,182.520, 0
32.4062,3.8154,182.450, 0
32.4060,3.8151,182.490, 0
32.4056,3.8146,182.570, 0
32.4058,3.8148,182.440, 0
32.4060,3.8150,182.480, 0
32.4058,3.8148,182.510, 0
32.4058,3.8145,182.460, 0
32.4064,3.8153,182.540, 0
32.4056,3.8146,182.520, 0
32.4058,3.8145,182.600, 0
32.4068,3.8152,182.750, 0
32.4072,3.8158,182.870, 0
32.4078,3.8168,182.920, 0
32.4090,3.8172,183.160, 0
32.4100,3.8179,183.320, 0
32.4100,3.8181,183.410, 0
32.4102,3.8182,183.570, 0
32.4108,3.8182,183.860, 0
32.4108,3.8182,184.010, 0
32.4108,3.8181,184.150, 0
32.4108,3.8183,184.380, 0
32.4110,3.8180,184.740, 0
32.4112,3.8183,184.890, 0
32.4112,3.8182,185.030, 0
32.4118,3.8188,185.370, 0
32.4118,3.8185,185.600, 0
32.4118,3.8186,185.840, 0
32.4120,3.8183,186.030, 0
32.4120,3.8187,186.360, 0
32.4124,3.8189,186.660, 0
32.4124,3.8187,186.890, 0
32.4128,3.8187,187.100, 0
32.4128,3.8190,187.460, 0
32.4130,3.8187,187.790, 0
32.4132,3.8189,187.950, 0
32.4134,3.8193,188.200, 0
32.4132,3.8188,188.550, 0
32.4136,3.8189,188.900, 0
32.4138,3.8191,189.080, 0
32.4140,3.8188,189.310, 0
32.4142,3.8190,189.670, 0
32.4144,3.8193,189.950, 0
32.4146,3.8195,190.150, 0
32.4142,3.8187,190.400, 0
32.4146,3.8192,190.740, 0
32.4148,3.8191,191.020, 0
32.4144,3.8189,191.220, 0
32.4148,3.8189,191.450, 0
32.4148,3.8187,191.770, 0
32.4152,3.8188,192.140, 0
32.4148,3.8187,192.260, 0
32.4151,3.8187,192.520, 0
32.4154,3.8188,192.900, 0
32.4156,3.8188,193.280, 0
32.4158,3.8188,193.490, 0
32.4160,3.8194,193.640, 0
32.4164,3.8194,193.930, 0
32.4164,3.8193,194.280, 0
32.4170,3.8196,194.570, 0
32.4170,3.8198,194.720, 0
32.4164,3.8188,194.950, 0
32.4164,3.8186,195.290, 0
32.4164,3.8183,195.600, 0
32.4164,3.8186,195.820, 0
32.4164,3.8183,196.000, 0
32.4168,3.8187,196.340, 0
32.4172,3.8190,196.680, 0
32.4174,3.8187,197.010, 0
32.4179,3.8193,197.210, 0
32.4176,3.8191,197.420, 0
32.4178,3.8188,197.740, 0
32.4176,3.8189,198.120, 0
32.4178,3.8189,198.270, 0
32.4171,3.8176,198.510, 0
32.4172,3.8178,198.700, 0
32.4172,3.8180,199.040, 0
32.4178,3.8181,199.340, 0
32.4178,3.8183,199.650, 0
32.4178,3.8180,199.870, 0
32.4176,3.8179,200.070, 0
32.4172,3.8172,200.400, 0
32.4176,3.8172,200.700, 0
32.4174,3.8169,201.070, 0
32.4180,3.8178,201.290, 0
32.4182,3.8175,201.450, 0
32.4192,3.8182,201.770, 0
32.4192,3.8184,202.080, 0
32.4188,3.8178,202.380, 0
32.4186,3.8174,202.580, 0
