

 Profile 345

mmho/cm,Celsius,dbars,hz

32.0081,2.2594,2521.310, 0
32.0082,2.2594,2521.260, 0
32.0082,2.2593,2521.300, 0
32.0084,2.2597,2521.210, 0
32.0086,2.2598,2521.230, 0
32.0086,2.2600,2521.230, 0
32.0086,2.2598,2521.220, 0
32.0088,2.2600,2521.300, 0
32.0088,2.2603,2521.210, 0
32.0084,2.2597,2521.300, 0
32.0086,2.2597,2521.200, 0
32.0082,2.2595,2521.280, 0
32.0084,2.2594,2521.200, 0
32.0086,2.2595,2521.260, 0
32.0088,2.2603,2521.190, 0
32.0084,2.2598,2521.250, 0
32.0082,2.2595,2521.160, 0
32.0086,2.2593,2521.290, 0
32.0086,2.2598,2521.200, 0
32.0084,2.2597,2521.320, 0
32.0082,2.2594,2521.220, 0
32.0084,2.2595,2521.290, 0
32.0080,2.2593,2521.190, 0
32.0084,2.2592,2521.290, 0
32.0088,2.2601,2521.170, 0
32.0090,2.2600,2521.250, 0
32.0094,2.2607,2521.240, 0
32.0086,2.2603,2521.230, 0
32.0086,2.2599,2521.310, 0
32.0084,2.2597,2521.210, 0
32.0084,2.2595,2521.260, 0
32.0086,2.2595,2521.160, 0
32.0098,2.2608,2521.260, 0
32.0098,2.2611,2521.150, 0
32.0100,2.2611,2521.140, 0
32.0100,2.2610,2521.300, 0
32.0092,2.2601,2521.130, 0
32.0096,2.2607,2521.240, 0
32.0100,2.2610,2521.230, 0
32.0094,2.2606,2521.170, 0
32.0096,2.2607,2521.300, 0
32.0100,2.2610,2521.180, 0
32.0102,2.2615,2521.250, 0
32.0100,2.2612,2521.260, 0
32.0098,2.2611,2521.110, 0
32.0096,2.2607,2521.270, 0
32.0098,2.2608,2521.230, 0
32.0100,2.2616,2521.110, 0
32.0100,2.2615,2521.290, 0
32.0092,2.2605,2521.250, 0
32.0096,2.2608,2521.190, 0
32.0098,2.2610,2521.300, 0
32.0106,2.2615,2521.190, 0
32.0102,2.2616,2521.150, 0
32.0096,2.2610,2521.300, 0
32.0092,2.2605,2521.120, 0
32.0094,2.2606,2521.240, 0
32.0094,2.2610,2521.280, 0
32.0096,2.2606,2521.160, 0
32.0096,2.2607,2521.270, 0
32.0094,2.2602,2521.250, 0
32.0098,2.2612,2521.200, 0
32.0099,2.2610,2521.160, 0
32.0106,2.2618,2521.210, 0
32.0104,2.2619,2521.130, 0
32.0104,2.2615,2521.250, 0
32.0099,2.2617,2521.240, 0
32.0097,2.2610,2521.190, 0
32.0099,2.2614,2521.160, 0
32.0099,2.2613,2521.340, 0
32.0104,2.2614,2521.230, 0
32.0106,2.2620,2521.100, 0
32.0108,2.2621,2521.230, 0
32.0108,2.2625,2521.240, 0
32.0104,2.2615,2521.150, 0
32.0099,2.2608,2521.220, 0
32.0097,2.2612,2521.270, 0
32.0087,2.2600,2521.200, 0
32.0083,2.2591,2521.150, 0
32.0083,2.2591,2521.300, 0
32.0081,2.2593,2521.290, 0
32.0085,2.2595,2521.160, 0
32.0089,2.2598,2521.170, 0
32.0091,2.2604,2521.260, 0
32.0095,2.2607,2521.270, 0
32.0104,2.2615,2521.120, 0
32.0106,2.2619,2521.210, 0
32.0101,2.2612,2521.260, 0
32.0091,2.2606,2521.230, 0
32.0083,2.2593,2521.170, 0
32.0077,2.2589,2521.230, 0
32.0075,2.2587,2521.240, 0
32.0077,2.2584,2521.220, 0
32.0077,2.2584,2521.190, 0
32.0077,2.2589,2521.270, 0
32.0077,2.2589,2521.230, 0
32.0075,2.2584,2521.140, 0
32.0073,2.2583,2521.180, 0
32.0099,2.2608,2521.240, 0
32.0085,2.2600,2521.150, 0
32.0104,2.2617,2521.190, 0
32.0106,2.2622,2521.220, 0
32.0101,2.2616,2521.220, 0
32.0104,2.2618,2521.130, 0
32.0114,2.2623,2521.110, 0
32.0114,2.2631,2521.190, 0
32.0112,2.2632,2521.300, 0
32.0108,2.2619,2521.150, 0
32.0116,2.2628,2521.130, 0
32.0095,2.2615,2521.260, 0
32.0110,2.2621,2521.250, 0
32.0112,2.2626,2521.110, 0
32.0108,2.2622,2521.210, 0
32.0120,2.2636,2521.340, 0
32.0118,2.2633,2521.180, 0
32.0120,2.2630,2521.140, 0
32.0122,2.2637,2521.240, 0
32.0112,2.2630,2521.320, 0
32.0113,2.2625,2521.130, 0
32.0112,2.2629,2521.160, 0
32.0113,2.2626,2521.150, 0
32.0115,2.2633,2521.000, 0
32.0119,2.2635,2520.960, 0
32.0121,2.2637,2520.890, 0
32.0119,2.2640,2520.610, 0
32.0121,2.2641,2520.530, 0
32.0119,2.2637,2520.480, 0
32.0125,2.2643,2520.240, 0
32.0123,2.2648,2520.000, 0
32.0125,2.2646,2519.840, 0
32.0123,2.2645,2519.710, 0
32.0119,2.2643,2519.480, 0
32.0119,2.2644,2519.160, 0
32.0121,2.2643,2518.950, 0
32.0119,2.2642,2518.750, 0
32.0117,2.2643,2518.480, 0
32.0113,2.2643,2518.250, 0
32.0125,2.2654,2517.920, 0
32.0119,2.2658,2517.750, 0
32.0151,2.2679,2517.540, 0
32.0135,2.2671,2517.260, 0
32.0133,2.2670,2516.870, 0
32.0149,2.2682,2516.550, 0
32.0168,2.2704,2516.430, 0
32.0190,2.2734,2516.200, 0
32.0214,2.2760,2515.860, 0
32.0227,2.2782,2515.510, 0
32.0237,2.2793,2515.290, 0
32.0263,2.2821,2515.080, 0
32.0286,2.2854,2514.760, 0
32.0304,2.2875,2514.510, 0
32.0308,2.2881,2514.160, 0
32.0331,2.2912,2513.970, 0
32.0340,2.2922,2513.710, 0
32.0350,2.2932,2513.430, 0
32.0350,2.2937,2513.060, 0
32.0358,2.2943,2512.760, 0
32.0374,2.2957,2512.560, 0
32.0378,2.2969,2512.340, 0
32.0378,2.2970,2512.090, 0
32.0382,2.2974,2511.670, 0
32.0384,2.2980,2511.440, 0
32.0388,2.2984,2511.150, 0
32.0394,2.2994,2510.910, 0
32.0396,2.2992,2510.650, 0
32.0394,2.2995,2510.330, 0
32.0394,2.2996,2510.040, 0
32.0400,2.3001,2509.820, 0
32.0408,2.3011,2509.700, 0
32.0408,2.3012,2509.430, 0
32.0410,2.3020,2509.030, 0
32.0424,2.3034,2508.630, 0
32.0449,2.3066,2508.340, 0
32.0481,2.3106,2508.130, 0
32.0489,2.3121,2508.050, 0
32.0495,2.3132,2507.750, 0
32.0516,2.3154,2507.360, 0
32.0532,2.3175,2506.990, 0
32.0542,2.3182,2506.790, 0
32.0548,2.3195,2506.620, 0
32.0552,2.3200,2506.300, 0
32.0562,2.3209,2506.000, 0
32.0562,2.3211,2505.650, 0
32.0577,2.3225,2505.440, 0
32.0585,2.3240,2505.170, 0
32.0597,2.3253,2504.930, 0
32.0606,2.3264,2504.700, 0
32.0614,2.3271,2504.410, 0
32.0614,2.3276,2504.070, 0
32.0620,2.3280,2503.800, 0
32.0620,2.3287,2503.490, 0
32.0624,2.3288,2503.220, 0
32.0629,2.3294,2503.020, 0
32.0634,2.3305,2502.730, 0
32.0640,2.3309,2502.580, 0
32.0644,2.3318,2502.210, 0
32.0646,2.3320,2501.880, 0
32.0650,2.3327,2501.550, 0
32.0658,2.3334,2501.290, 0
32.0664,2.3341,2501.150, 0
32.0666,2.3347,2500.910, 0
32.0666,2.3350,2500.570, 0
32.0658,2.3346,2500.280, 0
32.0650,2.3344,2499.910, 0
32.0650,2.3342,2499.610, 0
32.0660,2.3354,2499.450, 0
32.0660,2.3359,2499.260, 0
32.0662,2.3359,2498.990, 0
32.0662,2.3361,2498.740, 0
32.0658,2.3363,2498.380, 0
32.0660,2.3362,2498.050, 0
32.0664,2.3364,2497.750, 0
32.0666,2.3370,2497.470, 0
32.0682,2.3386,2497.290, 0
32.0687,2.3398,2497.070, 0
32.0703,2.3416,2496.770, 0
32.0707,2.3427,2496.480, 0
32.0709,2.3427,2496.110, 0
32.0721,2.3438,2495.890, 0
32.0725,2.3447,2495.620, 0
32.0758,2.3488,2495.370, 0
32.0754,2.3490,2495.130, 0
32.0772,2.3507,2494.920, 0
32.0776,2.3514,2494.650, 0
32.0774,2.3514,2494.330, 0
32.0773,2.3516,2494.050, 0
32.0780,2.3521,2493.740, 0
32.0788,2.3533,2493.470, 0
32.0792,2.3539,2493.130, 0
32.0788,2.3535,2492.860, 0
32.0792,2.3542,2492.610, 0
32.0792,2.3540,2492.360, 0
32.0802,2.3547,2492.120, 0
32.0811,2.3564,2491.930, 0
32.0809,2.3573,2491.590, 0
32.0813,2.3571,2491.280, 0
32.0841,2.3602,2490.970, 0
32.0859,2.3629,2490.660, 0
32.0873,2.3643,2490.420, 0
32.0886,2.3661,2490.200, 0
32.0889,2.3669,2489.900, 0
32.0897,2.3678,2489.740, 0
32.0889,2.3669,2489.450, 0
32.0887,2.3667,2489.140, 0
32.0924,2.3699,2488.830, 0
32.0938,2.3725,2488.450, 0
32.0975,2.3769,2488.220, 0
32.0989,2.3794,2488.070, 0
32.1009,2.3816,2487.790, 0
32.1020,2.3833,2487.560, 0
32.1030,2.3842,2487.250, 0
32.1034,2.3849,2486.890, 0
32.1044,2.3861,2486.610, 0
32.1073,2.3892,2486.320, 0
32.1077,2.3899,2486.020, 0
32.1085,2.3913,2485.830, 0
32.1089,2.3913,2485.610, 0
32.1097,2.3921,2485.410, 0
32.1111,2.3940,2485.110, 0
32.1119,2.3950,2484.780, 0
32.1125,2.3961,2484.430, 0
32.1131,2.3966,2484.160, 0
32.1153,2.3986,2483.900, 0
32.1172,2.4008,2483.710, 0
32.1184,2.4024,2483.470, 0
32.1198,2.4040,2483.190, 0
32.1206,2.4050,2482.910, 0
32.1210,2.4054,2482.640, 0
32.1216,2.4061,2482.260, 0
32.1221,2.4071,2482.010, 0
32.1221,2.4069,2481.760, 0
32.1219,2.4070,2481.560, 0
32.1220,2.4073,2481.280, 0
32.1216,2.4068,2481.060, 0
32.1212,2.4066,2480.680, 0
32.1212,2.4064,2480.430, 0
32.1208,2.4061,2480.100, 0
32.1210,2.4064,2479.790, 0
32.1211,2.4065,2479.640, 0
32.1204,2.4060,2479.360, 0
32.1211,2.4071,2479.080, 0
32.1229,2.4088,2478.800, 0
32.1239,2.4100,2478.540, 0
32.1243,2.4104,2478.170, 0
32.1249,2.4112,2477.920, 0
32.1253,2.4118,2477.760, 0
32.1265,2.4129,2477.530, 0
32.1284,2.4155,2477.250, 0
32.1302,2.4176,2476.930, 0
32.1316,2.4193,2476.590, 0
32.1322,2.4201,2476.300, 0
32.1324,2.4203,2476.040, 0
32.1330,2.4210,2475.760, 0
32.1332,2.4214,2475.480, 0
32.1338,2.4221,2475.310, 0
32.1344,2.4230,2475.030, 0
32.1350,2.4235,2474.810, 0
32.1350,2.4237,2474.550, 0
32.1350,2.4237,2474.240, 0
32.1360,2.4245,2473.950, 0
32.1360,2.4252,2473.650, 0
32.1367,2.4256,2473.340, 0
32.1369,2.4262,2473.060, 0
32.1373,2.4264,2472.740, 0
32.1389,2.4285,2472.520, 0
32.1403,2.4299,2472.280, 0
32.1427,2.4328,2472.060, 0
32.1437,2.4343,2471.730, 0
32.1453,2.4360,2471.500, 0
32.1492,2.4403,2471.210, 0
32.1519,2.4436,2471.020, 0
32.1547,2.4473,2470.740, 0
32.1563,2.4489,2470.350, 0
32.1590,2.4519,2470.110, 0
32.1604,2.4537,2469.810, 0
32.1613,2.4549,2469.490, 0
32.1628,2.4565,2469.160, 0
32.1650,2.4586,2468.930, 0
32.1672,2.4612,2468.760, 0
32.1691,2.4637,2468.590, 0
32.1709,2.4662,2468.270, 0
32.1717,2.4673,2468.000, 0
32.1725,2.4683,2467.700, 0
