

 Profile 332

mmho/cm,Celsius,dbars,hz

32.1900,3.5945,177.900, 0
32.1900,3.5943,177.950, 0
32.1897,3.5940,177.960, 0
32.1893,3.5938,177.890, 0
32.1891,3.5930,177.870, 0
32.1881,3.5928,177.890, 0
32.1877,3.5920,177.910, 0
32.1875,3.5919,177.910, 0
32.1879,3.5921,178.000, 0
32.1877,3.5921,177.840, 0
32.1881,3.5923,177.950, 0
32.1879,3.5921,177.840, 0
32.1879,3.5922,177.970, 0
32.1885,3.5926,177.930, 0
32.1889,3.5929,177.880, 0
32.1889,3.5929,177.980, 0
32.1885,3.5927,177.880, 0
32.1883,3.5924,177.850, 0
32.1883,3.5928,177.960, 0
32.1881,3.5922,177.910, 0
32.1883,3.5924,177.900, 0
32.1883,3.5924,177.950, 0
32.1883,3.5921,177.870, 0
32.1875,3.5917,177.830, 0
32.1865,3.5906,178.000, 0
32.1868,3.5906,177.890, 0
32.1875,3.5915,177.850, 0
32.1871,3.5917,177.940, 0
32.1877,3.5914,177.930, 0
32.1869,3.5916,177.830, 0
32.1887,3.5925,177.900, 0
32.1889,3.5931,177.970, 0
32.1889,3.5931,177.920, 0
32.1891,3.5935,177.800, 0
32.1877,3.5919,177.970, 0
32.1883,3.5923,177.930, 0
32.1870,3.5913,177.790, 0
32.1865,3.5909,177.850, 0
32.1865,3.5904,177.960, 0
32.1867,3.5907,177.860, 0
32.1865,3.5909,177.820, 0
32.1873,3.5917,177.820, 0
32.1881,3.5924,177.930, 0
32.1875,3.5921,177.900, 0
32.1881,3.5923,177.840, 0
32.1885,3.5931,177.900, 0
32.1883,3.5930,177.970, 0
32.1885,3.5925,177.950, 0
32.1889,3.5931,177.840, 0
32.1892,3.5934,177.830, 0
32.1898,3.5940,177.900, 0
32.1896,3.5942,177.930, 0
32.1897,3.5942,177.910, 0
32.1905,3.5949,177.810, 0
32.1900,3.5945,177.870, 0
32.1900,3.5945,177.910, 0
32.1894,3.5941,177.930, 0
32.1883,3.5926,177.850, 0
32.1881,3.5921,177.850, 0
32.1879,3.5921,177.840, 0
32.1881,3.5921,177.950, 0
32.1879,3.5922,177.950, 0
32.1877,3.5920,177.860, 0
32.1879,3.5921,177.810, 0
32.1879,3.5921,177.870, 0
32.1879,3.5921,177.950, 0
32.1877,3.5920,177.940, 0
32.1879,3.5919,177.920, 0
32.1877,3.5919,177.820, 0
32.1881,3.5921,177.770, 0
32.1879,3.5922,177.870, 0
32.1879,3.5924,177.900, 0
32.1883,3.5925,177.960, 0
32.1875,3.5917,177.850, 0
32.1875,3.5917,177.840, 0
32.1873,3.5917,177.880, 0
32.1871,3.5916,177.900, 0
32.1875,3.5920,177.930, 0
32.1875,3.5914,177.940, 0
32.1877,3.5919,177.880, 0
32.1875,3.5914,177.790, 0
32.1877,3.5917,177.820, 0
32.1877,3.5919,177.910, 0
32.1875,3.5918,177.950, 0
32.1877,3.5917,177.850, 0
32.1879,3.5919,177.820, 0
32.1877,3.5919,177.810, 0
32.1877,3.5917,177.810, 0
32.1877,3.5921,177.920, 0
32.1879,3.5923,177.940, 0
32.1877,3.5921,177.880, 0
32.1877,3.5919,177.860, 0
32.1877,3.5917,177.810, 0
32.1877,3.5921,177.850, 0
32.1873,3.5917,177.870, 0
32.1873,3.5916,177.950, 0
32.1873,3.5917,177.980, 0
32.1877,3.5919,177.920, 0
32.1877,3.5922,177.860, 0
32.1877,3.5918,177.800, 0
32.1877,3.5923,177.820, 0
32.1869,3.5913,177.860, 0
32.1873,3.5913,177.900, 0
32.1862,3.5906,177.870, 0
32.1863,3.5904,177.990, 0
32.1861,3.5904,177.890, 0
32.1859,3.5903,177.860, 0
32.1869,3.5910,177.800, 0
32.1875,3.5917,177.800, 0
32.1879,3.5919,177.820, 0
32.1877,3.5921,177.870, 0
32.1877,3.5920,177.920, 0
32.1879,3.5921,177.950, 0
32.1879,3.5924,177.950, 0
32.1881,3.5924,177.860, 0
32.1887,3.5925,177.830, 0
32.1889,3.5931,177.810, 0
32.1881,3.5924,177.830, 0
32.1885,3.5927,177.860, 0
32.1883,3.5923,177.910, 0
32.1883,3.5923,177.960, 0
32.1877,3.5922,178.000, 0
32.1879,3.5916,178.060, 0
32.1881,3.5922,178.100, 0
32.1879,3.5921,178.170, 0
32.1879,3.5919,178.240, 0
32.1877,3.5916,178.450, 0
32.1877,3.5915,178.610, 0
32.1877,3.5914,178.860, 0
32.1877,3.5917,179.050, 0
32.1879,3.5918,179.230, 0
32.1877,3.5913,179.420, 0
32.1881,3.5916,179.630, 0
32.1881,3.5913,179.770, 0
32.1885,3.5918,179.950, 0
32.1883,3.5915,180.190, 0
32.1877,3.5906,180.400, 0
32.1887,3.5914,180.770, 0
32.1889,3.5919,180.990, 0
32.1879,3.5904,181.270, 0
32.1873,3.5898,181.480, 0
32.1856,3.5885,181.680, 0
32.1830,3.5854,181.920, 0
32.1833,3.5845,182.160, 0
32.1827,3.5846,182.460, 0
32.1802,3.5814,182.750, 0
32.1800,3.5812,183.080, 0
32.1798,3.5809,183.400, 0
32.1793,3.5805,183.660, 0
32.1778,3.5790,183.960, 0
32.1786,3.5793,184.180, 0
32.1784,3.5793,184.420, 0
32.1788,3.5794,184.630, 0
32.1787,3.5793,184.870, 0
32.1785,3.5788,185.170, 0
32.1784,3.5787,185.490, 0
32.1796,3.5792,185.810, 0
32.1792,3.5792,186.090, 0
32.1788,3.5787,186.380, 0
32.1787,3.5786,186.630, 0
32.1786,3.5786,186.900, 0
32.1786,3.5784,187.150, 0
32.1788,3.5784,187.360, 0
32.1782,3.5779,187.610, 0
32.1774,3.5768,187.880, 0
32.1775,3.5768,188.150, 0
32.1780,3.5768,188.470, 0
32.1780,3.5772,188.800, 0
32.1788,3.5772,189.020, 0
32.1792,3.5778,189.360, 0
32.1784,3.5772,189.620, 0
32.1788,3.5774,189.940, 0
32.1794,3.5779,190.160, 0
32.1784,3.5767,190.450, 0
32.1788,3.5765,190.590, 0
32.1782,3.5763,190.830, 0
32.1786,3.5764,191.160, 0
32.1786,3.5765,191.450, 0
32.1782,3.5757,191.740, 0
32.1786,3.5760,192.100, 0
32.1786,3.5758,192.360, 0
32.1790,3.5765,192.620, 0
32.1798,3.5772,192.910, 0
32.1794,3.5769,193.180, 0
32.1802,3.5771,193.460, 0
32.1804,3.5771,193.660, 0
32.1808,3.5771,193.900, 0
32.1810,3.5776,194.190, 0
32.1808,3.5774,194.470, 0
32.1816,3.5778,194.750, 0
32.1822,3.5784,194.900, 0
32.1824,3.5784,195.210, 0
32.1826,3.5786,195.430, 0
32.1828,3.5785,195.740, 0
32.1826,3.5787,196.040, 0
32.1826,3.5784,196.360, 0
32.1832,3.5785,196.640, 0
32.1836,3.5789,196.920, 0
32.1836,3.5791,197.250, 0
32.1838,3.5791,197.520, 0
32.1841,3.5788,197.770, 0
32.1844,3.5792,198.020, 0
32.1842,3.5792,198.330, 0
32.1844,3.5791,198.610, 0
32.1844,3.5793,198.830, 0
32.1851,3.5797,199.090, 0
32.1853,3.5794,199.390, 0
32.1854,3.5797,199.590, 0
32.1854,3.5799,199.860, 0
32.1854,3.5794,200.050, 0
32.1858,3.5794,200.330, 0
32.1853,3.5792,200.610, 0
32.1854,3.5789,200.870, 0
32.1860,3.5792,201.210, 0
32.1862,3.5794,201.440, 0
32.1858,3.5793,201.760, 0
32.1864,3.5792,202.040, 0
32.1859,3.5789,202.360, 0
32.1856,3.5787,202.640, 0
32.1842,3.5771,202.910, 0
32.1836,3.5761,203.150, 0
32.1840,3.5765,203.390, 0
32.1841,3.5762,203.660, 0
32.1853,3.5770,203.960, 0
32.1874,3.5797,204.190, 0
32.1881,3.5802,204.470, 0
32.1883,3.5803,204.670, 0
32.1893,3.5811,204.970, 0
32.1892,3.5811,205.190, 0
32.1899,3.5815,205.460, 0
32.1907,3.5823,205.730, 0
32.1905,3.5823,205.990, 0
32.1907,3.5819,206.330, 0
32.1908,3.5821,206.510, 0
32.1906,3.5816,206.860, 0
32.1905,3.5816,207.090, 0
32.1901,3.5811,207.400, 0
32.1907,3.5810,207.710, 0
32.1913,3.5818,208.010, 0
32.1918,3.5824,208.280, 0
32.1927,3.5828,208.540, 0
32.1925,3.5827,208.830, 0
32.1915,3.5819,209.130, 0
32.1913,3.5816,209.350, 0
32.1916,3.5812,209.620, 0
32.1918,3.5815,209.880, 0
32.1919,3.5816,210.150, 0
32.1919,3.5813,210.430, 0
32.1917,3.5815,210.610, 0
32.1909,3.5797,210.880, 0
32.1908,3.5796,211.250, 0
32.1909,3.5794,211.400, 0
32.1911,3.5797,211.670, 0
32.1915,3.5798,211.930, 0
32.1917,3.5803,212.240, 0
32.1920,3.5804,212.490, 0
32.1920,3.5802,212.760, 0
32.1920,3.5805,213.080, 0
32.1917,3.5801,213.410, 0
32.1917,3.5795,213.580, 0
32.1917,3.5793,213.860, 0
32.1918,3.5797,214.300, 0
32.1921,3.5797,214.520, 0
32.1921,3.5791,214.740, 0
32.1921,3.5794,215.020, 0
32.1915,3.5783,215.270, 0
32.1896,3.5765,215.490, 0
32.1876,3.5745,215.730, 0
32.1898,3.5758,216.020, 0
32.1919,3.5784,216.220, 0
32.1921,3.5787,216.520, 0
32.1906,3.5775,216.760, 0
32.1908,3.5769,217.000, 0
32.1912,3.5771,217.350, 0
32.1908,3.5763,217.640, 0
32.1902,3.5762,218.000, 0
32.1906,3.5762,218.270, 0
32.1896,3.5757,218.550, 0
32.1888,3.5740,218.800, 0
32.1894,3.5745,219.050, 0
32.1888,3.5735,219.290, 0
32.1884,3.5736,219.570, 0
32.1880,3.5729,219.770, 0
