
 Profile 327

 Sensors were turned on at  04/09/2017 20:00:02
 Vehicle began profiling at 04/09/2017 20:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/09/2017 20:02:04,0,11.0,0.000,0.00,0.00,54,115,569
04/09/2017 20:02:14,187,10.8,0.000,0.00,0.00,53,115,569
04/09/2017 20:02:24,134,10.9,0.000,0.00,0.00,54,114,569
04/09/2017 20:02:37,202,10.8,2518.370,324.05,2.58,54,114,569
04/09/2017 20:02:47,103,10.9,2515.270,323.82,2.59,54,114,569
04/09/2017 20:02:57,97,10.9,2512.430,323.94,2.60,54,126,568
04/09/2017 20:03:07,112,10.9,2509.730,323.00,2.60,53,115,568
04/09/2017 20:03:17,108,11.0,2506.910,323.74,2.62,54,114,568
04/09/2017 20:03:27,102,10.9,2504.160,323.76,2.62,53,114,568
04/09/2017 20:03:37,103,10.9,2501.350,323.40,2.63,52,113,568
04/09/2017 20:03:47,108,10.9,2498.640,322.89,2.63,54,114,568
04/09/2017 20:03:57,108,10.9,2495.880,322.82,2.64,53,113,568
04/09/2017 20:04:07,109,10.9,2493.120,322.26,2.64,54,113,568
04/09/2017 20:04:17,108,10.9,2490.380,322.61,2.65,53,112,568
04/09/2017 20:04:27,105,10.9,2487.480,322.36,2.65,53,114,568
04/09/2017 20:04:37,106,10.9,2484.690,322.03,2.66,54,113,568
04/09/2017 20:04:47,103,10.9,2481.970,322.46,2.66,53,116,568
04/09/2017 20:04:57,102,10.9,2479.160,322.62,2.66,53,113,568
04/09/2017 20:05:07,106,10.9,2476.500,322.52,2.67,53,113,568
04/09/2017 20:05:17,93,10.9,2473.740,321.30,2.67,54,114,568
04/09/2017 20:05:27,109,10.9,2470.880,321.77,2.67,52,112,568
04/09/2017 20:05:37,101,10.9,2468.170,321.97,2.68,52,114,567
04/09/2017 20:05:47,119,10.8,2465.360,321.52,2.68,54,114,567
04/09/2017 20:05:57,104,10.9,2462.680,321.58,2.68,53,113,567
04/09/2017 20:06:07,102,10.9,2459.960,321.68,2.69,54,229,567
04/09/2017 20:06:17,100,10.8,2457.160,322.15,2.69,53,113,567
04/09/2017 20:06:27,103,10.9,2454.460,322.13,2.69,53,114,567
04/09/2017 20:06:37,105,10.9,2451.730,321.83,2.69,54,112,567
04/09/2017 20:06:47,97,10.8,2448.890,321.46,2.69,53,112,567
04/09/2017 20:06:57,101,10.8,2446.100,321.94,2.70,53,114,567
04/09/2017 20:07:07,107,10.8,2443.370,321.38,2.71,52,113,567
04/09/2017 20:07:17,109,10.9,2440.530,321.10,2.71,53,111,567
04/09/2017 20:07:27,106,10.8,2437.840,321.40,2.71,54,113,567
04/09/2017 20:07:37,108,10.8,2435.100,320.98,2.72,53,112,567
04/09/2017 20:07:47,113,10.8,2432.410,321.09,2.72,53,110,567
04/09/2017 20:07:57,99,10.8,2429.670,320.74,2.72,54,113,567
