
 Profile 351

 Sensors were turned on at  04/29/2017 20:00:02
 Vehicle began profiling at 04/29/2017 20:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/29/2017 20:02:03,0,11.1,0.000,0.00,0.00,52,121,569
04/29/2017 20:02:13,220,10.6,0.000,0.00,0.00,53,124,569
04/29/2017 20:02:23,218,10.7,0.000,0.00,0.00,53,121,569
04/29/2017 20:02:36,260,10.7,2486.310,334.49,2.32,53,122,569
04/29/2017 20:02:46,181,10.9,2483.920,334.12,2.32,52,122,569
04/29/2017 20:02:56,174,10.9,2481.130,335.37,2.31,53,125,569
04/29/2017 20:03:06,194,10.8,2478.710,336.14,2.31,53,124,569
04/29/2017 20:03:16,174,10.9,2476.070,336.90,2.32,53,125,569
04/29/2017 20:03:26,195,10.9,2473.600,337.46,2.33,53,120,569
04/29/2017 20:03:36,190,10.9,2470.970,334.79,2.37,54,120,569
04/29/2017 20:03:46,172,10.9,2468.580,334.44,2.37,53,120,568
04/29/2017 20:03:56,189,10.9,2465.900,333.08,2.40,52,119,568
04/29/2017 20:04:06,196,10.8,2463.370,332.17,2.41,54,122,568
04/29/2017 20:04:16,189,10.9,2460.860,331.29,2.42,53,115,568
04/29/2017 20:04:26,183,10.9,2458.440,331.36,2.42,52,117,568
04/29/2017 20:04:36,186,10.8,2455.840,330.12,2.43,53,117,568
04/29/2017 20:04:46,179,10.9,2453.290,330.10,2.43,53,116,568
04/29/2017 20:04:56,197,10.8,2450.680,329.34,2.44,53,117,568
04/29/2017 20:05:06,170,10.9,2448.180,329.84,2.45,53,116,568
04/29/2017 20:05:16,183,10.8,2445.680,328.11,2.46,53,116,568
04/29/2017 20:05:26,166,10.8,2443.140,328.81,2.47,53,114,568
04/29/2017 20:05:36,190,10.8,2440.510,327.95,2.48,53,115,568
04/29/2017 20:05:46,190,10.8,2438.010,327.87,2.48,53,116,568
04/29/2017 20:05:56,170,10.8,2435.530,328.16,2.49,55,114,568
04/29/2017 20:06:06,169,10.8,2432.850,326.88,2.50,54,113,568
04/29/2017 20:06:16,190,10.8,2430.320,326.74,2.50,53,115,568
04/29/2017 20:06:26,203,10.8,2427.910,326.92,2.50,53,116,568
04/29/2017 20:06:36,171,10.8,2425.320,327.14,2.51,53,114,568
04/29/2017 20:06:46,171,10.8,2422.690,327.28,2.51,54,113,568
04/29/2017 20:06:56,169,10.8,2420.170,327.12,2.52,52,114,568
04/29/2017 20:07:06,199,10.8,2417.580,327.72,2.52,54,115,568
04/29/2017 20:07:16,172,10.7,2415.070,327.97,2.53,53,117,568
04/29/2017 20:07:26,200,10.7,2412.670,327.69,2.53,54,119,568
04/29/2017 20:07:36,181,10.8,2410.070,327.91,2.54,53,117,568
04/29/2017 20:07:46,159,10.8,2407.560,327.93,2.54,54,116,567
04/29/2017 20:07:56,174,10.7,2404.890,329.01,2.55,53,117,567
04/29/2017 20:08:06,163,10.8,2402.370,328.36,2.55,55,116,567
04/29/2017 20:08:16,169,10.8,2399.920,328.05,2.56,54,117,567
04/29/2017 20:08:26,167,10.7,2397.240,328.57,2.56,54,115,567
04/29/2017 20:08:36,142,10.8,2394.880,328.46,2.56,54,123,567
04/29/2017 20:08:46,170,10.7,2392.200,328.63,2.57,54,119,567
04/29/2017 20:08:56,160,10.7,2389.690,328.65,2.58,53,117,567
04/29/2017 20:09:06,175,10.7,2387.110,327.52,2.59,53,117,567
04/29/2017 20:09:16,171,10.7,2384.450,328.43,2.59,54,119,567
04/29/2017 20:09:26,174,10.7,2382.010,329.20,2.59,53,121,567
04/29/2017 20:09:36,157,10.7,2379.410,330.36,2.59,54,126,567
04/29/2017 20:09:46,163,10.7,2376.960,329.68,2.62,52,118,567
04/29/2017 20:09:56,181,10.7,2374.420,328.15,2.63,53,119,567
04/29/2017 20:10:06,168,10.7,2371.940,328.33,2.63,54,118,567
04/29/2017 20:10:16,186,10.6,2369.410,329.33,2.63,53,118,567
04/29/2017 20:10:26,167,10.7,2366.820,328.11,2.64,54,117,567
04/29/2017 20:10:36,176,10.7,2364.420,328.25,2.64,53,115,567
04/29/2017 20:10:46,172,10.6,2361.860,328.27,2.66,52,117,567
04/29/2017 20:10:56,190,10.6,2359.250,328.40,2.67,54,116,567
04/29/2017 20:11:06,180,10.6,2356.890,327.95,2.67,52,121,567
04/29/2017 20:11:16,195,10.6,2354.410,328.49,2.67,53,119,567
04/29/2017 20:11:26,172,10.6,2351.810,328.54,2.68,53,120,567
04/29/2017 20:11:36,171,10.6,2349.290,327.55,2.68,53,122,567
04/29/2017 20:11:46,184,10.6,2346.830,329.25,2.66,54,120,567
04/29/2017 20:11:56,174,10.6,2344.370,329.58,2.68,54,118,567
