
 Profile 339

 Sensors were turned on at  04/19/2017 20:00:02
 Vehicle began profiling at 04/19/2017 20:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/19/2017 20:02:04,0,11.0,0.000,0.00,0.00,54,122,569
04/19/2017 20:02:14,196,10.8,0.000,0.00,0.00,53,118,569
04/19/2017 20:02:24,154,10.8,0.000,0.00,0.00,53,120,569
04/19/2017 20:02:37,193,10.8,2506.190,333.31,2.34,55,120,569
04/19/2017 20:02:47,105,11.0,2503.350,332.64,2.36,53,121,569
04/19/2017 20:02:57,101,11.0,2500.650,332.23,2.38,54,124,569
04/19/2017 20:03:07,97,11.0,2497.800,332.71,2.39,54,119,569
04/19/2017 20:03:17,90,11.0,2495.010,333.32,2.40,53,122,569
04/19/2017 20:03:27,86,11.0,2492.280,333.37,2.40,52,123,569
04/19/2017 20:03:37,98,11.0,2489.510,333.60,2.42,52,121,569
04/19/2017 20:03:47,97,11.0,2486.850,332.97,2.43,53,126,568
04/19/2017 20:03:57,99,10.9,2484.020,332.74,2.43,53,129,568
04/19/2017 20:04:07,98,10.9,2481.180,333.18,2.45,53,128,569
04/19/2017 20:04:17,104,10.9,2478.410,334.25,2.45,53,127,568
04/19/2017 20:04:27,91,10.9,2475.660,333.72,2.47,53,133,568
04/19/2017 20:04:37,95,10.9,2472.900,333.99,2.47,51,127,568
04/19/2017 20:04:47,91,10.9,2470.180,335.21,2.47,53,127,568
04/19/2017 20:04:57,91,10.9,2467.360,334.94,2.47,54,126,568
04/19/2017 20:05:07,94,10.9,2464.570,334.84,2.48,54,131,568
04/19/2017 20:05:17,100,10.9,2461.900,334.76,2.50,54,127,568
04/19/2017 20:05:27,92,10.9,2459.140,334.38,2.50,53,128,568
04/19/2017 20:05:37,100,10.9,2456.380,334.57,2.51,52,125,568
04/19/2017 20:05:47,106,10.9,2453.550,334.53,2.51,53,126,568
04/19/2017 20:05:57,95,10.9,2450.950,334.17,2.51,52,131,568
