

 Profile 335

mmho/cm,Celsius,dbars,hz

31.7682,1.9947,2529.560, 0
31.7687,1.9950,2529.550, 0
31.7686,1.9954,2529.650, 0
31.7692,1.9954,2529.470, 0
31.7693,1.9960,2529.510, 0
31.7693,1.9960,2529.540, 0
31.7696,1.9962,2529.500, 0
31.7698,1.9964,2529.590, 0
31.7697,1.9960,2529.450, 0
31.7695,1.9960,2529.590, 0
31.7698,1.9963,2529.450, 0
31.7698,1.9968,2529.560, 0
31.7701,1.9967,2529.450, 0
31.7703,1.9970,2529.580, 0
31.7704,1.9967,2529.490, 0
31.7704,1.9967,2529.570, 0
31.7702,1.9967,2529.420, 0
31.7699,1.9965,2529.600, 0
31.7700,1.9966,2529.440, 0
31.7700,1.9965,2529.590, 0
31.7700,1.9964,2529.500, 0
31.7701,1.9966,2529.490, 0
31.7700,1.9964,2529.560, 0
31.7700,1.9964,2529.510, 0
31.7698,1.9966,2529.560, 0
31.7701,1.9963,2529.520, 0
31.7702,1.9964,2529.520, 0
31.7700,1.9965,2529.590, 0
31.7702,1.9965,2529.470, 0
31.7699,1.9964,2529.550, 0
31.7703,1.9968,2529.590, 0
31.7706,1.9970,2529.470, 0
31.7704,1.9972,2529.620, 0
31.7705,1.9968,2529.470, 0
31.7705,1.9969,2529.520, 0
31.7706,1.9971,2529.580, 0
31.7702,1.9970,2529.460, 0
31.7705,1.9971,2529.480, 0
31.7703,1.9969,2529.570, 0
31.7700,1.9967,2529.440, 0
31.7702,1.9967,2529.570, 0
31.7703,1.9964,2529.530, 0
31.7703,1.9967,2529.440, 0
31.7700,1.9965,2529.560, 0
31.7704,1.9968,2529.620, 0
31.7701,1.9967,2529.470, 0
31.7703,1.9969,2529.580, 0
31.7702,1.9967,2529.630, 0
31.7702,1.9964,2529.470, 0
31.7703,1.9965,2529.490, 0
31.7703,1.9967,2529.610, 0
31.7704,1.9968,2529.410, 0
31.7702,1.9968,2529.540, 0
31.7705,1.9969,2529.620, 0
31.7703,1.9969,2529.540, 0
31.7704,1.9971,2529.450, 0
31.7708,1.9970,2529.560, 0
31.7711,1.9979,2529.630, 0
31.7713,1.9978,2529.450, 0
31.7713,1.9980,2529.570, 0
31.7713,1.9982,2529.620, 0
31.7713,1.9980,2529.550, 0
31.7713,1.9982,2529.430, 0
31.7712,1.9983,2529.600, 0
31.7716,1.9981,2529.580, 0
31.7713,1.9984,2529.500, 0
31.7715,1.9980,2529.460, 0
31.7716,1.9981,2529.590, 0
31.7712,1.9976,2529.550, 0
31.7702,1.9969,2529.500, 0
31.7697,1.9959,2529.520, 0
31.7696,1.9957,2529.580, 0
31.7692,1.9955,2529.490, 0
31.7700,1.9960,2529.480, 0
31.7703,1.9963,2529.520, 0
31.7700,1.9965,2529.610, 0
31.7698,1.9962,2529.490, 0
31.7700,1.9964,2529.420, 0
31.7703,1.9967,2529.590, 0
31.7707,1.9971,2529.610, 0
31.7710,1.9975,2529.470, 0
31.7713,1.9975,2529.420, 0
31.7713,1.9982,2529.570, 0
