
 Profile 331

 Sensors were turned on at  04/13/2017 04:00:02
 Vehicle began profiling at 04/13/2017 04:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/13/2017 04:02:03,0,11.0,0.000,0.00,0.00,55,118,569
04/13/2017 04:02:13,167,10.8,0.000,0.00,0.00,53,115,569
04/13/2017 04:02:23,170,10.8,0.000,0.00,0.00,54,117,569
04/13/2017 04:02:36,184,10.8,2507.430,327.81,2.53,53,116,569
04/13/2017 04:02:46,116,11.0,2504.250,327.31,2.53,54,118,569
04/13/2017 04:02:56,114,11.0,2501.600,326.99,2.54,53,116,569
04/13/2017 04:03:06,112,11.0,2498.880,327.81,2.54,53,116,568
04/13/2017 04:03:16,100,11.0,2496.100,327.25,2.54,51,117,568
04/13/2017 04:03:26,108,11.0,2493.350,327.11,2.55,53,116,568
04/13/2017 04:03:36,105,10.9,2490.680,326.89,2.55,52,115,568
04/13/2017 04:03:46,113,10.9,2487.900,325.50,2.57,52,114,568
04/13/2017 04:03:56,108,10.9,2485.170,325.43,2.58,54,113,568
04/13/2017 04:04:06,109,10.9,2482.410,325.14,2.58,52,117,568
04/13/2017 04:04:16,115,10.9,2479.610,324.62,2.58,53,114,568
04/13/2017 04:04:26,111,10.9,2476.980,324.82,2.59,52,115,568
04/13/2017 04:04:36,115,10.9,2474.090,323.92,2.59,52,114,568
04/13/2017 04:04:46,117,10.9,2471.450,323.88,2.60,54,117,568
04/13/2017 04:04:56,111,10.9,2468.760,323.99,2.60,53,112,568
04/13/2017 04:05:06,110,10.9,2465.980,324.22,2.61,52,118,568
04/13/2017 04:05:16,112,10.9,2463.210,323.81,2.62,55,116,568
04/13/2017 04:05:26,111,10.9,2460.450,323.73,2.62,54,114,568
04/13/2017 04:05:36,108,10.9,2457.760,323.58,2.62,52,114,568
04/13/2017 04:05:46,122,10.9,2455.130,323.92,2.63,53,116,568
04/13/2017 04:05:56,105,10.9,2452.300,322.92,2.64,54,114,568
04/13/2017 04:06:06,112,10.9,2449.610,323.32,2.64,53,113,567
04/13/2017 04:06:16,116,10.8,2446.750,323.06,2.65,54,116,567
04/13/2017 04:06:26,114,10.9,2444.200,322.71,2.66,54,114,567
04/13/2017 04:06:36,108,10.9,2441.480,323.00,2.67,53,112,567
04/13/2017 04:06:46,116,10.9,2438.750,321.87,2.67,54,113,567
04/13/2017 04:06:56,111,10.9,2435.950,322.17,2.68,53,112,567
04/13/2017 04:07:06,128,10.9,2433.340,322.13,2.68,54,112,567
04/13/2017 04:07:16,117,10.9,2430.600,323.25,2.69,53,113,567
04/13/2017 04:07:26,119,10.8,2427.840,321.74,2.69,54,112,567
04/13/2017 04:07:36,121,10.8,2425.050,322.24,2.70,52,114,567
04/13/2017 04:07:46,111,10.9,2422.430,321.65,2.70,54,111,567
04/13/2017 04:07:56,110,10.9,2419.680,321.08,2.70,54,112,567
04/13/2017 04:08:06,111,10.9,2416.960,321.18,2.71,52,114,567
04/13/2017 04:08:16,117,10.8,2414.220,321.99,2.71,54,113,567
04/13/2017 04:08:26,105,10.9,2411.570,322.50,2.72,53,111,567
04/13/2017 04:08:36,116,10.8,2408.960,321.98,2.73,54,112,567
04/13/2017 04:08:46,119,10.8,2406.170,321.11,2.73,53,115,567
04/13/2017 04:08:56,99,10.9,2403.450,320.92,2.73,53,114,567
04/13/2017 04:09:06,117,10.9,2400.800,321.20,2.74,52,118,567
04/13/2017 04:09:16,108,10.8,2398.140,321.80,2.75,55,115,567
04/13/2017 04:09:26,115,10.8,2395.390,321.02,2.75,53,120,567
04/13/2017 04:09:36,118,10.8,2392.690,321.28,2.75,53,114,567
04/13/2017 04:09:46,114,10.8,2389.910,321.62,2.75,53,112,567
04/13/2017 04:09:56,107,10.9,2387.090,320.96,2.75,53,113,567
04/13/2017 04:10:06,127,10.8,2384.450,320.71,2.75,54,113,567
04/13/2017 04:10:16,112,10.8,2381.720,320.80,2.75,54,112,567
04/13/2017 04:10:26,108,10.8,2378.990,320.43,2.76,53,115,567
04/13/2017 04:10:36,114,10.8,2376.310,320.92,2.76,54,115,567
04/13/2017 04:10:46,120,10.8,2373.610,320.46,2.76,52,112,567
04/13/2017 04:10:56,119,10.8,2370.910,321.00,2.76,52,114,567
04/13/2017 04:11:06,126,10.8,2368.150,320.41,2.76,53,111,567
04/13/2017 04:11:16,114,10.8,2365.550,321.11,2.76,52,112,567
04/13/2017 04:11:26,113,10.8,2362.760,320.16,2.77,54,114,567
04/13/2017 04:11:36,120,10.8,2360.090,320.99,2.77,52,111,567
04/13/2017 04:11:46,110,10.8,2357.330,320.48,2.77,52,113,567
04/13/2017 04:11:56,118,10.8,2354.640,320.68,2.78,52,114,567
04/13/2017 04:12:06,127,10.8,2352.000,321.28,2.78,53,113,567
04/13/2017 04:12:16,113,10.8,2349.190,320.44,2.78,53,112,567
04/13/2017 04:12:26,113,10.8,2346.400,320.06,2.79,53,111,567
04/13/2017 04:12:36,112,10.9,2343.860,320.33,2.79,53,112,566
04/13/2017 04:12:46,106,10.8,2341.020,320.63,2.80,53,112,567
04/13/2017 04:12:56,109,10.8,2338.430,321.02,2.80,53,112,567
04/13/2017 04:13:06,111,10.8,2335.590,320.59,2.80,53,112,567
04/13/2017 04:13:16,112,10.8,2333.000,321.03,2.80,53,112,567
04/13/2017 04:13:26,111,10.8,2330.310,320.53,2.81,53,112,567
04/13/2017 04:13:36,123,10.8,2327.490,320.81,2.81,53,112,567
04/13/2017 04:13:46,115,10.8,2324.910,320.80,2.81,52,114,566
04/13/2017 04:13:56,114,10.8,2322.120,320.64,2.81,53,112,566
04/13/2017 04:14:06,121,10.8,2319.400,321.11,2.81,54,110,566
04/13/2017 04:14:16,114,10.8,2316.670,320.60,2.82,53,110,566
04/13/2017 04:14:26,106,10.9,2314.040,320.49,2.83,53,112,567
04/13/2017 04:14:36,119,10.8,2311.310,320.61,2.83,53,113,566
04/13/2017 04:14:46,114,10.8,2308.460,320.19,2.84,53,113,566
04/13/2017 04:14:56,109,10.9,2305.740,319.84,2.85,53,113,566
04/13/2017 04:15:06,124,10.8,2303.140,319.82,2.85,53,112,566
04/13/2017 04:15:16,107,10.9,2300.520,319.58,2.86,53,114,566
04/13/2017 04:15:26,120,10.9,2297.670,319.23,2.86,54,114,566
04/13/2017 04:15:36,126,10.8,2294.880,319.12,2.86,54,115,566
04/13/2017 04:15:46,113,10.8,2292.350,319.56,2.87,51,118,566
04/13/2017 04:15:56,99,10.9,2289.530,319.63,2.87,53,114,566
04/13/2017 04:16:06,118,10.9,2286.870,319.44,2.87,53,113,566
04/13/2017 04:16:16,113,10.9,2284.170,319.41,2.87,53,114,566
04/13/2017 04:16:26,121,10.8,2281.360,320.24,2.88,52,112,566
04/13/2017 04:16:36,115,10.8,2278.740,320.05,2.88,52,112,566
04/13/2017 04:16:46,119,10.8,2275.940,319.46,2.88,52,112,566
04/13/2017 04:16:56,129,10.8,2273.300,319.48,2.89,53,115,566
04/13/2017 04:17:06,116,10.9,2270.600,320.23,2.89,53,113,566
04/13/2017 04:17:16,113,10.9,2267.920,319.46,2.90,53,112,566
04/13/2017 04:17:26,119,10.8,2265.130,319.28,2.90,54,113,566
04/13/2017 04:17:36,122,10.8,2262.360,319.45,2.90,52,112,566
04/13/2017 04:17:46,111,10.9,2259.660,319.10,2.90,53,113,566
04/13/2017 04:17:56,118,10.8,2257.010,319.31,2.90,53,113,566
04/13/2017 04:18:06,116,10.9,2254.260,320.05,2.91,54,113,566
04/13/2017 04:18:16,114,10.9,2251.630,319.40,2.91,53,110,566
04/13/2017 04:18:26,123,10.8,2248.980,320.43,2.90,52,112,566
04/13/2017 04:18:36,118,10.9,2246.260,320.33,2.90,54,113,566
04/13/2017 04:18:46,120,10.9,2243.420,319.50,2.91,52,118,566
04/13/2017 04:18:56,119,10.8,2240.850,320.61,2.92,52,115,566
04/13/2017 04:19:06,118,10.8,2237.940,320.46,2.92,53,111,566
04/13/2017 04:19:16,114,10.9,2235.360,320.08,2.93,54,112,566
04/13/2017 04:19:26,122,10.9,2232.660,320.54,2.93,52,115,566
04/13/2017 04:19:36,122,10.8,2229.910,319.79,2.93,53,114,566
04/13/2017 04:19:46,130,10.8,2227.110,319.46,2.93,53,111,566
04/13/2017 04:19:56,125,10.9,2224.450,319.51,2.94,53,112,566
04/13/2017 04:20:06,120,10.9,2221.770,319.98,2.94,54,111,566
04/13/2017 04:20:16,122,10.8,2219.110,319.59,2.94,53,111,566
04/13/2017 04:20:26,130,10.8,2216.350,319.67,2.94,54,115,566
04/13/2017 04:20:36,114,10.9,2213.650,320.28,2.94,53,110,566
04/13/2017 04:20:46,107,10.9,2210.900,320.42,2.94,53,110,566
04/13/2017 04:20:56,121,10.9,2208.280,319.61,2.94,53,110,566
04/13/2017 04:21:06,119,10.9,2205.470,319.26,2.94,53,110,566
04/13/2017 04:21:16,131,10.8,2202.880,320.81,2.94,53,109,566
04/13/2017 04:21:26,112,10.9,2200.150,319.44,2.95,52,114,566
04/13/2017 04:21:36,117,10.9,2197.450,320.67,2.95,52,113,566
04/13/2017 04:21:46,122,10.9,2194.660,320.29,2.95,53,111,566
04/13/2017 04:21:56,117,10.9,2192.110,321.54,2.95,51,110,566
04/13/2017 04:22:06,118,10.9,2189.290,320.83,2.95,53,108,566
04/13/2017 04:22:16,129,10.9,2186.550,320.60,2.95,54,115,566
04/13/2017 04:22:26,109,10.9,2183.820,320.82,2.95,54,115,566
04/13/2017 04:22:36,114,10.9,2181.040,321.32,2.96,54,110,566
04/13/2017 04:22:46,115,10.9,2178.360,320.68,2.96,53,110,566
04/13/2017 04:22:56,113,10.9,2175.650,321.32,2.96,54,113,566
04/13/2017 04:23:06,127,10.9,2173.070,321.40,2.96,54,116,566
04/13/2017 04:23:16,115,10.9,2170.350,321.45,2.96,52,109,566
04/13/2017 04:23:26,121,10.8,2167.570,320.83,2.96,53,108,566
04/13/2017 04:23:36,128,10.9,2164.850,321.47,2.97,52,110,566
04/13/2017 04:23:46,113,10.9,2162.230,321.11,2.98,55,112,566
04/13/2017 04:23:56,108,10.9,2159.500,320.90,2.98,54,110,566
04/13/2017 04:24:06,115,10.9,2156.800,321.23,2.98,51,110,566
04/13/2017 04:24:16,113,10.9,2154.030,321.29,2.99,53,110,566
04/13/2017 04:24:26,115,10.9,2151.420,320.39,2.99,53,111,566
04/13/2017 04:24:36,112,10.9,2148.540,321.14,3.00,53,111,566
04/13/2017 04:24:46,108,10.9,2145.990,321.33,3.00,52,110,566
04/13/2017 04:24:56,124,10.9,2143.150,320.65,3.00,54,122,566
04/13/2017 04:25:06,109,10.9,2140.520,321.30,3.01,53,112,566
04/13/2017 04:25:16,119,10.9,2137.690,321.16,3.01,52,110,566
04/13/2017 04:25:26,131,10.9,2135.140,320.81,3.01,54,110,566
04/13/2017 04:25:36,110,10.9,2132.340,320.33,3.01,53,112,566
04/13/2017 04:25:46,113,10.9,2129.610,320.83,3.01,53,112,566
04/13/2017 04:25:56,131,10.9,2127.010,321.17,3.01,52,111,566
04/13/2017 04:26:06,108,10.9,2124.290,321.34,3.01,52,109,566
04/13/2017 04:26:16,120,10.9,2121.580,321.58,3.01,53,112,566
04/13/2017 04:26:26,123,10.9,2118.780,321.57,3.01,52,113,566
04/13/2017 04:26:36,115,10.9,2116.130,320.68,3.02,54,110,566
04/13/2017 04:26:46,124,10.9,2113.500,321.68,3.02,54,111,566
04/13/2017 04:26:56,110,10.9,2110.790,321.42,3.02,53,109,566
04/13/2017 04:27:06,119,10.9,2108.040,320.76,3.03,53,112,566
04/13/2017 04:27:16,122,10.9,2105.310,321.96,3.03,54,110,566
04/13/2017 04:27:26,115,10.9,2102.610,321.77,3.04,55,114,566
04/13/2017 04:27:36,125,10.9,2099.760,321.17,3.05,53,112,566
04/13/2017 04:27:46,118,10.9,2097.070,320.24,3.05,54,110,566
04/13/2017 04:27:56,120,10.9,2094.400,320.68,3.04,52,111,566
04/13/2017 04:28:06,103,10.9,2091.750,321.12,3.04,54,110,566
04/13/2017 04:28:16,114,10.9,2088.910,321.22,3.04,52,112,566
04/13/2017 04:28:26,126,10.9,2086.310,321.65,3.04,51,109,566
04/13/2017 04:28:36,113,10.9,2083.650,321.31,3.05,52,111,566
04/13/2017 04:28:46,116,10.9,2080.910,321.59,3.05,53,111,566
04/13/2017 04:28:56,125,10.9,2078.190,321.19,3.06,53,111,566
04/13/2017 04:29:06,117,10.9,2075.420,321.75,3.06,52,109,566
04/13/2017 04:29:16,122,10.9,2072.710,322.00,3.06,53,112,566
04/13/2017 04:29:26,107,10.9,2070.000,321.37,3.06,53,112,566
04/13/2017 04:29:36,117,10.9,2067.270,321.39,3.06,53,112,566
04/13/2017 04:29:46,125,10.9,2064.690,321.71,3.06,53,112,566
04/13/2017 04:29:56,114,10.9,2062.010,321.68,3.06,52,108,566
04/13/2017 04:30:06,114,10.9,2059.360,321.76,3.06,53,110,566
04/13/2017 04:30:16,132,10.9,2056.590,322.03,3.06,53,111,566
04/13/2017 04:30:26,122,10.9,2053.840,322.17,3.06,52,110,566
04/13/2017 04:30:36,122,10.9,2051.200,321.97,3.06,52,110,566
04/13/2017 04:30:46,123,10.9,2048.550,322.06,3.06,53,109,566
04/13/2017 04:30:56,121,10.9,2045.850,321.89,3.06,51,111,566
04/13/2017 04:31:06,125,10.9,2043.160,321.96,3.07,53,111,566
04/13/2017 04:31:16,128,10.9,2040.460,321.08,3.07,53,109,566
04/13/2017 04:31:26,130,10.9,2037.790,321.92,3.08,52,111,566
04/13/2017 04:31:36,99,10.9,2035.040,322.01,3.09,52,111,566
04/13/2017 04:31:46,109,10.9,2032.540,321.43,3.09,53,110,566
04/13/2017 04:31:56,136,10.9,2029.800,321.58,3.10,53,110,566
04/13/2017 04:32:06,139,10.9,2027.040,321.75,3.10,53,110,566
04/13/2017 04:32:16,117,10.9,2024.350,320.91,3.10,54,113,566
04/13/2017 04:32:26,126,10.9,2021.690,321.27,3.10,52,110,566
04/13/2017 04:32:36,134,10.8,2019.110,321.48,3.10,53,114,566
04/13/2017 04:32:46,125,10.9,2016.420,321.43,3.10,53,112,566
04/13/2017 04:32:56,127,10.9,2013.770,321.18,3.10,54,119,566
04/13/2017 04:33:06,105,10.9,2010.990,321.70,3.09,52,111,566
04/13/2017 04:33:16,116,10.9,2008.220,322.26,3.09,53,111,566
04/13/2017 04:33:26,127,10.9,2005.500,321.54,3.10,52,111,565
04/13/2017 04:33:36,124,10.9,2002.890,321.57,3.10,53,110,566
04/13/2017 04:33:46,118,10.9,2000.210,321.76,3.10,53,109,566
04/13/2017 04:33:56,133,10.9,1997.440,321.88,3.10,53,110,566
04/13/2017 04:34:06,117,10.9,1994.730,322.04,3.11,54,110,566
04/13/2017 04:34:16,126,10.9,1992.150,321.99,3.11,53,110,566
04/13/2017 04:34:26,116,10.9,1989.300,321.25,3.11,53,113,566
04/13/2017 04:34:36,135,10.9,1986.690,321.71,3.12,53,111,566
04/13/2017 04:34:46,125,10.9,1983.890,321.83,3.14,54,109,566
04/13/2017 04:34:56,113,10.9,1981.320,321.21,3.14,53,113,565
04/13/2017 04:35:06,118,10.9,1978.680,321.73,3.14,52,111,566
04/13/2017 04:35:16,114,10.9,1975.830,321.63,3.14,53,111,566
04/13/2017 04:35:26,130,10.9,1973.180,321.32,3.15,53,111,566
04/13/2017 04:35:36,134,10.9,1970.530,321.34,3.15,53,111,566
04/13/2017 04:35:46,127,10.9,1967.790,320.78,3.15,53,126,565
04/13/2017 04:35:56,100,10.9,1965.160,320.78,3.15,53,111,565
04/13/2017 04:36:06,122,10.9,1962.520,321.37,3.15,51,110,565
04/13/2017 04:36:16,113,10.9,1959.790,322.13,3.16,54,111,566
04/13/2017 04:36:26,125,10.9,1957.070,321.07,3.16,53,111,565
04/13/2017 04:36:36,119,10.9,1954.390,321.23,3.16,53,114,566
04/13/2017 04:36:46,111,10.9,1951.650,321.10,3.16,54,110,565
04/13/2017 04:36:56,125,10.9,1948.930,321.33,3.16,53,111,566
04/13/2017 04:37:06,122,10.9,1946.310,322.13,3.16,54,113,566
04/13/2017 04:37:16,102,10.9,1943.560,322.16,3.16,54,110,566
04/13/2017 04:37:26,117,10.9,1940.900,322.31,3.17,52,112,565
04/13/2017 04:37:36,124,10.9,1938.320,321.14,3.19,54,110,566
04/13/2017 04:37:46,119,10.9,1935.560,321.57,3.20,53,110,565
04/13/2017 04:37:56,115,10.9,1932.930,321.53,3.20,52,110,565
04/13/2017 04:38:06,127,10.9,1930.240,321.33,3.21,53,109,565
04/13/2017 04:38:16,110,10.9,1927.450,321.29,3.21,52,111,566
04/13/2017 04:38:26,117,10.9,1924.870,321.90,3.21,52,113,565
04/13/2017 04:38:36,121,10.9,1922.100,321.39,3.22,54,112,566
