
 Profile 330

 Sensors were turned on at  04/12/2017 08:00:02
 Vehicle began profiling at 04/12/2017 08:02:05

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/12/2017 08:02:05,0,11.0,0.000,0.00,0.00,70,125,567
04/12/2017 08:02:15,213,10.8,0.000,0.00,0.00,69,126,567
04/12/2017 08:02:25,188,10.8,0.000,0.00,0.00,66,124,567
04/12/2017 08:02:38,199,10.8,182.480,381.16,3.59,67,124,567
04/12/2017 08:02:48,134,10.9,185.310,380.57,3.59,66,123,567
04/12/2017 08:02:58,129,11.0,187.980,380.04,3.59,67,162,567
04/12/2017 08:03:08,131,10.9,190.780,380.39,3.59,66,123,567
04/12/2017 08:03:18,134,10.9,193.370,380.77,3.59,67,124,567
04/12/2017 08:03:28,131,10.9,196.210,380.40,3.59,65,123,566
04/12/2017 08:03:38,128,10.9,198.770,380.08,3.59,65,124,566
04/12/2017 08:03:48,124,10.9,201.630,380.65,3.59,67,123,566
04/12/2017 08:03:58,132,10.9,204.270,380.45,3.59,67,123,566
04/12/2017 08:04:08,134,10.9,207.020,380.43,3.59,65,123,567
04/12/2017 08:04:18,128,10.9,209.700,379.89,3.59,67,123,566
04/12/2017 08:04:28,133,10.9,212.400,379.23,3.59,66,124,566
04/12/2017 08:04:38,135,10.9,214.990,380.40,3.59,66,122,566
04/12/2017 08:04:48,133,10.9,217.710,380.72,3.59,67,124,566
04/12/2017 08:04:58,134,10.9,220.460,380.51,3.59,67,125,566
04/12/2017 08:05:08,133,10.9,223.150,379.92,3.59,67,123,566
04/12/2017 08:05:18,137,10.9,225.740,380.98,3.59,69,124,566
04/12/2017 08:05:28,137,10.9,228.500,381.02,3.59,69,123,566
04/12/2017 08:05:38,134,10.9,231.220,381.40,3.59,72,125,566
04/12/2017 08:05:48,135,10.9,233.890,380.81,3.59,71,132,566
04/12/2017 08:05:58,134,10.9,236.620,380.57,3.59,71,125,566
04/12/2017 08:06:08,132,10.9,239.250,381.64,3.59,71,124,566
04/12/2017 08:06:18,140,10.9,241.900,381.07,3.59,70,123,566
04/12/2017 08:06:28,137,10.9,244.680,380.68,3.59,71,129,566
04/12/2017 08:06:38,131,10.9,247.310,382.64,3.59,71,125,566
04/12/2017 08:06:48,130,10.9,249.980,382.02,3.59,71,124,566
04/12/2017 08:06:58,134,10.9,252.660,381.54,3.59,71,124,566
04/12/2017 08:07:08,131,10.9,255.400,381.52,3.59,72,123,566
