

 Profile 338

mmho/cm,Celsius,dbars,hz

32.5692,3.9873,180.320, 0
32.5696,3.9877,180.410, 0
32.5694,3.9879,180.370, 0
32.5698,3.9879,180.450, 0
32.5696,3.9877,180.300, 0
32.5698,3.9877,180.470, 0
32.5698,3.9876,180.310, 0
32.5700,3.9881,180.410, 0
32.5690,3.9876,180.280, 0
32.5692,3.9871,180.420, 0
32.5690,3.9872,180.290, 0
32.5690,3.9870,180.440, 0
32.5690,3.9871,180.310, 0
32.5692,3.9872,180.370, 0
32.5690,3.9872,180.380, 0
32.5690,3.9867,180.380, 0
32.5690,3.9874,180.490, 0
32.5692,3.9872,180.330, 0
32.5688,3.9869,180.430, 0
32.5688,3.9867,180.330, 0
32.5688,3.9868,180.380, 0
32.5688,3.9869,180.350, 0
32.5688,3.9869,180.270, 0
32.5690,3.9873,180.370, 0
32.5690,3.9869,180.330, 0
32.5688,3.9872,180.400, 0
32.5690,3.9869,180.440, 0
32.5690,3.9872,180.270, 0
32.5690,3.9870,180.410, 0
32.5682,3.9864,180.360, 0
32.5686,3.9863,180.320, 0
32.5686,3.9869,180.390, 0
32.5688,3.9869,180.360, 0
32.5696,3.9874,180.340, 0
32.5692,3.9874,180.440, 0
32.5688,3.9869,180.300, 0
32.5694,3.9873,180.360, 0
32.5692,3.9873,180.430, 0
32.5694,3.9874,180.300, 0
32.5694,3.9876,180.380, 0
32.5692,3.9872,180.440, 0
32.5696,3.9872,180.290, 0
32.5694,3.9877,180.320, 0
32.5696,3.9877,180.420, 0
32.5694,3.9876,180.340, 0
32.5698,3.9877,180.430, 0
32.5694,3.9874,180.400, 0
32.5696,3.9877,180.360, 0
32.5696,3.9874,180.370, 0
32.5698,3.9878,180.430, 0
32.5696,3.9876,180.340, 0
32.5696,3.9873,180.290, 0
32.5694,3.9872,180.370, 0
32.5698,3.9876,180.360, 0
32.5696,3.9877,180.340, 0
32.5700,3.9882,180.460, 0
32.5700,3.9880,180.470, 0
32.5700,3.9880,180.310, 0
32.5698,3.9880,180.410, 0
32.5696,3.9878,180.400, 0
32.5696,3.9877,180.310, 0
32.5700,3.9879,180.350, 0
32.5694,3.9877,180.440, 0
32.5698,3.9877,180.300, 0
32.5700,3.9876,180.390, 0
32.5698,3.9880,180.380, 0
32.5696,3.9878,180.320, 0
32.5692,3.9874,180.270, 0
32.5690,3.9869,180.450, 0
32.5692,3.9874,180.350, 0
32.5694,3.9869,180.290, 0
32.5694,3.9871,180.390, 0
32.5694,3.9876,180.430, 0
32.5692,3.9872,180.360, 0
32.5688,3.9869,180.340, 0
32.5688,3.9871,180.450, 0
32.5688,3.9868,180.380, 0
32.5686,3.9866,180.290, 0
32.5690,3.9866,180.400, 0
32.5690,3.9867,180.440, 0
32.5690,3.9868,180.390, 0
32.5686,3.9865,180.320, 0
32.5686,3.9864,180.330, 0
32.5684,3.9867,180.420, 0
32.5686,3.9867,180.340, 0
32.5688,3.9866,180.270, 0
32.5682,3.9864,180.370, 0
32.5680,3.9860,180.430, 0
32.5680,3.9860,180.260, 0
32.5682,3.9863,180.370, 0
32.5682,3.9864,180.370, 0
32.5680,3.9862,180.360, 0
32.5688,3.9866,180.310, 0
32.5688,3.9867,180.340, 0
32.5688,3.9866,180.440, 0
32.5686,3.9866,180.360, 0
32.5688,3.9867,180.300, 0
32.5692,3.9871,180.340, 0
32.5688,3.9869,180.440, 0
32.5690,3.9870,180.420, 0
32.5690,3.9873,180.330, 0
32.5692,3.9871,180.320, 0
32.5696,3.9878,180.360, 0
32.5694,3.9874,180.410, 0
32.5694,3.9876,180.430, 0
32.5692,3.9869,180.380, 0
32.5688,3.9872,180.300, 0
32.5686,3.9866,180.290, 0
32.5688,3.9867,180.430, 0
32.5690,3.9869,180.440, 0
