
 Profile 341

 Sensors were turned on at  04/21/2017 12:00:02
 Vehicle began profiling at 04/21/2017 12:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/21/2017 12:08:37,64,10.9,2403.410,325.95,2.63,54,114,567
04/21/2017 12:08:47,80,10.9,2400.610,325.60,2.63,53,114,567
04/21/2017 12:08:57,74,10.9,2397.860,325.04,2.64,54,113,567
04/21/2017 12:09:07,74,10.8,2394.910,326.37,2.64,54,112,567
04/21/2017 12:09:17,73,10.9,2392.290,325.75,2.64,54,114,567
04/21/2017 12:09:27,72,10.9,2389.460,324.75,2.64,53,112,567
04/21/2017 12:09:37,78,10.8,2386.640,325.05,2.65,52,113,567
04/21/2017 12:09:47,73,10.9,2383.810,325.63,2.65,53,115,567
04/21/2017 12:09:57,86,10.9,2381.050,324.96,2.65,54,115,567
04/21/2017 12:10:07,82,10.9,2378.360,325.66,2.66,53,116,567
04/21/2017 12:10:17,76,10.9,2375.480,326.67,2.66,54,116,567
04/21/2017 12:10:27,65,10.9,2372.620,327.13,2.66,53,120,567
04/21/2017 12:10:37,85,10.8,2369.810,326.60,2.66,53,117,567
04/21/2017 12:10:47,86,10.8,2367.030,326.78,2.66,53,115,567
04/21/2017 12:10:57,77,10.9,2364.260,327.42,2.66,53,114,567
04/21/2017 12:11:07,65,10.9,2361.610,326.84,2.68,54,117,567
04/21/2017 12:11:17,72,10.9,2358.720,326.74,2.69,53,117,567
04/21/2017 12:11:27,74,10.9,2355.920,327.29,2.70,52,116,567
04/21/2017 12:11:37,77,10.9,2353.110,328.32,2.72,54,116,567
04/21/2017 12:11:47,87,10.9,2350.310,327.21,2.73,54,116,567
04/21/2017 12:11:57,81,10.9,2347.640,325.90,2.74,52,115,567
04/21/2017 12:12:07,70,10.9,2344.900,326.21,2.74,53,115,567
04/21/2017 12:12:17,71,10.9,2342.080,326.12,2.74,53,115,567
04/21/2017 12:12:27,77,10.9,2339.390,325.77,2.74,52,115,567
04/21/2017 12:12:37,87,10.8,2336.570,325.73,2.75,55,117,567
04/21/2017 12:12:47,77,10.9,2333.770,326.27,2.76,54,118,567
04/21/2017 12:12:57,78,10.9,2331.030,326.05,2.76,53,116,567
04/21/2017 12:13:07,78,10.9,2328.270,326.29,2.76,52,116,567
04/21/2017 12:13:17,68,10.9,2325.380,325.53,2.77,54,114,567
04/21/2017 12:13:27,77,10.9,2322.630,326.39,2.77,54,116,567
04/21/2017 12:13:37,80,10.9,2319.830,325.96,2.78,53,112,567
04/21/2017 12:13:47,73,10.9,2317.130,325.75,2.79,53,113,567
04/21/2017 12:13:57,76,10.9,2314.180,324.70,2.79,53,113,567
04/21/2017 12:14:07,80,10.8,2311.460,325.87,2.80,53,115,567
04/21/2017 12:14:17,78,10.9,2308.700,324.10,2.81,52,114,567
04/21/2017 12:14:27,71,10.9,2305.860,325.06,2.82,52,113,567
04/21/2017 12:14:37,72,10.9,2303.050,324.40,2.82,55,113,567
04/21/2017 12:14:47,75,10.9,2300.400,324.21,2.83,53,113,567
04/21/2017 12:14:57,86,10.9,2297.650,323.95,2.84,54,117,567
04/21/2017 12:15:07,73,10.9,2294.740,323.94,2.84,53,114,567
04/21/2017 12:15:17,87,10.9,2292.070,324.39,2.85,53,114,567
04/21/2017 12:15:27,77,10.9,2289.240,323.92,2.85,53,113,566
04/21/2017 12:15:37,78,10.9,2286.430,324.13,2.85,53,113,567
04/21/2017 12:15:47,85,10.8,2283.620,323.61,2.86,53,114,567
04/21/2017 12:15:57,79,10.9,2281.000,324.04,2.86,53,113,567
04/21/2017 12:16:07,78,10.8,2278.240,324.11,2.86,53,114,567
04/21/2017 12:16:17,74,10.8,2275.420,323.74,2.87,54,114,566
04/21/2017 12:16:27,74,10.9,2272.580,324.47,2.87,53,112,566
04/21/2017 12:16:37,84,10.9,2269.770,323.80,2.87,53,121,566
04/21/2017 12:16:47,79,10.9,2267.080,322.88,2.87,54,113,566
04/21/2017 12:16:57,85,10.8,2264.360,324.04,2.87,52,113,566
04/21/2017 12:17:07,85,10.9,2261.450,324.06,2.88,54,116,566
04/21/2017 12:17:17,85,10.9,2258.730,324.49,2.88,54,116,566
04/21/2017 12:17:27,89,10.9,2256.050,324.07,2.88,52,114,566
04/21/2017 12:17:37,84,10.9,2253.290,324.90,2.89,54,117,566
04/21/2017 12:17:47,84,10.9,2250.500,325.44,2.89,53,115,566
04/21/2017 12:17:57,71,10.9,2247.630,324.45,2.90,52,114,566
04/21/2017 12:18:07,72,10.9,2244.970,323.22,2.91,54,116,566
04/21/2017 12:18:17,76,10.9,2242.150,324.48,2.92,54,115,566
04/21/2017 12:18:27,91,10.8,2239.340,325.04,2.92,53,114,566
04/21/2017 12:18:37,82,10.9,2236.730,324.09,2.93,52,115,566
04/21/2017 12:18:47,88,10.9,2233.800,324.27,2.94,54,111,566
04/21/2017 12:18:57,73,10.9,2231.100,324.02,2.95,53,116,566
04/21/2017 12:19:07,83,10.9,2228.400,323.26,2.95,54,114,566
04/21/2017 12:19:17,80,10.9,2225.590,322.94,2.95,53,114,566
04/21/2017 12:19:27,90,10.9,2222.870,323.11,2.95,54,113,566
04/21/2017 12:19:37,93,10.9,2220.130,322.78,2.96,53,113,566
04/21/2017 12:19:47,91,10.9,2217.320,322.89,2.96,52,114,566
04/21/2017 12:19:57,82,10.9,2214.540,321.77,2.97,53,112,566
04/21/2017 12:20:07,81,10.9,2211.760,322.51,2.97,53,113,566
04/21/2017 12:20:17,80,10.9,2208.970,322.85,2.98,51,113,566
04/21/2017 12:20:27,86,10.9,2206.240,322.15,2.98,54,114,566
04/21/2017 12:20:37,83,10.9,2203.400,322.58,2.98,54,123,566
04/21/2017 12:20:47,74,10.9,2200.690,322.88,2.98,54,116,566
04/21/2017 12:20:57,77,10.9,2197.960,322.90,2.98,53,115,566
04/21/2017 12:21:07,70,10.9,2195.010,323.57,2.98,54,115,566
04/21/2017 12:21:17,88,10.9,2192.430,323.86,2.98,53,113,566
04/21/2017 12:21:27,89,10.9,2189.570,324.20,2.98,53,116,566
04/21/2017 12:21:37,83,10.9,2186.800,323.89,2.98,54,115,566
04/21/2017 12:21:47,71,10.9,2184.010,324.61,2.98,52,116,566
04/21/2017 12:21:57,75,10.9,2181.230,324.47,2.98,53,116,566
04/21/2017 12:22:07,82,10.9,2178.390,325.16,2.98,53,116,566
04/21/2017 12:22:17,81,10.9,2175.660,324.48,2.98,52,116,566
04/21/2017 12:22:27,86,10.9,2172.960,325.66,2.98,52,118,566
04/21/2017 12:22:37,82,10.9,2170.220,325.61,2.98,53,116,566
04/21/2017 12:22:47,89,10.9,2167.500,325.33,2.99,54,115,566
04/21/2017 12:22:57,89,10.8,2164.640,325.76,3.01,54,114,566
04/21/2017 12:23:07,95,10.9,2161.960,325.32,3.02,53,113,566
04/21/2017 12:23:17,82,10.9,2159.220,324.60,3.03,53,113,566
04/21/2017 12:23:27,93,10.9,2156.500,324.83,3.03,52,115,566
04/21/2017 12:23:37,89,10.9,2153.600,324.14,3.03,52,116,566
04/21/2017 12:23:47,86,10.9,2150.910,324.44,3.03,53,117,566
04/21/2017 12:23:57,86,10.9,2148.140,324.99,3.04,54,115,566
04/21/2017 12:24:07,79,10.9,2145.330,324.27,3.04,54,113,566
04/21/2017 12:24:17,95,10.9,2142.630,324.26,3.04,53,114,566
04/21/2017 12:24:27,83,10.8,2139.850,323.54,3.04,53,113,566
04/21/2017 12:24:37,93,10.9,2137.050,323.58,3.05,53,114,566
04/21/2017 12:24:47,85,10.9,2134.250,324.04,3.05,54,113,566
04/21/2017 12:24:57,92,10.9,2131.520,324.25,3.05,53,115,566
04/21/2017 12:25:07,97,10.9,2128.920,323.74,3.05,53,112,566
04/21/2017 12:25:17,95,10.9,2126.090,322.19,3.06,53,113,566
04/21/2017 12:25:27,91,10.9,2123.290,322.55,3.07,53,113,566
04/21/2017 12:25:37,98,10.9,2120.600,322.65,3.07,53,111,566
04/21/2017 12:25:47,87,10.8,2117.890,322.07,3.07,53,114,566
04/21/2017 12:25:57,98,10.9,2115.160,322.24,3.07,54,115,566
04/21/2017 12:26:07,86,10.9,2112.290,322.73,3.07,55,116,566
04/21/2017 12:26:17,95,10.9,2109.560,322.20,3.07,53,115,566
04/21/2017 12:26:27,89,10.9,2106.930,323.77,3.07,51,115,566
04/21/2017 12:26:37,91,10.9,2104.120,323.52,3.08,53,115,566
04/21/2017 12:26:47,93,10.9,2101.280,322.94,3.08,53,115,566
04/21/2017 12:26:57,85,10.9,2098.590,324.01,3.08,52,116,566
04/21/2017 12:27:07,84,10.9,2095.800,324.93,3.08,52,114,566
04/21/2017 12:27:17,90,10.9,2093.110,324.39,3.08,53,115,566
04/21/2017 12:27:27,89,10.9,2090.420,324.59,3.08,52,114,566
04/21/2017 12:27:37,98,10.9,2087.650,324.53,3.09,54,113,566
04/21/2017 12:27:47,85,10.9,2084.840,323.52,3.10,55,111,566
04/21/2017 12:27:57,91,10.9,2082.170,322.56,3.11,53,110,566
04/21/2017 12:28:07,90,10.9,2079.400,321.85,3.11,52,109,566
04/21/2017 12:28:17,96,10.9,2076.700,322.39,3.11,53,109,566
04/21/2017 12:28:27,93,10.9,2073.850,321.76,3.11,52,110,566
04/21/2017 12:28:37,95,10.9,2071.080,321.51,3.12,53,110,566
04/21/2017 12:28:47,106,10.9,2068.400,321.60,3.12,52,111,566
04/21/2017 12:28:57,98,10.9,2065.680,321.28,3.12,53,110,566
04/21/2017 12:29:07,107,10.9,2062.910,321.09,3.12,53,111,566
04/21/2017 12:29:17,94,10.9,2060.230,320.81,3.12,53,110,566
04/21/2017 12:29:27,93,10.9,2057.480,322.09,3.12,54,111,566
04/21/2017 12:29:37,91,10.9,2054.750,321.20,3.12,54,111,566
04/21/2017 12:29:47,109,10.9,2051.940,321.94,3.13,52,110,566
04/21/2017 12:29:57,95,10.9,2049.150,320.75,3.13,53,110,566
04/21/2017 12:30:07,95,10.9,2046.430,321.64,3.13,54,110,566
04/21/2017 12:30:17,98,10.9,2043.760,321.28,3.13,55,108,566
04/21/2017 12:30:27,99,10.9,2040.940,322.22,3.13,54,109,566
04/21/2017 12:30:37,94,10.8,2038.200,321.01,3.14,53,110,566
04/21/2017 12:30:47,91,10.9,2035.550,321.56,3.14,54,109,566
04/21/2017 12:30:57,103,10.9,2032.840,321.18,3.14,53,110,566
04/21/2017 12:31:07,87,10.9,2030.030,320.98,3.14,54,109,566
04/21/2017 12:31:17,92,10.9,2027.310,321.82,3.14,52,109,566
04/21/2017 12:31:27,94,10.9,2024.430,321.15,3.14,53,109,566
04/21/2017 12:31:37,109,10.9,2021.820,322.86,3.15,53,110,566
04/21/2017 12:31:47,77,10.9,2019.050,321.71,3.16,53,110,566
04/21/2017 12:31:57,92,10.9,2016.180,321.40,3.16,52,110,566
04/21/2017 12:32:07,99,10.9,2013.610,321.90,3.16,53,110,566
04/21/2017 12:32:17,81,10.9,2010.830,321.91,3.16,52,111,566
04/21/2017 12:32:27,87,10.9,2008.110,321.92,3.16,53,114,566
04/21/2017 12:32:37,86,10.9,2005.290,321.65,3.16,52,112,566
04/21/2017 12:32:47,86,10.9,2002.600,322.00,3.17,52,111,566
04/21/2017 12:32:57,85,10.9,1999.720,321.87,3.17,54,112,566
04/21/2017 12:33:07,84,10.9,1997.070,321.48,3.17,55,111,566
04/21/2017 12:33:17,97,10.9,1994.380,321.79,3.17,53,112,566
04/21/2017 12:33:27,85,10.9,1991.690,322.36,3.18,53,111,565
04/21/2017 12:33:37,108,10.8,1988.760,322.50,3.18,54,111,566
04/21/2017 12:33:47,96,10.9,1986.060,322.09,3.19,53,111,565
04/21/2017 12:33:57,90,10.9,1983.350,322.47,3.19,53,118,565
04/21/2017 12:34:07,97,10.9,1980.630,321.67,3.19,54,110,566
04/21/2017 12:34:17,95,10.9,1977.780,321.59,3.20,52,111,566
04/21/2017 12:34:27,96,10.9,1975.170,321.97,3.20,53,111,565
04/21/2017 12:34:37,90,10.9,1972.420,321.88,3.20,53,109,565
04/21/2017 12:34:47,90,10.9,1969.600,321.69,3.20,53,110,566
04/21/2017 12:34:57,93,10.9,1966.830,321.99,3.21,53,112,566
04/21/2017 12:35:07,94,10.9,1964.050,322.00,3.21,53,110,566
04/21/2017 12:35:17,98,10.9,1961.380,322.23,3.21,52,112,566
04/21/2017 12:35:27,93,10.9,1958.520,322.97,3.21,52,109,565
04/21/2017 12:35:37,82,10.9,1955.890,322.29,3.21,53,112,565
04/21/2017 12:35:47,86,10.9,1953.060,322.68,3.21,52,111,565
04/21/2017 12:35:57,92,10.9,1950.450,322.19,3.21,53,114,565
04/21/2017 12:36:07,85,10.9,1947.580,322.01,3.22,53,110,565
04/21/2017 12:36:17,90,10.9,1944.960,321.91,3.22,52,111,566
04/21/2017 12:36:27,84,10.9,1942.100,321.73,3.22,53,111,565
04/21/2017 12:36:37,93,10.9,1939.380,322.15,3.22,52,111,565
04/21/2017 12:36:47,98,10.9,1936.740,321.70,3.23,52,111,565
04/21/2017 12:36:57,102,10.9,1933.930,322.35,3.23,53,111,565
04/21/2017 12:37:07,107,10.9,1931.130,322.16,3.23,52,111,565
04/21/2017 12:37:17,85,10.9,1928.460,322.24,3.23,52,111,565
04/21/2017 12:37:27,91,10.9,1925.760,321.35,3.24,53,109,565
04/21/2017 12:37:37,95,10.9,1922.890,321.90,3.24,52,109,565
04/21/2017 12:37:47,96,10.9,1920.240,322.45,3.25,54,109,565
04/21/2017 12:37:57,85,10.9,1917.390,321.47,3.25,53,111,565
04/21/2017 12:38:07,102,10.9,1914.760,322.23,3.26,53,109,565
04/21/2017 12:38:17,103,10.9,1912.050,321.52,3.27,52,109,565
04/21/2017 12:38:27,91,10.9,1909.310,322.26,3.27,55,111,565
04/21/2017 12:38:37,96,10.9,1906.580,321.63,3.28,53,111,565
04/21/2017 12:38:47,101,10.9,1903.650,321.22,3.28,52,110,565
04/21/2017 12:38:57,99,10.9,1900.960,321.63,3.28,51,111,565
04/21/2017 12:39:07,100,10.9,1898.340,321.72,3.28,54,111,565
04/21/2017 12:39:17,95,10.9,1895.490,321.50,3.28,54,110,565
04/21/2017 12:39:27,97,10.9,1892.750,321.46,3.28,52,110,565
04/21/2017 12:39:37,105,10.9,1889.970,322.35,3.28,52,110,565
04/21/2017 12:39:47,103,10.9,1887.360,321.52,3.28,53,110,566
04/21/2017 12:39:57,98,10.9,1884.620,321.77,3.29,54,112,565
04/21/2017 12:40:07,89,10.9,1881.840,321.91,3.29,52,110,565
04/21/2017 12:40:17,90,10.9,1879.220,322.03,3.29,52,111,565
04/21/2017 12:40:27,96,10.9,1876.410,322.96,3.29,52,110,565
04/21/2017 12:40:37,92,10.9,1873.650,322.09,3.29,51,110,565
04/21/2017 12:40:47,91,10.9,1871.000,321.92,3.29,53,111,565
04/21/2017 12:40:57,98,10.9,1868.120,321.12,3.29,52,111,565
04/21/2017 12:41:07,91,10.9,1865.540,321.57,3.30,52,112,565
04/21/2017 12:41:17,88,10.9,1862.690,321.60,3.30,52,111,565
04/21/2017 12:41:27,108,10.9,1859.960,322.04,3.30,53,112,565
04/21/2017 12:41:37,96,10.9,1857.230,322.09,3.30,52,112,565
04/21/2017 12:41:47,98,10.9,1854.600,321.24,3.30,52,111,565
04/21/2017 12:41:57,93,10.9,1851.870,322.60,3.31,53,111,565
04/21/2017 12:42:07,93,10.9,1849.120,322.73,3.31,53,111,565
04/21/2017 12:42:17,99,10.9,1846.340,322.31,3.31,52,110,565
04/21/2017 12:42:27,103,10.9,1843.700,322.06,3.31,54,111,565
04/21/2017 12:42:37,107,10.8,1840.980,322.16,3.31,53,109,565
04/21/2017 12:42:47,92,10.9,1838.250,322.18,3.31,52,111,565
04/21/2017 12:42:57,87,10.9,1835.430,322.02,3.32,54,111,565
04/21/2017 12:43:07,106,10.9,1832.840,322.33,3.32,52,111,565
04/21/2017 12:43:17,93,10.9,1830.140,322.10,3.33,53,110,565
04/21/2017 12:43:27,93,10.9,1827.510,322.12,3.33,53,110,565
04/21/2017 12:43:37,92,10.9,1824.630,321.48,3.33,52,111,565
04/21/2017 12:43:47,101,10.9,1822.000,322.52,3.34,54,111,565
04/21/2017 12:43:57,90,10.9,1819.330,321.54,3.34,52,112,565
04/21/2017 12:44:07,108,10.9,1816.560,322.37,3.34,52,112,565
04/21/2017 12:44:17,107,10.9,1813.880,322.14,3.35,54,112,565
04/21/2017 12:44:27,106,10.9,1811.170,322.62,3.35,53,111,565
04/21/2017 12:44:37,97,10.9,1808.480,321.62,3.35,53,112,565
04/21/2017 12:44:47,110,10.9,1805.840,322.21,3.35,53,110,565
04/21/2017 12:44:57,122,10.9,1803.100,321.89,3.35,54,114,565
04/21/2017 12:45:07,100,10.9,1800.560,322.51,3.36,54,111,565
04/21/2017 12:45:17,95,10.9,1797.760,321.86,3.36,53,111,565
04/21/2017 12:45:27,108,10.8,1795.070,321.52,3.36,54,113,565
04/21/2017 12:45:37,104,10.9,1792.540,322.63,3.36,53,110,565
04/21/2017 12:45:47,86,10.9,1789.780,322.41,3.37,53,114,565
04/21/2017 12:45:57,93,10.9,1787.050,322.59,3.37,52,112,565
04/21/2017 12:46:07,86,10.9,1784.320,322.52,3.38,52,111,565
04/21/2017 12:46:17,94,10.9,1781.720,321.99,3.38,54,111,565
04/21/2017 12:46:27,98,10.9,1779.030,322.38,3.39,52,112,565
04/21/2017 12:46:37,89,10.9,1776.250,322.23,3.39,52,112,565
04/21/2017 12:46:47,96,10.9,1773.580,322.10,3.39,52,112,565
04/21/2017 12:46:57,99,10.9,1770.920,322.15,3.39,54,112,565
04/21/2017 12:47:07,107,10.9,1768.260,322.78,3.40,53,110,565
04/21/2017 12:47:17,108,10.9,1765.610,322.01,3.40,52,111,565
04/21/2017 12:47:27,115,10.9,1762.740,322.34,3.40,53,111,565
04/21/2017 12:47:37,96,10.9,1760.210,322.17,3.40,52,112,565
04/21/2017 12:47:47,102,10.8,1757.610,322.21,3.40,53,112,565
04/21/2017 12:47:57,87,10.9,1754.930,322.00,3.40,54,111,565
04/21/2017 12:48:07,86,10.9,1752.300,321.58,3.41,52,112,565
04/21/2017 12:48:17,89,10.9,1749.710,321.88,3.41,53,113,565
04/21/2017 12:48:27,97,10.9,1746.990,322.49,3.41,54,111,565
04/21/2017 12:48:37,111,10.9,1744.360,322.81,3.41,53,112,565
04/21/2017 12:48:47,91,10.9,1741.650,323.09,3.41,52,110,565
04/21/2017 12:48:57,91,10.9,1738.950,322.76,3.41,54,111,565
04/21/2017 12:49:07,121,10.8,1736.260,322.64,3.41,53,113,565
04/21/2017 12:49:17,82,10.9,1733.670,323.35,3.42,52,111,565
04/21/2017 12:49:27,79,10.9,1730.870,322.05,3.42,53,111,565
04/21/2017 12:49:37,99,10.9,1728.180,322.43,3.42,53,112,565
04/21/2017 12:49:47,87,10.9,1725.600,323.16,3.42,53,111,565
04/21/2017 12:49:57,94,10.9,1722.870,323.07,3.43,52,110,565
04/21/2017 12:50:07,111,10.9,1720.150,323.12,3.43,51,111,565
04/21/2017 12:50:17,100,10.9,1717.450,323.10,3.43,52,111,565
04/21/2017 12:50:27,90,10.9,1714.850,321.68,3.43,52,110,565
04/21/2017 12:50:37,110,10.9,1712.070,322.68,3.43,53,111,565
04/21/2017 12:50:47,83,10.9,1709.470,322.14,3.43,52,112,565
04/21/2017 12:50:57,96,10.9,1706.770,322.45,3.44,54,112,565
04/21/2017 12:51:07,76,10.9,1704.050,321.90,3.44,52,111,565
04/21/2017 12:51:17,83,10.9,1701.300,322.93,3.44,53,112,565
04/21/2017 12:51:27,87,10.9,1698.730,322.47,3.44,54,111,565
04/21/2017 12:51:37,71,10.9,1696.010,322.85,3.44,52,111,565
04/21/2017 12:51:47,102,10.9,1693.320,322.70,3.44,52,110,565
04/21/2017 12:51:57,84,10.9,1690.730,322.73,3.45,54,112,565
04/21/2017 12:52:07,84,10.9,1688.080,323.03,3.45,53,112,565
04/21/2017 12:52:17,108,10.9,1685.390,323.01,3.45,53,113,565
04/21/2017 12:52:27,88,10.9,1682.840,323.03,3.45,53,114,565
04/21/2017 12:52:37,108,10.9,1680.160,323.07,3.45,53,111,565
04/21/2017 12:52:47,92,10.9,1677.430,322.74,3.45,52,111,565
04/21/2017 12:52:57,101,10.9,1674.830,322.74,3.45,52,111,565
04/21/2017 12:53:07,130,10.8,1671.990,323.24,3.45,53,111,565
04/21/2017 12:53:17,107,10.9,1669.330,322.97,3.46,53,112,565
04/21/2017 12:53:27,117,10.9,1666.700,323.35,3.46,53,113,565
04/21/2017 12:53:37,76,10.9,1663.970,323.26,3.46,53,112,565
04/21/2017 12:53:47,89,10.9,1661.270,322.70,3.46,53,113,565
04/21/2017 12:53:57,79,10.9,1658.720,323.08,3.46,53,112,565
04/21/2017 12:54:07,111,10.9,1655.960,323.38,3.47,52,112,565
04/21/2017 12:54:17,83,10.9,1653.260,322.93,3.47,53,112,565
04/21/2017 12:54:27,83,10.9,1650.650,323.31,3.47,53,114,565
04/21/2017 12:54:37,93,10.9,1647.850,322.69,3.47,53,115,565
04/21/2017 12:54:47,98,10.9,1645.310,322.46,3.47,52,114,565
04/21/2017 12:54:57,96,10.9,1642.610,323.17,3.48,52,115,565
04/21/2017 12:55:07,128,10.9,1639.880,322.97,3.48,52,111,565
04/21/2017 12:55:17,99,10.9,1637.220,323.83,3.48,52,112,565
04/21/2017 12:55:27,90,10.9,1634.590,322.77,3.49,52,112,565
04/21/2017 12:55:37,108,10.9,1631.890,323.66,3.49,53,114,565
04/21/2017 12:55:47,123,10.9,1629.270,323.53,3.49,53,118,565
04/21/2017 12:55:57,110,10.9,1626.520,323.66,3.50,52,112,565
04/21/2017 12:56:07,103,10.9,1623.740,323.92,3.50,53,113,565
04/21/2017 12:56:17,90,10.9,1621.190,324.01,3.51,54,111,565
04/21/2017 12:56:27,101,10.9,1618.290,324.02,3.51,53,113,565
04/21/2017 12:56:37,101,10.9,1615.740,323.81,3.51,52,112,565
04/21/2017 12:56:47,119,10.9,1613.040,324.14,3.51,52,115,565
04/21/2017 12:56:57,106,10.9,1610.290,323.33,3.52,53,113,565
04/21/2017 12:57:07,108,10.9,1607.680,323.34,3.52,53,113,565
04/21/2017 12:57:17,103,10.9,1604.950,323.76,3.52,52,114,565
04/21/2017 12:57:27,136,10.9,1602.290,323.56,3.52,54,114,565
04/21/2017 12:57:37,125,10.9,1599.490,323.78,3.52,52,114,565
04/21/2017 12:57:47,129,10.9,1596.810,323.87,3.52,52,112,565
04/21/2017 12:57:57,110,10.9,1594.140,323.93,3.52,53,112,565
04/21/2017 12:58:07,103,10.9,1591.490,324.12,3.53,53,112,565
04/21/2017 12:58:17,115,10.9,1588.680,324.04,3.53,53,113,565
04/21/2017 12:58:27,128,10.9,1585.950,323.92,3.53,54,115,565
04/21/2017 12:58:37,99,10.9,1583.260,324.63,3.54,52,113,565
04/21/2017 12:58:47,80,10.9,1580.550,324.11,3.54,53,114,565
04/21/2017 12:58:57,109,10.9,1577.880,324.67,3.54,52,114,565
04/21/2017 12:59:07,112,10.9,1575.200,324.60,3.54,54,114,565
04/21/2017 12:59:17,110,10.9,1572.410,324.24,3.55,53,113,565
04/21/2017 12:59:27,109,10.9,1569.740,324.37,3.55,53,112,565
04/21/2017 12:59:37,113,10.9,1567.120,324.89,3.56,52,117,565
04/21/2017 12:59:47,94,10.9,1564.430,325.00,3.56,52,113,565
04/21/2017 12:59:57,116,10.9,1561.670,324.33,3.57,51,113,565
04/21/2017 13:00:07,111,10.9,1559.080,324.73,3.58,54,112,565
04/21/2017 13:00:17,107,10.9,1556.320,324.59,3.59,52,115,565
04/21/2017 13:00:27,97,10.9,1553.590,324.17,3.60,51,114,565
04/21/2017 13:00:37,110,10.9,1550.890,325.05,3.60,54,113,565
04/21/2017 13:00:47,97,10.9,1548.210,324.46,3.60,53,115,565
04/21/2017 13:00:57,100,10.9,1545.530,324.81,3.61,54,114,565
04/21/2017 13:01:07,117,10.9,1542.820,324.95,3.61,53,117,565
04/21/2017 13:01:17,137,10.9,1539.980,324.68,3.61,52,112,565
04/21/2017 13:01:27,116,10.9,1537.400,324.66,3.62,53,112,565
04/21/2017 13:01:37,106,10.9,1534.740,324.55,3.62,53,114,565
04/21/2017 13:01:47,116,10.9,1531.900,324.99,3.62,54,115,565
04/21/2017 13:01:57,108,10.9,1529.270,325.43,3.62,53,113,565
04/21/2017 13:02:07,113,10.9,1526.600,325.53,3.62,52,113,565
04/21/2017 13:02:17,100,10.9,1523.780,324.21,3.62,54,113,565
04/21/2017 13:02:27,116,10.9,1521.200,325.48,3.62,52,113,565
