
 Profile 325

 Sensors were turned on at  04/08/2017 04:00:02
 Vehicle began profiling at 04/08/2017 04:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/08/2017 04:02:04,0,11.0,0.000,0.00,0.00,52,116,569
04/08/2017 04:02:14,159,10.8,0.000,0.00,0.00,54,115,569
04/08/2017 04:02:24,127,10.9,0.000,0.00,0.00,53,121,569
04/08/2017 04:02:37,214,10.7,2512.820,326.17,2.57,53,116,569
04/08/2017 04:02:48,103,11.0,2509.650,326.03,2.58,53,115,569
04/08/2017 04:02:58,113,11.0,2506.910,325.97,2.58,53,114,569
04/08/2017 04:03:08,114,11.0,2504.190,325.71,2.59,52,115,568
04/08/2017 04:03:18,104,11.0,2501.420,325.50,2.60,52,113,568
04/08/2017 04:03:28,108,10.9,2498.710,324.40,2.60,53,114,568
04/08/2017 04:03:38,108,10.9,2495.910,324.24,2.61,53,114,568
04/08/2017 04:03:48,100,11.0,2493.080,324.26,2.61,53,117,568
04/08/2017 04:03:58,107,10.9,2490.350,324.63,2.61,54,115,568
04/08/2017 04:04:08,109,10.9,2487.640,324.80,2.62,53,113,568
04/08/2017 04:04:18,109,10.9,2484.870,324.00,2.62,52,113,568
04/08/2017 04:04:28,101,10.9,2482.160,324.75,2.62,53,112,568
04/08/2017 04:04:38,97,10.9,2479.360,324.33,2.63,53,112,568
04/08/2017 04:04:48,115,10.9,2476.530,324.20,2.63,52,114,568
04/08/2017 04:04:58,100,10.9,2473.760,324.94,2.64,54,113,568
04/08/2017 04:05:08,94,10.9,2470.980,324.41,2.64,52,115,568
04/08/2017 04:05:18,99,10.9,2468.260,323.68,2.65,53,115,567
04/08/2017 04:05:28,104,10.9,2465.460,323.64,2.65,53,113,568
04/08/2017 04:05:38,112,10.9,2462.750,323.84,2.65,53,114,568
04/08/2017 04:05:48,102,10.9,2459.910,323.51,2.65,54,113,567
04/08/2017 04:05:58,111,10.9,2457.260,323.03,2.66,54,115,567
04/08/2017 04:06:08,105,10.9,2454.450,323.45,2.67,55,114,567
04/08/2017 04:06:18,98,10.9,2451.750,323.08,2.68,52,111,567
04/08/2017 04:06:28,107,10.9,2448.990,323.33,2.68,54,114,567
04/08/2017 04:06:38,95,10.9,2446.200,322.56,2.68,52,113,567
04/08/2017 04:06:48,106,10.9,2443.350,323.37,2.69,53,112,567
04/08/2017 04:06:58,105,10.9,2440.800,323.28,2.70,54,112,567
04/08/2017 04:07:08,99,10.9,2437.920,322.90,2.70,54,114,567
04/08/2017 04:07:18,98,10.9,2435.240,322.93,2.70,54,112,567
04/08/2017 04:07:28,107,10.9,2432.490,322.81,2.71,51,113,567
04/08/2017 04:07:38,98,10.9,2429.740,321.91,2.71,53,113,567
04/08/2017 04:07:48,105,10.9,2426.970,322.60,2.72,54,110,567
04/08/2017 04:07:58,105,10.9,2424.290,322.32,2.73,52,112,567
04/08/2017 04:08:08,98,10.9,2421.480,322.24,2.73,53,111,567
04/08/2017 04:08:18,109,10.9,2418.750,322.44,2.73,52,113,567
04/08/2017 04:08:28,105,10.8,2416.050,321.92,2.74,53,114,567
04/08/2017 04:08:38,106,10.9,2413.160,322.45,2.74,55,114,567
04/08/2017 04:08:48,105,10.8,2410.550,322.26,2.75,53,111,567
04/08/2017 04:08:58,102,10.8,2407.760,321.63,2.75,54,112,567
04/08/2017 04:09:08,101,10.9,2404.970,321.83,2.75,54,113,567
04/08/2017 04:09:18,98,10.9,2402.280,321.99,2.76,51,111,567
04/08/2017 04:09:28,108,10.9,2399.400,321.89,2.76,53,114,567
04/08/2017 04:09:38,94,10.9,2396.710,321.34,2.77,55,113,567
04/08/2017 04:09:48,114,10.9,2394.030,321.89,2.77,53,113,567
04/08/2017 04:09:58,106,10.9,2391.230,321.20,2.77,53,112,567
04/08/2017 04:10:08,104,10.9,2388.430,321.29,2.77,54,111,567
04/08/2017 04:10:18,118,10.8,2385.760,321.18,2.78,54,112,567
04/08/2017 04:10:28,114,10.8,2383.130,320.46,2.78,53,113,567
04/08/2017 04:10:38,101,10.9,2380.330,320.87,2.78,52,111,567
04/08/2017 04:10:48,106,10.8,2377.510,321.16,2.79,54,111,567
04/08/2017 04:10:58,123,10.8,2374.680,321.11,2.79,54,111,567
04/08/2017 04:11:08,115,10.8,2371.980,321.32,2.79,51,113,567
04/08/2017 04:11:18,111,10.9,2369.350,321.42,2.80,52,112,567
04/08/2017 04:11:28,100,10.9,2366.650,320.72,2.80,52,112,566
04/08/2017 04:11:38,108,10.8,2363.810,320.66,2.80,54,112,567
04/08/2017 04:11:48,97,10.9,2361.110,320.94,2.81,55,112,567
04/08/2017 04:11:58,91,10.9,2358.340,320.66,2.81,53,111,567
04/08/2017 04:12:08,101,10.9,2355.660,320.99,2.82,54,111,566
04/08/2017 04:12:18,103,10.9,2353.030,321.12,2.82,53,110,566
04/08/2017 04:12:28,103,10.9,2350.220,321.20,2.82,53,110,566
04/08/2017 04:12:38,96,10.9,2347.420,320.03,2.82,53,111,566
04/08/2017 04:12:48,114,10.9,2344.610,320.57,2.83,53,112,566
04/08/2017 04:12:58,117,10.9,2341.890,320.02,2.83,53,117,566
04/08/2017 04:13:08,104,10.9,2339.190,320.28,2.83,53,112,567
04/08/2017 04:13:18,109,10.9,2336.390,321.35,2.83,53,111,566
04/08/2017 04:13:28,106,10.8,2333.780,320.28,2.84,54,111,566
04/08/2017 04:13:38,110,10.9,2331.030,319.67,2.84,53,110,566
04/08/2017 04:13:48,104,10.9,2328.180,320.41,2.84,53,110,566
04/08/2017 04:13:58,106,10.9,2325.570,320.11,2.84,53,110,566
04/08/2017 04:14:08,108,10.9,2322.840,319.89,2.85,53,110,566
04/08/2017 04:14:18,109,10.9,2319.970,320.12,2.86,53,109,566
04/08/2017 04:14:28,107,10.9,2317.340,319.36,2.86,53,112,566
04/08/2017 04:14:38,104,10.8,2314.650,319.94,2.86,53,112,566
04/08/2017 04:14:48,97,10.9,2311.930,320.05,2.87,53,112,566
04/08/2017 04:14:58,101,10.9,2309.050,319.90,2.87,52,111,566
04/08/2017 04:15:08,110,10.9,2306.410,320.34,2.87,51,109,566
04/08/2017 04:15:18,111,10.9,2303.720,320.30,2.87,53,121,566
04/08/2017 04:15:28,100,10.9,2300.880,319.46,2.87,53,111,566
04/08/2017 04:15:38,112,10.8,2298.120,319.94,2.88,52,112,566
04/08/2017 04:15:48,111,10.8,2295.410,320.60,2.88,51,110,566
04/08/2017 04:15:58,110,10.8,2292.700,320.12,2.88,52,111,566
04/08/2017 04:16:08,100,10.9,2289.950,320.14,2.89,52,110,566
04/08/2017 04:16:18,105,10.9,2287.180,320.42,2.89,54,110,566
04/08/2017 04:16:28,112,10.9,2284.460,320.20,2.89,53,110,566
04/08/2017 04:16:38,110,10.9,2281.820,320.86,2.89,53,110,566
04/08/2017 04:16:48,107,10.9,2279.070,319.79,2.89,53,110,566
04/08/2017 04:16:58,108,10.9,2276.260,320.51,2.89,53,111,566
04/08/2017 04:17:08,108,10.9,2273.570,319.88,2.90,53,111,566
04/08/2017 04:17:18,105,10.9,2270.820,320.54,2.90,53,109,566
04/08/2017 04:17:28,107,10.9,2268.010,320.87,2.90,53,110,566
04/08/2017 04:17:38,108,10.9,2265.380,320.34,2.90,52,116,566
04/08/2017 04:17:48,122,10.9,2262.660,320.61,2.90,53,111,566
04/08/2017 04:17:58,108,10.9,2260.010,321.03,2.90,53,110,566
04/08/2017 04:18:08,105,10.8,2257.190,320.57,2.90,53,111,566
04/08/2017 04:18:18,113,10.9,2254.420,320.19,2.91,53,111,566
04/08/2017 04:18:28,131,10.8,2251.810,320.87,2.91,53,110,566
04/08/2017 04:18:38,105,10.9,2248.970,320.21,2.92,54,110,566
04/08/2017 04:18:48,111,10.9,2246.180,320.66,2.92,53,116,566
04/08/2017 04:18:58,121,10.8,2243.510,320.57,2.92,52,110,566
04/08/2017 04:19:08,110,10.9,2240.790,320.79,2.92,54,109,566
04/08/2017 04:19:18,109,10.9,2238.120,320.30,2.92,52,111,566
04/08/2017 04:19:28,99,10.9,2235.390,320.03,2.93,52,112,566
04/08/2017 04:19:38,118,10.9,2232.660,320.48,2.93,53,112,566
04/08/2017 04:19:48,104,10.9,2229.810,320.43,2.93,53,111,566
04/08/2017 04:19:58,101,10.9,2227.120,320.76,2.93,52,112,566
04/08/2017 04:20:08,119,10.9,2224.360,321.36,2.93,53,110,566
04/08/2017 04:20:18,108,10.9,2221.620,320.39,2.93,54,112,566
04/08/2017 04:20:28,109,10.9,2218.900,320.51,2.94,52,112,566
04/08/2017 04:20:38,103,10.9,2216.160,320.66,2.94,51,111,566
04/08/2017 04:20:48,110,10.9,2213.370,320.98,2.94,54,109,566
04/08/2017 04:20:58,110,10.9,2210.710,320.25,2.94,52,109,566
04/08/2017 04:21:08,91,10.9,2207.910,320.54,2.95,55,109,566
04/08/2017 04:21:18,103,10.9,2205.240,321.30,2.95,51,111,566
04/08/2017 04:21:28,117,10.8,2202.360,321.26,2.95,54,112,566
04/08/2017 04:21:38,90,10.9,2199.740,321.24,2.95,54,110,566
04/08/2017 04:21:48,99,10.9,2197.040,320.87,2.95,53,123,566
04/08/2017 04:21:58,110,10.9,2194.210,321.83,2.96,53,110,566
04/08/2017 04:22:08,97,10.9,2191.560,321.74,2.96,54,111,566
04/08/2017 04:22:18,105,10.9,2188.880,320.62,2.97,53,110,566
04/08/2017 04:22:28,106,10.9,2185.990,320.93,2.97,53,109,566
04/08/2017 04:22:38,120,10.9,2183.360,320.77,2.98,54,111,566
04/08/2017 04:22:48,100,10.9,2180.510,320.78,2.98,54,111,566
04/08/2017 04:22:58,112,10.9,2177.940,320.97,2.98,52,110,566
04/08/2017 04:23:08,104,10.9,2175.090,320.33,2.98,53,111,566
04/08/2017 04:23:18,116,10.9,2172.310,320.02,2.99,53,111,566
04/08/2017 04:23:28,92,10.9,2169.650,320.73,2.99,55,111,566
04/08/2017 04:23:38,111,10.9,2166.870,319.88,2.99,53,111,566
04/08/2017 04:23:48,99,10.9,2164.220,320.08,2.99,52,110,566
04/08/2017 04:23:58,84,10.9,2161.620,320.12,2.99,53,110,566
04/08/2017 04:24:08,104,10.9,2158.790,321.41,2.99,54,111,566
04/08/2017 04:24:18,98,10.9,2155.980,320.34,2.99,53,110,566
04/08/2017 04:24:28,89,10.9,2153.290,320.07,3.00,54,112,566
04/08/2017 04:24:38,112,10.9,2150.670,320.02,3.00,53,119,566
04/08/2017 04:24:48,99,10.9,2147.920,320.62,3.00,53,111,566
04/08/2017 04:24:58,108,10.9,2145.110,320.36,3.01,54,112,566
04/08/2017 04:25:08,107,10.9,2142.440,320.66,3.01,53,111,566
04/08/2017 04:25:18,101,10.9,2139.650,320.31,3.02,52,111,566
04/08/2017 04:25:28,106,10.9,2136.940,320.09,3.03,53,114,566
04/08/2017 04:25:38,124,10.9,2134.270,320.22,3.02,52,116,566
04/08/2017 04:25:48,96,10.9,2131.570,320.09,3.02,53,111,566
04/08/2017 04:25:58,112,10.9,2128.750,321.02,3.02,55,112,566
04/08/2017 04:26:08,111,10.9,2126.020,321.11,3.01,54,110,566
04/08/2017 04:26:18,120,10.9,2123.240,321.27,3.01,54,112,566
04/08/2017 04:26:28,121,10.9,2120.690,321.61,3.01,52,112,566
04/08/2017 04:26:38,124,10.9,2117.790,321.49,3.01,54,109,566
04/08/2017 04:26:48,95,10.9,2115.120,321.27,3.01,54,109,566
04/08/2017 04:26:58,120,10.9,2112.490,321.22,3.01,52,110,566
04/08/2017 04:27:08,113,10.9,2109.720,322.11,3.01,53,111,566
04/08/2017 04:27:18,107,10.9,2107.120,321.94,3.02,53,110,566
04/08/2017 04:27:28,119,10.9,2104.260,322.40,3.02,53,113,566
04/08/2017 04:27:38,123,10.9,2101.670,322.13,3.02,52,111,565
04/08/2017 04:27:48,112,10.9,2098.830,321.92,3.02,54,111,566
04/08/2017 04:27:58,106,10.9,2096.180,322.81,3.02,54,111,566
