

 Profile 325

mmho/cm,Celsius,dbars,hz

32.2816,2.5626,2517.370, 0
32.2814,2.5625,2517.460, 0
32.2812,2.5626,2517.320, 0
32.2814,2.5625,2517.470, 0
32.2814,2.5625,2517.450, 0
32.2816,2.5626,2517.370, 0
32.2814,2.5624,2517.490, 0
32.2814,2.5625,2517.370, 0
32.2814,2.5625,2517.460, 0
32.2814,2.5629,2517.440, 0
32.2816,2.5629,2517.480, 0
32.2816,2.5628,2517.360, 0
32.2816,2.5628,2517.420, 0
32.2816,2.5629,2517.420, 0
32.2814,2.5627,2517.420, 0
32.2814,2.5625,2517.400, 0
32.2814,2.5625,2517.370, 0
32.2814,2.5624,2517.400, 0
32.2814,2.5625,2517.470, 0
32.2810,2.5625,2517.410, 0
32.2812,2.5621,2517.490, 0
32.2810,2.5622,2517.350, 0
32.2810,2.5624,2517.460, 0
32.2810,2.5620,2517.350, 0
32.2810,2.5622,2517.490, 0
32.2808,2.5622,2517.300, 0
32.2812,2.5621,2517.520, 0
32.2812,2.5623,2517.420, 0
32.2814,2.5625,2517.350, 0
32.2812,2.5623,2517.440, 0
32.2814,2.5623,2517.360, 0
32.2812,2.5625,2517.570, 0
32.2812,2.5621,2517.400, 0
32.2814,2.5626,2517.480, 0
32.2812,2.5625,2517.400, 0
32.2812,2.5621,2517.420, 0
32.2810,2.5619,2517.490, 0
32.2810,2.5623,2517.370, 0
32.2806,2.5617,2517.520, 0
32.2802,2.5614,2517.370, 0
32.2802,2.5610,2517.360, 0
32.2800,2.5609,2517.490, 0
32.2798,2.5609,2517.330, 0
32.2794,2.5604,2517.420, 0
32.2792,2.5603,2517.440, 0
32.2794,2.5603,2517.440, 0
32.2794,2.5607,2517.470, 0
32.2796,2.5605,2517.340, 0
32.2796,2.5603,2517.470, 0
32.2796,2.5606,2517.360, 0
32.2796,2.5606,2517.490, 0
32.2800,2.5608,2517.430, 0
32.2800,2.5612,2517.330, 0
32.2798,2.5614,2517.530, 0
32.2800,2.5608,2517.390, 0
32.2800,2.5608,2517.370, 0
32.2800,2.5612,2517.470, 0
32.2802,2.5612,2517.440, 0
32.2798,2.5613,2517.490, 0
32.2800,2.5612,2517.420, 0
32.2798,2.5612,2517.350, 0
32.2800,2.5612,2517.500, 0
32.2798,2.5614,2517.350, 0
32.2800,2.5611,2517.450, 0
32.2800,2.5612,2517.500, 0
32.2802,2.5612,2517.340, 0
32.2800,2.5610,2517.470, 0
32.2798,2.5608,2517.430, 0
32.2800,2.5611,2517.390, 0
32.2802,2.5615,2517.480, 0
32.2802,2.5614,2517.440, 0
32.2800,2.5610,2517.400, 0
32.2802,2.5612,2517.500, 0
