
 Profile 318

 Sensors were turned on at  04/02/2017 08:00:02
 Vehicle began profiling at 04/02/2017 08:02:03

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/02/2017 08:02:03,0,11.0,0.000,0.00,0.00,87,125,567
04/02/2017 08:02:13,195,10.8,0.000,0.00,0.00,80,124,567
04/02/2017 08:02:23,196,10.8,0.000,0.00,0.00,79,124,567
04/02/2017 08:02:36,291,10.7,181.610,379.13,3.79,78,122,567
04/02/2017 08:02:46,163,10.9,184.480,379.01,3.79,79,126,567
04/02/2017 08:02:56,134,10.9,187.250,378.61,3.79,79,122,567
04/02/2017 08:03:06,123,11.0,189.950,378.03,3.79,77,125,566
04/02/2017 08:03:16,114,11.0,192.650,378.12,3.79,77,123,566
04/02/2017 08:03:26,181,10.9,195.360,377.49,3.78,75,121,566
04/02/2017 08:03:36,126,10.9,198.040,378.06,3.77,75,123,566
04/02/2017 08:03:46,117,10.9,200.760,377.34,3.77,76,122,566
04/02/2017 08:03:56,138,10.9,203.470,378.68,3.77,77,123,566
04/02/2017 08:04:06,134,10.9,206.090,377.85,3.77,79,124,566
04/02/2017 08:04:16,113,10.9,208.870,377.36,3.77,79,123,566
04/02/2017 08:04:26,129,10.9,211.490,378.49,3.77,81,122,566
04/02/2017 08:04:36,153,10.9,214.260,378.04,3.77,83,124,566
04/02/2017 08:04:46,139,10.9,216.930,378.77,3.77,83,124,566
04/02/2017 08:04:56,125,10.9,219.740,378.55,3.77,83,125,566
04/02/2017 08:05:06,130,10.9,222.310,377.95,3.77,78,123,566
04/02/2017 08:05:16,133,10.9,225.010,378.55,3.76,80,123,566
04/02/2017 08:05:26,129,10.9,227.760,378.28,3.76,79,122,566
04/02/2017 08:05:36,132,10.9,230.410,379.03,3.76,80,123,566
04/02/2017 08:05:46,138,10.9,233.190,378.23,3.76,79,123,565
04/02/2017 08:05:56,115,10.9,235.870,378.91,3.76,79,122,565
04/02/2017 08:06:06,131,10.9,238.630,378.23,3.76,77,124,565
04/02/2017 08:06:16,144,10.9,241.270,378.49,3.76,74,123,565
04/02/2017 08:06:26,139,10.9,244.020,376.62,3.76,73,120,565
04/02/2017 08:06:36,137,10.9,246.550,377.64,3.76,75,121,565
04/02/2017 08:06:46,131,10.9,249.400,377.26,3.76,72,121,565
04/02/2017 08:06:56,131,10.9,252.000,377.56,3.75,75,119,565
04/02/2017 08:07:06,146,10.9,254.820,377.15,3.74,78,123,565
04/02/2017 08:07:16,161,10.9,257.400,378.39,3.74,79,124,565
04/02/2017 08:07:26,135,10.9,260.070,378.34,3.74,78,124,565
