
 Profile 320

 Sensors were turned on at  04/04/2017 00:00:02
 Vehicle began profiling at 04/04/2017 00:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/04/2017 00:15:58,105,10.9,414.980,373.36,3.73,59,121,564
04/04/2017 00:16:08,132,10.9,417.690,373.03,3.73,62,118,565
04/04/2017 00:16:18,149,10.8,420.320,373.23,3.73,61,121,564
04/04/2017 00:16:28,139,10.8,423.090,372.82,3.73,61,120,564
04/04/2017 00:16:38,154,10.8,425.800,373.48,3.73,61,120,565
04/04/2017 00:16:48,107,10.9,428.410,372.81,3.73,60,121,564
04/04/2017 00:16:58,163,10.8,431.100,373.18,3.73,59,122,564
04/04/2017 00:17:08,183,10.8,433.640,373.68,3.73,58,123,565
04/04/2017 00:17:18,104,10.9,436.470,372.71,3.73,58,121,564
04/04/2017 00:17:28,135,10.9,439.050,372.27,3.72,59,120,564
04/04/2017 00:17:38,167,10.8,441.850,372.88,3.72,58,122,564
04/04/2017 00:17:48,148,10.9,444.390,372.46,3.71,58,121,565
04/04/2017 00:17:58,142,10.9,447.220,373.42,3.71,58,119,565
04/04/2017 00:18:08,160,10.8,449.780,372.84,3.71,57,121,564
04/04/2017 00:18:18,148,10.8,452.430,372.60,3.71,57,120,564
04/04/2017 00:18:28,99,10.9,455.210,372.34,3.71,58,119,565
04/04/2017 00:18:38,163,10.8,457.940,371.69,3.71,59,124,565
04/04/2017 00:18:48,131,10.9,460.520,372.28,3.71,59,123,564
04/04/2017 00:18:58,144,10.9,463.240,372.99,3.71,59,124,564
04/04/2017 00:19:08,148,10.9,465.940,372.26,3.71,59,125,565
04/04/2017 00:19:18,100,10.9,468.590,372.35,3.71,59,123,564
04/04/2017 00:19:28,162,10.8,471.220,370.84,3.71,59,123,564
04/04/2017 00:19:38,134,10.9,473.950,372.28,3.71,58,118,564
04/04/2017 00:19:48,87,10.9,476.690,372.54,3.71,58,120,564
04/04/2017 00:19:58,150,10.9,479.410,371.97,3.70,59,119,565
04/04/2017 00:20:08,115,10.9,481.990,371.78,3.70,58,121,564
04/04/2017 00:20:18,156,10.8,484.780,371.95,3.70,57,120,564
04/04/2017 00:20:28,156,10.9,487.430,372.27,3.69,58,119,565
04/04/2017 00:20:38,126,10.9,490.090,372.00,3.69,59,120,564
04/04/2017 00:20:48,134,10.9,492.790,372.19,3.69,58,121,564
04/04/2017 00:20:58,137,10.9,495.390,371.46,3.69,59,120,565
04/04/2017 00:21:08,131,10.9,498.230,371.87,3.69,58,122,564
04/04/2017 00:21:18,114,10.9,500.830,371.39,3.69,57,118,564
04/04/2017 00:21:28,142,10.9,503.590,371.62,3.69,57,118,565
04/04/2017 00:21:38,149,10.8,506.240,372.33,3.69,57,122,564
04/04/2017 00:21:48,136,10.9,508.880,371.81,3.69,56,118,565
04/04/2017 00:21:58,124,10.9,511.470,372.02,3.69,58,119,564
04/04/2017 00:22:08,135,10.9,514.230,372.35,3.68,60,119,565
04/04/2017 00:22:18,129,10.9,516.950,372.04,3.68,58,120,565
04/04/2017 00:22:28,116,10.9,519.640,371.65,3.68,59,119,564
04/04/2017 00:22:38,92,10.9,522.130,371.92,3.68,60,118,564
04/04/2017 00:22:48,146,10.9,524.900,372.04,3.68,61,119,564
04/04/2017 00:22:58,156,10.8,527.550,371.44,3.68,60,118,564
04/04/2017 00:23:08,116,10.9,530.270,371.37,3.67,59,122,564
04/04/2017 00:23:18,140,10.9,532.960,371.92,3.68,60,119,564
04/04/2017 00:23:28,143,10.8,535.680,372.12,3.68,61,123,564
04/04/2017 00:23:38,108,10.9,538.410,372.40,3.68,60,120,564
04/04/2017 00:23:48,128,10.9,541.000,371.53,3.68,62,120,565
04/04/2017 00:23:58,131,10.9,543.770,371.68,3.68,61,120,564
04/04/2017 00:24:08,131,10.9,546.350,371.51,3.68,61,119,564
04/04/2017 00:24:18,153,10.8,549.180,371.98,3.68,61,118,564
04/04/2017 00:24:28,119,10.9,551.730,370.81,3.68,61,120,564
04/04/2017 00:24:38,66,11.0,554.580,371.42,3.68,60,121,564
04/04/2017 00:24:48,220,10.8,557.260,371.39,3.68,59,119,564
04/04/2017 00:24:58,93,10.9,559.800,371.62,3.68,60,121,564
04/04/2017 00:25:08,171,10.8,562.480,371.59,3.68,60,120,564
04/04/2017 00:25:18,139,10.9,565.200,371.36,3.68,61,119,564
04/04/2017 00:25:28,102,10.9,567.770,371.33,3.68,58,120,564
04/04/2017 00:25:38,182,10.8,570.550,370.87,3.67,59,117,564
04/04/2017 00:25:48,133,10.9,573.250,371.69,3.67,59,119,565
04/04/2017 00:25:58,140,10.8,575.800,371.45,3.66,59,117,564
04/04/2017 00:26:08,113,10.9,578.600,371.15,3.66,61,119,564
04/04/2017 00:26:18,125,10.9,581.230,371.12,3.66,59,119,564
04/04/2017 00:26:28,123,10.9,583.910,369.12,3.65,60,119,564
04/04/2017 00:26:38,152,10.9,586.670,369.95,3.65,58,117,564
04/04/2017 00:26:48,149,10.9,589.330,369.23,3.65,59,118,564
04/04/2017 00:26:58,137,10.9,591.950,369.83,3.65,59,121,564
04/04/2017 00:27:08,105,10.9,594.690,370.49,3.65,58,117,564
04/04/2017 00:27:18,132,10.9,597.390,369.41,3.65,58,120,564
04/04/2017 00:27:28,149,10.8,600.090,369.39,3.65,57,121,564
04/04/2017 00:27:38,117,10.9,602.780,368.81,3.64,56,119,564
04/04/2017 00:27:48,114,10.9,605.500,367.97,3.64,58,117,564
04/04/2017 00:27:58,158,10.8,608.080,367.98,3.64,59,118,564
04/04/2017 00:28:08,121,10.9,610.750,368.39,3.63,58,119,564
04/04/2017 00:28:18,165,10.8,613.450,367.91,3.63,58,119,564
04/04/2017 00:28:28,149,10.8,616.060,368.44,3.63,57,117,564
04/04/2017 00:28:38,121,10.9,618.770,368.27,3.63,52,118,565
04/04/2017 00:28:48,164,10.8,621.440,367.00,3.62,55,118,564
04/04/2017 00:28:58,128,10.9,624.050,366.71,3.61,54,118,564
04/04/2017 00:29:08,92,10.9,626.780,365.62,3.61,54,117,564
04/04/2017 00:29:18,195,10.8,629.460,366.34,3.61,53,119,564
04/04/2017 00:29:28,111,10.9,632.070,366.46,3.61,55,117,564
04/04/2017 00:29:38,133,10.9,634.910,365.92,3.61,54,117,564
04/04/2017 00:29:48,148,10.9,637.570,366.37,3.61,54,116,565
04/04/2017 00:29:58,127,10.9,640.150,365.31,3.61,55,114,564
04/04/2017 00:30:08,170,10.8,642.890,365.95,3.61,53,115,565
04/04/2017 00:30:18,154,10.8,645.590,365.74,3.60,52,116,565
04/04/2017 00:30:28,80,10.9,648.220,365.02,3.60,53,115,564
04/04/2017 00:30:38,155,10.9,650.860,364.68,3.60,52,115,564
04/04/2017 00:30:48,151,10.9,653.590,365.09,3.59,55,115,564
04/04/2017 00:30:58,132,10.9,656.140,364.51,3.59,53,116,565
04/04/2017 00:31:08,131,10.9,658.930,365.57,3.60,52,115,565
04/04/2017 00:31:18,152,10.8,661.640,364.52,3.60,54,123,564
04/04/2017 00:31:28,112,10.9,664.190,364.94,3.60,53,116,565
04/04/2017 00:31:38,132,10.9,666.950,363.92,3.60,54,116,565
04/04/2017 00:31:48,171,10.8,669.580,363.58,3.60,54,117,564
04/04/2017 00:31:58,144,10.9,672.210,365.42,3.60,56,115,564
04/04/2017 00:32:08,110,10.9,674.920,365.12,3.60,54,115,564
04/04/2017 00:32:18,104,10.9,677.540,364.83,3.59,55,116,564
04/04/2017 00:32:28,122,10.9,680.250,364.57,3.58,54,115,565
04/04/2017 00:32:38,133,10.9,682.770,364.12,3.58,53,115,565
04/04/2017 00:32:48,168,10.8,685.640,363.97,3.58,54,116,565
04/04/2017 00:32:58,134,10.9,688.140,363.98,3.57,53,114,565
04/04/2017 00:33:08,118,10.9,690.780,363.54,3.57,52,114,564
04/04/2017 00:33:18,166,10.8,693.530,364.07,3.57,51,116,564
04/04/2017 00:33:28,139,10.8,696.250,362.85,3.57,53,115,564
04/04/2017 00:33:38,158,10.8,698.890,362.95,3.57,54,119,564
04/04/2017 00:33:48,156,10.9,701.590,362.83,3.57,54,116,564
04/04/2017 00:33:58,125,10.9,704.250,362.45,3.57,54,115,564
04/04/2017 00:34:08,160,10.9,706.830,362.97,3.57,53,115,564
04/04/2017 00:34:18,114,10.9,709.480,363.16,3.57,52,121,564
04/04/2017 00:34:28,99,10.9,712.160,363.57,3.57,53,118,564
04/04/2017 00:34:38,163,10.8,714.820,362.53,3.57,52,117,564
