
 Profile 338

 Sensors were turned on at  04/19/2017 00:00:02
 Vehicle began profiling at 04/19/2017 00:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/19/2017 00:02:04,0,11.1,0.000,0.00,0.00,69,127,567
04/19/2017 00:02:14,209,10.7,0.000,0.00,0.00,70,132,567
04/19/2017 00:02:24,171,10.9,0.000,0.00,0.00,68,125,566
04/19/2017 00:02:37,266,10.8,185.040,376.95,3.98,69,167,566
04/19/2017 00:02:47,166,11.0,187.710,376.63,3.97,66,127,566
04/19/2017 00:02:57,141,11.0,190.380,376.80,3.97,66,128,566
04/19/2017 00:03:07,135,11.0,192.980,376.31,3.97,66,127,566
04/19/2017 00:03:17,144,10.9,195.730,376.42,3.97,66,124,566
04/19/2017 00:03:27,147,11.0,198.400,376.52,3.97,66,127,566
04/19/2017 00:03:37,156,10.9,201.070,376.12,3.97,67,127,566
04/19/2017 00:03:47,152,10.9,203.830,376.44,3.97,66,125,566
04/19/2017 00:03:57,146,10.9,206.410,376.08,3.97,66,127,566
04/19/2017 00:04:07,152,10.9,209.200,377.43,3.97,67,126,566
04/19/2017 00:04:17,147,10.9,211.880,376.65,3.97,66,126,566
04/19/2017 00:04:27,148,10.9,214.410,376.10,3.97,67,127,566
04/19/2017 00:04:37,147,10.9,217.250,376.78,3.97,67,125,565
04/19/2017 00:04:47,163,10.9,219.780,375.67,3.97,66,126,565
04/19/2017 00:04:57,141,10.9,222.410,375.57,3.97,65,127,565
04/19/2017 00:05:07,163,10.9,225.150,376.11,3.97,66,127,566
04/19/2017 00:05:17,152,10.9,227.800,375.53,3.97,65,127,565
04/19/2017 00:05:27,163,10.9,230.440,375.26,3.97,67,126,565
04/19/2017 00:05:37,161,10.9,233.130,375.37,3.97,65,127,565
04/19/2017 00:05:47,160,10.9,235.760,375.22,3.97,65,125,565
04/19/2017 00:05:57,158,10.9,238.460,375.61,3.96,67,124,565
04/19/2017 00:06:07,152,10.9,241.140,376.98,3.96,65,125,565
04/19/2017 00:06:17,156,10.9,243.790,375.30,3.96,66,128,565
04/19/2017 00:06:27,147,10.9,246.400,375.01,3.96,67,125,565
